;meta[fps=30]
;meta[frames=147]
;meta[profile=dand]
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16542941;0.15946239;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00012987954;0.0012023135;0.00356241;0.005176627;0.005009639;0.0032284344;0.0008349398;-0.00009648194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16542941;0.15946239;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;0;0;-0.00011104699;0.0009643554;0.0036061052;0.006458259;0.0073933923;0.0059322477;0.0028696884;0.0006136808;-0.00007597953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;0;0;0;-0.0022487715;0.018313015;0.08324907;0.17269894;0.23628798;0.2265359;0.16249935;0.11074643;0.13802782;0.21604013;0.2764764;0.25334305;0.16643803;0.10966993;0.15125938;0.23914942;0.30155617;0.28499192;0.24342541;0.29544035;0.42986804;0.5270103;0.48953268;0.3545444;0.20607428;0.15460528;0.17334242;0.19617523;0.18487796;0.20376319;0.23740494;0.27635062;0.27867508;0.27944106;0.33256766;0.40980017;0.45835415;0.4645615;0.40951854;0.35654163;0.28824395;0.20613751;0.20124756;0.32315075;0.49295884;0.6135377;0.5841478;0.42247483;0.23645656;0.0927976;0.019399226;-0.0024571083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004281943;0.03975799;0.114230916;0.18705437;0.21469459;0.2032763;0.19077486;0.2225022;0.2264394;0.20513915;0.19357021;0.21666281;0.25722456;0.25086048;0.16514926;0.09426658;0.14218064;0.29659998;0.45530295;0.5237727;0.5068855;0.43381715;0.33793172;0.22955745;0.1116528;0.048415378;0.06310531;0.11993075;0.18892574;0.2545253;0.2796603;0.2511195;0.18408531;0.1343719;0.14240287;0.16935028;0.18599677;0.17434216;0.20667046;0.23674305;0.24381524;0.19294998;0.13993359;0.15717836;0.30666748;0.4482459;0.47548786;0.36138242;0.17679016;0.03861875;-0.004748025;-0.005216705;0.04844025;0.1392012;0.22644462;0.26603967;0.27985623;0.27314335;0.28440168;0.25217783;0.17062609;0.073263206;0.015692422;-0.0019570997;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;0;0;0;-0.0021040486;0.017144097;0.07780304;0.16131037;0.22069132;0.21157746;0.15193309;0.10351399;0.12828091;0.20007981;0.2557996;0.23424332;0.15354379;0.10524753;0.15388249;0.24602933;0.3092404;0.291021;0.24725;0.30017605;0.43839696;0.5388442;0.5009769;0.36225033;0.20938067;0.15532221;0.17325334;0.19633444;0.18359213;0.19777256;0.22410566;0.26644528;0.28209466;0.29843906;0.36018598;0.4351597;0.47246647;0.4708931;0.41065124;0.3540535;0.28537372;0.20512566;0.20352417;0.32991892;0.50436175;0.6277285;0.59763885;0.43213466;0.2417636;0.09482212;0.019788863;-0.0025079998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0040002903;0.03714555;0.106549464;0.17600532;0.20410757;0.1964966;0.18979111;0.22452462;0.22888261;0.20778498;0.1963771;0.21978065;0.26101333;0.25457874;0.1675906;0.09589193;0.14554597;0.30408737;0.4670208;0.53576976;0.51467925;0.4355529;0.335759;0.22670661;0.11030854;0.048120372;0.063332975;0.1183722;0.1818232;0.23986374;0.2596886;0.23194927;0.1713074;0.12893921;0.1412451;0.16949502;0.18599677;0.17447574;0.20538716;0.2336212;0.23869874;0.18709284;0.13478898;0.15574226;0.31032145;0.45712772;0.48607102;0.36991268;0.18097599;0.03955389;-0.004862133;-0.0053595724;0.049770955;0.1430382;0.23216711;0.26978764;0.27614173;0.25931862;0.26433194;0.23300762;0.15784818;0.067830525;0.014534636;-0.0018123764;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;-0.0017125546;0.012772724;0.07320938;0.17246334;0.26397273;0.29611605;0.2419971;0.14238322;0.057623837;0.012461018;-0.0015566994;0;0;0;-0.0032284341;0.026295036;0.119483225;0.24776785;0.33900785;0.32680658;0.21907711;0.094069906;0.020158794;-0.002513726;0;-0.004931711;0.045791812;0.13388725;0.19379881;0.18676676;0.11982314;0.030321302;-0.0035253013;0;0;0;0;0;0;0;0;0;0;0;-0.0035104584;0.03259605;0.09529446;0.13793206;0.13292243;0.08527519;0.021574844;-0.00444188;0.014401789;0.082801916;0.19526462;0.2990996;0.33559945;0.27430186;0.16132337;0.06521252;0.014045548;-0.001757085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017700727;0.016932582;0.0430829;0.05961471;0.051569786;0.057349797;0.1272838;0.19644743;0.21237251;0.15168631;0.05763144;-0.0060666725;0;0;0;0;0;0;0;-0.000523229;0.00426376;0.019339435;0.04014614;0.054983575;0.05305765;0.03561297;0.015329497;0.0032863244;-0.00040967728;0;0;0;-0.0005195182;0.004059664;0.021745546;0.035698317;0.03877832;0.027905548;0.010835663;-0.0011355182;0;0;0;-0.003684868;0.03664458;0.075218804;0.100853324;0.094274;0.06835375;0.031660922;0.02888892;0.016995665;0.006876194;0.001484338;-0.00018554223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;-0.0019166513;0.014294174;0.081941;0.19303997;0.2954778;0.33146188;0.27088603;0.15937892;0.06450004;0.013945357;-0.0017422418;0;0;0;-0.003341986;0.027230173;0.12358446;0.25626418;0.3506302;0.3380282;0.2266116;0.09734286;0.020853462;-0.00260056;0;-0.004545784;0.04221456;0.12334845;0.17851014;0.1719976;0.110323384;0.027886987;-0.003243277;0;0;0;0;0;0;0;0;0;0;0;-0.00435282;0.040422224;0.118116155;0.17094001;0.1647058;0.10564771;0.026706938;-0.004889037;0.013284824;0.07634877;0.17995183;0.27552274;0.30908546;0.25259528;0.14856362;0.06009526;0.012973113;-0.001621639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011206749;0.010405207;0.03042892;0.044047713;0.03931157;0.052353702;0.13259217;0.20348597;0.2200289;0.1571802;0.05974718;-0.0062887664;0;0;0;0;0;0;0;-0.0007503326;0.0061117588;0.027764535;0.057584133;0.07878493;0.07594614;0.050904617;0.021853162;0.0046756645;-0.0005833448;0;0;0;-0.00039334947;0.0027590126;0.01961181;0.033323377;0.037229043;0.027423136;0.011351472;-0.001174482;0;0;0;-0.004569904;0.04554875;0.09250762;0.12077498;0.10685932;0.06945957;0.022111066;0.021817908;0.012798701;0.005154362;0.0010909885;-0.00013730126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;-0.0019526458;0.015908387;0.07222342;0.1497615;0.20489424;0.19751339;0.13175796;0.062041596;0.035726525;0.04734666;0.06688425;0.06450189;0.042744473;0.023061043;0.020641387;0.029444437;0.03434943;0.026364617;0.023877054;0.05028787;0.09775866;0.13247712;0.146326;0.11963686;0.08831437;0.08090679;0.09666822;0.106461056;0.12383718;0.1507229;0.19534098;0.23030871;0.23024638;0.1994823;0.18261193;0.18746582;0.18771072;0.16544053;0.12577535;0.10617097;0.094672635;0.080806285;0.07490127;0.09588172;0.12794858;0.16065833;0.15296894;0.110652596;0.06191914;0.024322988;0.005085975;-0.0006440963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003710473;0.034451474;0.09951741;0.15790197;0.16673934;0.12419822;0.05132394;0.015578123;0.005625639;0.0062583378;0.0051432294;0.0011388578;0.012196802;0.046387035;0.08213396;0.104514085;0.12817256;0.15824115;0.1932073;0.20524266;0.18335;0.13631041;0.091689385;0.056671083;0.02833786;0.008965399;0.00645928;0.01658005;0.034536082;0.054979496;0.07616173;0.10070414;0.11269796;0.12303563;0.1314188;0.12726302;0.11101768;0.0821629;0.06465403;0.05574875;0.051267166;0.03624382;0.0166487;0.013592822;0.057482827;0.1032264;0.118038245;0.09765271;0.060368013;0.043394614;0.049836632;0.056696873;0.05288027;0.045084897;0.035850096;0.032000463;0.038927864;0.052832767;0.06642299;0.06450189;0.043258797;0.018591331;0.0039809947;-0.00049651106;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;-0.0019526458;0.015908387;0.07222342;0.1497615;0.20489424;0.19751339;0.13164441;0.0629656;0.03993907;0.056065656;0.07878493;0.07594614;0.05015762;0.028349552;0.028824355;0.042827968;0.049809735;0.038602058;0.03176557;0.059865747;0.11469513;0.15593338;0.16899182;0.13469028;0.09641885;0.089220546;0.11081767;0.12608773;0.14278471;0.16344963;0.20082933;0.23148875;0.22984616;0.2016754;0.19089454;0.20216356;0.2066138;0.18592162;0.14416349;0.12478456;0.11223699;0.09541533;0.08818396;0.11272642;0.15038621;0.18881568;0.17975064;0.12997231;0.07271929;0.028531086;0.0059638536;-0.00075542164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003710473;0.034451474;0.099038705;0.16261476;0.17705548;0.13765004;0.06264813;0.022901474;0.007993157;0.008814181;0.007247278;0.002190882;0.012091599;0.046387035;0.08200222;0.10550857;0.13369614;0.17115302;0.21283582;0.2279679;0.20578669;0.15608178;0.10746418;0.06750025;0.033560876;0.011396002;0.009840416;0.022717787;0.043721158;0.06693954;0.08794737;0.11013562;0.1196981;0.13146295;0.1455957;0.14687113;0.12712274;0.090061806;0.05900613;0.042426825;0.03684015;0.026903618;0.011550003;0.016782293;0.067560546;0.121344596;0.13895254;0.11347296;0.06314186;0.032460608;0.030043922;0.03441919;0.03748954;0.042181164;0.04259789;0.04276191;0.050152052;0.06331108;0.07811957;0.07594614;0.050904617;0.021853162;0.0046756645;-0.0005833448;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.03056789;0.029187642;0.02310742;0.021907892;0.018001301;0.009000651;-0.00090006506;0;0;0;0;0;0;0;0;0;0;0;-0.0010390364;0.009648195;0.028202415;0.040819287;0.039334945;0.025233738;0.0063826507;-0.00074216875;0;0;0;-0.0008739038;0.008739038;0.017478077;0.021847596;0.017478077;0.008739038;-0.0008739038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.032401975;0.03099668;0.024599181;0.02333193;0.01917022;0.00958511;-0.000958511;0;0;0;0;0;0;0;0;0;0;0;-0.0011058317;0.010267907;0.030020725;0.043453984;0.041876875;0.026866509;0.0067982655;-0.00079040974;0;0;0;-0.0009295664;0.009295664;0.018591328;0.02323916;0.018591328;0.009295664;-0.0009295664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;-0.00035496868;0.0028912772;0.013137659;0.027225718;0.037224006;0.03585948;0.024015736;0.010296002;0.0022023334;-0.00027481458;0;0;0;0;0;0;0;0;0;0;0;-0.00064409646;0.0064409645;0.012881929;0.01610241;0.012881929;0.0064409645;-0.001034562;0.0031804051;0.014451425;0.02994829;0.040332526;0.04514846;0.043052495;0.035387777;0.025594138;0.0145516815;0.0037437114;-0.0004357591;-0.0013359039;0.012404822;0.03626025;0.05248194;0.050573505;0.032443378;0.008206265;-0.0009542169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006752676;0.0062733414;0.018298702;0.02646839;0.025488727;0.016339377;0.0041180826;-0.00047933505;0;0;0;-0.00054056395;0.0046971333;0.017521095;0.031436678;0.03602885;0.028956909;0.014049414;0.0030439526;-0.00037524587;0;0;0;0;0;0;0;0;0;-0.00054056395;0.0046971333;0.017521095;0.031436678;0.03602885;0.028956909;0.014049414;0.0030439526;-0.00037524587;0;0;0;0;0;0;0;-0.001402699;0.01402699;0.02805398;0.035067476;0.02805398;0.01402699;-0.001402699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
