;meta[fps=30]
;meta[frames=109]
;meta[profile=yenn]
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012368243;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08411631;0.03610058;0.007739339;-0.0025235228;0.014472293;0.042303625;0.061228927;0.05900242;0.037850607;0.0095739765;-0.0011132531;0;0;0;-0.0024677115;0.022918174;0.06694363;0.096871585;0.09332772;0.059855912;0.015121687;-0.0017589398;0;0;0;0;-0.00090173504;0.00734747;0.03334416;0.068253554;0.10045997;0.13550073;0.16452543;0.17765294;0.15807304;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;-0.0019519039;0.01812376;0.05299085;0.07670314;0.072361454;0.06189688;0.054304488;0.05983365;0.05900242;0.037850607;0.0095739765;-0.0011132531;0;0;0;0;-0.0006679519;0.0050764345;0.02805398;0.06211952;0.080154225;0.0721388;0.04208097;0.011755953;-0.0013359038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013225449;0.01077629;0.048904773;0.1013951;0.13872024;0.13372397;0.08963916;0.038500752;0.008248763;-0.0026911043;0.01543711;0.04512386;0.06531085;0.06293591;0.040373977;0.010212242;-0.00118747;0;0;0;-0.0026643863;0.024740197;0.07232434;0.1046829;0.10087928;0.064717114;0.01637224;-0.0019036626;0;0;0;0;-0.00096185075;0.007837302;0.03556621;0.07291808;0.10631568;0.14066622;0.16744885;0.17847675;0.15797953;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;-0.0020780729;0.01929639;0.05640483;0.081638575;0.07700744;0.06590459;0.057889163;0.06382651;0.06293591;0.040373977;0.010212242;-0.00118747;0;0;0;0;-0.0007124821;0.0054104105;0.029968774;0.066349894;0.08560917;0.07703711;0.044930898;0.01253523;-0.0014249642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.0036369984;0.029634798;0.1344881;0.27883652;0.38148072;0.36774096;0.2419619;0.14809164;0.14603256;0.17568137;0.1719976;0.10870939;0.04103896;0.056432884;0.12059093;0.19707032;0.25181562;0.2869646;0.3143871;0.35731998;0.3832504;0.38979822;0.33559534;0.26292628;0.2278859;0.24190247;0.3343062;0.44309705;0.44989118;0.38369384;0.31265825;0.25085488;0.2349966;0.2181698;0.13821594;0.066305354;0.027536316;0.007558988;-0.0060961754;0.04844025;0.14160211;0.20495364;0.1975041;0.12553637;0.041547347;0.03950973;0.08973488;0.122780696;0.118349954;0.07931039;0.03400989;0.0047380067;0.019611066;0.09313031;0.19307372;0.26411933;0.25092724;0.20237051;0.19143781;0.22339208;0.2871826;0.2847303;0.2329538;0.17744699;0.17251247;0.20270112;0.2601951;0.2595661;0.21179828;0.1259145;0.044532355;0.046980955;0.12854485;0.23156501;0.28457814;0.27793896;0.21474876;0.17000936;0.18420361;0.21692853;0.23955706;0.27459598;0.32879505;0.43546662;0.47420403;0.43865606;0.35091043;0.2775484;0.24298458;0.24864836;0.19137667;0.16414687;0.19965425;0.26800087;0.33297727;0.3490564;0.30600637;0.301205;0.36434552;0.45094177;0.4789336;0.39355913;0.23152143;0.09365243;0.020194419;-0.0025252297;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;-0.0034312692;0.027957128;0.12689571;0.26307866;0.35989138;0.34689862;0.22802931;0.14142734;0.1420627;0.18263388;0.18819544;0.13041785;0.059251785;0.06575082;0.11998977;0.19403112;0.24295418;0.27500823;0.30299857;0.3484585;0.37893468;0.3877609;0.33486652;0.26245496;0.22240125;0.22724095;0.3175703;0.4321278;0.44828847;0.3894401;0.3210893;0.2583081;0.24089131;0.22577703;0.15688707;0.09447994;0.058258396;0.03033986;0.002622452;0.048843246;0.14543909;0.21048464;0.2028106;0.12891322;0.042495463;0.03963441;0.09000207;0.12311467;0.11868392;0.079577565;0.03423254;0.0050408114;0.01804138;0.08602775;0.17841218;0.24414757;0.23180717;0.18915841;0.18436864;0.2196571;0.28053644;0.2751563;0.22304028;0.17017189;0.17001322;0.20647505;0.26640147;0.26671878;0.21758719;0.12875886;0.04522758;0.046425436;0.12674472;0.22835049;0.28090438;0.27499998;0.21347912;0.16854429;0.17878096;0.2058294;0.22569565;0.26269805;0.3398736;0.46953684;0.5193706;0.47368124;0.362899;0.2651732;0.2276651;0.23652782;0.18534645;0.16208957;0.19775502;0.26443568;0.32829326;0.34358236;0.30650827;0.32393396;0.42252597;0.54133326;0.58068115;0.47670057;0.28052497;0.11353142;0.024528684;-0.0030651577;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016847232;0.015637496;0.045791812;0.06631278;0.063937835;0.04104193;0.010412626;-0.001209735;0;0;0;0;0;-0.0010761447;0.009993303;0.02920434;0.04226651;0.040726513;0.02612434;0.0066053015;-0.009340195;0.079597615;0.23266993;0.3367591;0.32451335;0.20649362;0.06829437;0.038154893;0.079477;0.11291542;0.12852508;0.116180964;0.09413113;0.059919;0.028323017;0.011553712;0.0025656773;0.004727615;0.023128947;0.047892146;0.06495832;0.07279785;0.06508357;0.11192146;0.19753674;0.2477183;0.22137871;0.13661507;0.034744065;-0.004040552;0;0;0;0;0;0;0;0;-0.0010761447;0.009993303;0.02920434;0.04075249;0.05389073;0.07510191;0.09460797;0.100176096;0.08123965;0.03950936;0.008655544;-0.0010631569;-0.00046756634;0.00356241;0.019559858;0.043194223;0.05566266;0.050040733;0.026094655;0.03645162;0.081864916;0.11982314;0.11546291;0.074068435;0.018732337;-0.0021782652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011206749;0.010405207;0.03042892;0.044047713;0.042452056;0.027237594;0.006894747;-0.009373593;0.079597615;0.23266993;0.3367591;0.32451335;0.20817834;0.05265687;-0.0075784707;0.012646557;0.047185235;0.08436696;0.10086631;0.088893265;0.053483464;0.02319463;0.00855535;0.0017834312;0.004950265;0.023897093;0.049334932;0.06894377;0.08312661;0.08358415;0.1361887;0.22256823;0.26687014;0.23235819;0.14137201;0.03605716;-0.0041925116;0;0;0;0;0;0;0;0;-0.0011206749;0.010405207;0.03042892;0.04259214;0.055098616;0.07442284;0.09165506;0.0964133;0.07820603;0.03800924;0.008277037;-0.0010186266;-0.0004786989;0.0036403376;0.020083088;0.044474464;0.057388198;0.05165495;0.02682198;0.039201356;0.08895635;0.13012074;0.12537086;0.08041399;0.02032429;-0.0023638073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;-0.0009091568;0.007926363;0.028996537;0.05441953;0.06408627;0.053175792;0.029034384;0.014091185;0.012383086;0.028195735;0.045781054;0.051377892;0.052026402;0.06404583;0.06721266;0.066437095;0.05203865;0.031826053;0.030578464;0.052868392;0.08389475;0.1143682;0.11635871;0.10366242;0.09488183;0.08935712;0.08414339;0.08072571;0.065678224;0.053328544;0.0433575;0.027582701;0.014999973;0.02199677;0.038570512;0.042196006;0.032853957;0.0146942;0.0051031522;0.0045394753;0.010337669;0.01411605;0.013603955;0.009113091;0.003940916;0.00020038574;0.0050831134;0.023551984;0.048865136;0.06688425;0.06377271;0.049598776;0.042178385;0.045238156;0.05975832;0.062066644;0.05071796;0.033917114;0.03377703;0.05199635;0.08263679;0.09038503;0.07311847;0.038255095;0.010037276;0.0077680945;0.02577506;0.046656445;0.0535447;0.04312047;0.019042755;0.020553991;0.07177728;0.14602764;0.18591607;0.17220727;0.13160509;0.11558556;0.11300067;0.13330576;0.16463503;0.19524744;0.19637953;0.15969616;0.079176515;0.027652096;0.026582817;0.050509688;0.06678128;0.0694619;0.06315532;0.07147179;0.09920849;0.13041344;0.14086828;0.11555568;0.06798266;0.027504776;0.005937352;-0.0007421689;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;-0.0012357112;0.010731761;0.039806224;0.07501471;0.08857784;0.07363694;0.040390678;0.019891536;0.018287782;0.038045425;0.058090664;0.06257083;0.06428815;0.070672214;0.06734625;0.062199313;0.04862245;0.031699885;0.039203208;0.063807964;0.09918715;0.13454036;0.13696094;0.120763846;0.10753376;0.097836405;0.0903943;0.09058449;0.08078693;0.07184565;0.0605619;0.03896386;0.014258175;0.017829495;0.038173452;0.04686239;0.040360995;0.021855384;0.007352295;0.006559659;0.014933178;0.0203948;0.019648919;0.01316088;0.0056775915;0.0004631138;0.005960357;0.027764535;0.057584133;0.07878493;0.074955344;0.05951563;0.053948253;0.060922783;0.079097755;0.07995014;0.06384693;0.042975284;0.041793376;0.060200095;0.09183967;0.098866165;0.08009393;0.042787887;0.011790463;0.010938827;0.035059687;0.063371934;0.07264812;0.058412395;0.026408596;0.022103082;0.0715844;0.14602764;0.18562968;0.17630681;0.12452869;0.10250066;0.09677502;0.12262967;0.16093095;0.20095287;0.19593257;0.15961407;0.07973593;0.031559613;0.037029307;0.06888812;0.09101401;0.09524995;0.07987963;0.063507386;0.0560523;0.05695589;0.0566516;0.04689208;0.027573425;0.011138098;0.0023823625;-0.000298723;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;-0.0012368243;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08411631;0.03610058;0.007739339;-0.0009649681;0;-0.00066127244;0.005388145;0.024452386;0.05069755;0.06936012;0.06686199;0.04481958;0.019250376;0.0041243816;-0.0013455522;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00048092537;0.003918651;0.017783105;0.036875397;0.05045263;0.048638035;0.032604963;0.014004727;0.0029991048;-0.00037405314;0;0;0;0;0;0;0;0;-0.0010390364;0.009648195;0.028202415;0.040819287;0.03850372;0.032952294;0.028944582;0.031913254;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;-0.00035624104;0.0027052052;0.014984387;0.033174947;0.042804584;0.038518555;0.022465449;0.006267615;-0.0007124821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;-0.0012368243;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08411631;0.03610058;0.007739339;-0.0009649681;0;-0.000700459;0.0057065357;0.025907183;0.053751655;0.07357268;0.07095209;0.047584675;0.020450465;0.004379094;-0.0014256323;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005165494;0.0042192293;0.019005459;0.039317876;0.053781264;0.051855333;0.034784712;0.014995522;0.0032417944;-0.00040299777;0;0;0;0;0;0;0;0;-0.0011058317;0.010267907;0.030020725;0.043453984;0.04099741;0.03503037;0.0306961;0.033813212;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;-0.0003785061;0.0028721935;0.015941786;0.03529013;0.045532055;0.040967718;0.023890417;0.006657254;-0.0007570122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0001335904;0.0011593738;0.0043464587;0.007776869;0.008898073;0.007132772;0.0022805785;0.010854218;0.03755083;0.06758242;0.07748242;0.0623223;0.030277306;0.006617494;-0.00081347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014440484;0.013403568;0.037594557;0.07123388;0.108366445;0.13141158;0.119304165;0.08778876;0.043192632;0.00945629;-0.0016197835;0.0039504585;0.015191134;0.026718074;0.030248681;0.023855425;0.011183423;0.0020420244;-0.00080774474;0.0046971333;0.017521095;0.031436678;0.03602885;0.028956909;0.014049414;0.0030439526;-0.00037524587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;0;0;0;0;0;0;-0.00089060253;0.008269881;0.024173498;0.034987956;0.03371567;0.021628918;0.0054708445;-0.00063614466;0;0;0;-0.001459952;0.01459952;0.02906227;0.037771095;0.03288868;0.019927232;0.0036610125;0.0025541205;0.0075192302;0.018060146;0.042065065;0.0672882;0.07531953;0.060093407;0.034278657;0.017296772;0.02312386;0.034987956;0.03371567;0.020235762;0.018406846;0.03718265;0.054740246;0.052752294;0.033842895;0.008486169;-0.00037532533;0.0028397494;0.0052787284;0.0129773505;0.031554043;0.055326924;0.07318844;0.07679156;0.060301263;0.035787906;0.016024165;0.0043049497;-0.0005009638;0;-0.00087787973;0.008778797;0.017557595;0.021946993;0.017557595;0.008778797;-0.00087787973;-0.00013677111;0.0012722893;0.003689639;0.0053277113;0.0051209647;0.0032761446;0.0008174458;-0.000095421696;-0.00067272305;0.0058493502;0.021763306;0.03907519;0.044743236;0.03647256;0.019108197;0.01670357;0.02090133;0.031425547;0.035585936;0.048369262;0.06372261;0.07309302;0.058070462;0.042440392;0.03154005;0.031692725;0.03153687;0.0202294;0.005114603;-0.0005947953;-0.0002671808;0.0020006753;0.011353593;0.02663856;0.040676683;0.045603618;0.037265357;0.021967668;0.008936243;0.0019561455;-0.00024332538;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0036689644;0.03189947;0.11871414;0.21319593;0.24447042;0.19666414;0.09556961;0.020878267;-0.0025668438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0045611574;0.042348154;0.12385736;0.17929737;0.1728087;0.11088001;0.02807306;-0.0032634216;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009796628;0.007993157;0.03612284;0.07485292;0.10237476;0.09867877;0.06613838;0.028432488;0.00608727;-0.0007592388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;0;0;-0.002144868;0.019916102;0.058223143;0.08427327;0.08121183;0.05210025;0.013180917;-0.0015325785;0;0;0;0;0;-0.0004824097;0.0044789887;0.013099278;0.018962411;0.018275904;0.011726266;0.002968675;-0.0059863343;0.052383393;0.15311314;0.22160788;0.2135461;0.13484465;0.054563507;0.054088525;0.085191704;0.08464621;0.05552721;0.04551536;0.07803719;0.10971666;0.1036717;0.06605487;0.016444976;0.00030428934;0.01021521;0.021203019;0.029033642;0.028009452;0.016272979;0.03148781;0.07019172;0.098888606;0.0955199;0.06129015;0.015519304;-0.0018040265;0;0;0;0;0;0;0;0;-0.0004824097;0.0044789887;0.013099278;0.015516893;0.04823355;0.12320188;0.20315942;0.22920768;0.18466087;0.089733765;0.019604389;-0.0024101932;-0.0002115181;0.0016253496;0.008716772;0.019203618;0.023155667;0.036681697;0.053083625;0.08477423;0.11681366;0.12212388;0.090785794;0.050986998;0.013180917;-0.0015325785;0;0;0;0;-0.00061228935;0.0045643384;0.026194852;0.061729893;0.0945152;0.10603736;0.08666677;0.050986998;0.020628583;0.004453014;-0.00055662676;0;0;0;0;0;0;0;0;0;0
