;meta[fps=30]
;meta[frames=110]
;meta[profile=grlt]
corner_right_spread;0;0;0;0;0;0;0;-0.0038184584;0.035457116;0.10364387;0.15001085;0.14455591;0.09273397;0.023456238;-0.0027274697;0;0;-0.0034065545;0.034065545;0.06813109;0.08516386;0.06813109;0.034065545;-0.0034065545;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;0;0;0;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;-0.0014546508;0.013507473;0.03948338;0.055978086;0.06523293;0.07313888;0.07684415;0.07683303;0.06264832;0.029761711;0.011873959;0.027934864;0.063678086;0.08216922;0.07396454;0.04315415;0.012074346;-0.001371528;0;0;0;-0.0015251568;0.015251568;0.030503135;0.03812892;0.030503135;0.015251568;-0.0015251568;0;0;0;0;0;0;0;0;-0.00045821507;0.0033056946;0.020292379;0.052432887;0.082969636;0.089351915;0.06794674;0.03341696;0.007527816;-0.0009164298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;-0.0037483235;0.034806415;0.10173463;0.14724441;0.14188689;0.09101956;0.023019845;-0.002676817;0;0;-0.0035457115;0.035457116;0.07091423;0.088642776;0.07091423;0.035457116;-0.0035457115;0;0;0;0;-0.0014323859;0.0132996645;0.038889647;0.056293502;0.054252535;0.034807716;0.008809543;-0.0010241929;0;0;0;0;0;0;0;-0.0014323859;0.0132996645;0.038889647;0.056293502;0.054252535;0.034807716;0.008809543;-0.0010241929;-0.0014323859;0.0132996645;0.038889647;0.05514685;0.06421615;0.07196254;0.07560473;0.07562329;0.06170205;0.029350916;0.011686931;0.027480656;0.062637195;0.080822185;0.072739966;0.042431645;0.01185392;-0.0013470365;0;0;0;-0.0015028917;0.015028916;0.030057833;0.03757229;0.030057833;0.015028916;-0.0015028917;0;0;0;0;0;0;0;0;-0.00045353934;0.0032823156;0.019988462;0.051631015;0.08166046;0.08792584;0.06684093;0.032879256;0.007387545;-0.0009000649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.0056887236;0.04945627;0.18409869;0.33044633;0.38171223;0.30660665;0.18442431;0.14616737;0.21847148;0.34460002;0.41553843;0.39893433;0.36125767;0.29907826;0.2168578;0.16601807;0.16224661;0.20147322;0.2603487;0.27472305;0.2622001;0.26323208;0.2756092;0.24656928;0.18670335;0.12458603;0.11547367;0.15268229;0.2206672;0.26065895;0.25211474;0.18225995;0.0853559;0.05765538;0.13807124;0.26442268;0.3445797;0.36906752;0.33195448;0.28510225;0.25989082;0.26478544;0.2658501;0.28659734;0.3196354;0.3450491;0.3548235;0.33614492;0.26782054;0.17657177;0.117093824;0.09632238;0.12592657;0.1973297;0.25950265;0.2728533;0.27704352;0.27538767;0.26271328;0.25704685;0.23582041;0.20189293;0.15873699;0.16062947;0.18812126;0.22793156;0.27095282;0.31046033;0.32264343;0.33455;0.33872136;0.31540015;0.3157336;0.3546847;0.3762755;0.3511377;0.29389068;0.25536618;0.20757736;0.16679724;0.13147148;0.11554361;0.11955782;0.20886633;0.3070018;0.36748856;0.37592885;0.3384048;0.30451;0.30560058;0.3095892;0.30403316;0.28595576;0.24428669;0.18612403;0.10964875;0.074804895;0.12602267;0.22777052;0.30122665;0.31572118;0.2665844;0.18360452;0.10012493;0.03918059;0.007507361;-0.0009804281;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;-0.0068826876;0.059826225;0.22284268;0.40011212;0.46046382;0.36861202;0.21395613;0.15468764;0.21954912;0.34101003;0.40266365;0.38136995;0.34226415;0.28260788;0.21824753;0.18185511;0.18262286;0.21233486;0.25355938;0.25297192;0.24343151;0.24527195;0.2572951;0.23017475;0.17571957;0.12004433;0.1145836;0.15387163;0.22417024;0.26685792;0.2592674;0.18804888;0.08824758;0.057889167;0.13670564;0.25886476;0.33310202;0.35519454;0.32088038;0.28019843;0.2581875;0.25817358;0.25102764;0.27027428;0.30951685;0.34494984;0.36130542;0.34310552;0.270812;0.18735456;0.1362492;0.12003282;0.14248066;0.19832142;0.24364956;0.2541872;0.25713643;0.2564824;0.24621819;0.24416816;0.22863212;0.20004137;0.15880963;0.16196017;0.19195825;0.23380767;0.2729344;0.30578095;0.31155577;0.32090747;0.32323235;0.29820693;0.29237834;0.32364205;0.34041983;0.317985;0.2698959;0.23994486;0.19806074;0.15784158;0.13059571;0.12988667;0.14454626;0.22763066;0.30930135;0.35162377;0.35570523;0.32037258;0.28456104;0.27986082;0.28226367;0.27860364;0.266279;0.22921881;0.17428604;0.10147024;0.06982427;0.11789276;0.21284495;0.2813215;0.2947713;0.24894984;0.17157492;0.09366814;0.036718566;0.0070573282;-0.0009205211;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016847232;0.015637496;0.045791812;0.06631278;0.063937835;0.04104193;0.010412626;-0.001209735;0;0;-0.0010761447;0.009993303;0.02920434;0.04226651;0.040726513;0.025285503;0.01284657;0.0352263;0.08491024;0.13010332;0.14599016;0.11933314;0.07016428;0.028361242;0.006098403;-0.0018394656;0.009993303;0.02920434;0.04226651;0.040726513;0.02612434;0.0066053015;-0.0007681447;-0.0010761447;0.009076725;0.037160393;0.0718271;0.09538353;0.102814496;0.090451814;0.06830179;0.04535208;0.02210698;0.008850362;0.020909123;0.04751365;0.061228935;0.053682927;0.04470231;0.045936536;0.05254963;0.05163639;0.03313783;0.008397639;-0.00211147;0.011355182;0.022710364;0.028387954;0.022710364;0.011355182;-0.0011355182;0;0;0;0;0;0;0;0;-0.0003436613;0.0024897908;0.015125772;0.039002046;0.06168368;0.06641779;0.05050417;0.024862835;0.0056107934;-0.0006826466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011206749;0.010405207;0.03042892;0.044047713;0.042452056;0.026202824;0.014601428;0.043530248;0.10453616;0.16015244;0.17971711;0.14691474;0.08641647;0.034943353;0.0075189145;-0.0020615596;0.010405207;0.03042892;0.044047713;0.042452056;0.027237594;0.006894747;-0.0008015422;-0.0011206749;0.010405207;0.03042892;0.043151546;0.05023926;0.056274023;0.05910632;0.059119314;0.04824561;0.022957508;0.009147603;0.021459628;0.048921917;0.063127026;0.055388063;0.046449006;0.048159704;0.055240367;0.054252535;0.034807716;0.008809543;-0.002198675;0.0117448205;0.023489641;0.02936205;0.023489641;0.0117448205;-0.001174482;0;0;0;0;0;0;0;0;-0.00035535044;0.0025739528;0.015640095;0.040395394;0.06388125;0.068779;0.05228092;0.025718482;0.005774442;-0.0007036871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;-0.0016698799;0.014516823;0.054048445;0.097075686;0.11132533;0.08825871;0.054849982;0.051677212;0.07458796;0.0868894;0.06991231;0.03282984;0.019003231;0.021077594;0.039757982;0.053666223;0.068297334;0.0760582;0.08042579;0.082854606;0.12250268;0.18332897;0.22936468;0.21653812;0.14776425;0.06884767;0.021255272;0.018520378;0.04788473;0.0772338;0.086718716;0.06991231;0.03289107;0.016960414;0.03421769;0.066292375;0.087715074;0.083030134;0.05485555;0.026851667;0.019092292;0.033619322;0.055575084;0.06582852;0.063952304;0.053046517;0.03916796;0.028159741;0.028860718;0.040192153;0.051790945;0.051920276;0.045517206;0.045787178;0.05529224;0.078849055;0.1268551;0.18331942;0.21248105;0.21021391;0.17488457;0.13706699;0.11651055;0.10029113;0.073649116;0.049436603;0.04105121;0.054341596;0.07988556;0.09677399;0.10149825;0.08996514;0.079643436;0.079266876;0.07750245;0.062205803;0.040833853;0.032317184;0.046786692;0.075190514;0.0868894;0.06991231;0.033917487;0.007921019;0.0022899618;0.008292288;0.01243281;0.020530611;0.034399524;0.0477265;0.048786838;0.049321044;0.049107447;0.04765095;0.040505763;0.03258543;0.048605993;0.1112677;0.19751023;0.2611109;0.2735964;0.23109317;0.15923993;0.086926416;0.0340812;0.006572229;-0.00085623073;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;-0.00067908445;0.005905808;0.021953354;0.039464828;0.045281574;0.03505078;0.029985474;0.049509153;0.08140107;0.09387507;0.07549248;0.03530126;0.021619378;0.02466691;0.049185384;0.07000507;0.090258844;0.09900644;0.10111374;0.09593163;0.1299392;0.18659079;0.23005934;0.2163474;0.14872909;0.07166791;0.025231441;0.023372306;0.053845275;0.08399496;0.09363016;0.07549248;0.035362486;0.01930381;0.040805366;0.07865134;0.103810854;0.09802194;0.06449075;0.032103438;0.023678895;0.041094813;0.06642392;0.07921965;0.07963045;0.070538506;0.055376;0.041092962;0.041291304;0.056490734;0.07239336;0.07280768;0.061998926;0.05788452;0.066922955;0.090148576;0.13504308;0.18715402;0.21485789;0.21701033;0.18916763;0.1569794;0.13739555;0.11943388;0.09109008;0.06470302;0.055490103;0.060943183;0.07424879;0.083652444;0.090496354;0.08721893;0.09040561;0.098656125;0.09969293;0.082834385;0.05589088;0.040295314;0.049560357;0.07652836;0.088113986;0.07052459;0.033823527;0.008157141;0.0037394175;0.012037495;0.0180976;0.029183932;0.0477609;0.06530933;0.066502035;0.064912565;0.060961742;0.056536563;0.047548015;0.037223984;0.049789753;0.111130394;0.19751023;0.2611109;0.2735964;0.23109317;0.15923993;0.086926416;0.0340812;0.006572229;-0.00085623073;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;-0.0021819763;0.02026121;0.059225067;0.085720494;0.08260339;0.051270317;0.028355667;0.054175075;0.10017052;0.11492669;0.0925016;0.044997137;0.009839487;-0.0012092713;0;0;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;-0.00083122903;0.007718555;0.02256193;0.03198747;0.03727357;0.0418175;0.04395866;0.04396423;0.03584676;0.017030548;0.0067774854;0.016015261;0.03649244;0.04708505;0.04237042;0.024711996;0.0068943775;-0.0007837303;0;0;0;-0.0008739038;0.008739038;0.017478077;0.021847596;0.017478077;0.008739038;-0.0008739038;0;0;0;0;0;0;0;-0.0008007074;0.005809512;0.036061052;0.08212218;0.1204295;0.127217;0.09682324;0.050676398;0.018137677;0.0032301059;-0.0004363954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;-0.00231835;0.021523636;0.062965594;0.09115594;0.0878635;0.054660168;0.029232357;0.054073773;0.10017052;0.11492669;0.0925016;0.044997137;0.009839487;-0.0012092713;0;0;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;-0.0008794701;0.008163857;0.023897834;0.033891138;0.03955574;0.044455905;0.046841983;0.046877235;0.038240246;0.018186105;0.007239486;0.017035002;0.038819145;0.050085265;0.04506449;0.026279459;0.0073229806;-0.00083271356;0;0;0;-0.0009295664;0.009295664;0.018591328;0.02323916;0.018591328;0.009295664;-0.0009295664;0;0;0;0;0;0;0;-0.0008007074;0.005809512;0.036061052;0.08208322;0.12079187;0.12826902;0.09834283;0.05213754;0.01907281;0.0034638885;-0.00046367003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;-0.0011641448;0.010124242;0.037641477;0.06758242;0.07748242;0.0623223;0.030277306;0.006617494;-0.00081347;0;0;0;0;0;0;-0.00039046558;0.0031804051;0.014451425;0.02880654;0.051327012;0.07264962;0.075699426;0.060083542;0.0345784;0.008925109;-0.0010369157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005038266;0.0043455046;0.016710248;0.029389884;0.033273544;0.02624097;0.012301767;0.002246227;-0.00029389886;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0004914218;0.004270121;0.015928267;0.0285788;0.032753494;0.026324462;0.012772194;0.0027672295;-0.0003411326;0;0;0;0;0;0;-0.0011641448;0.010124242;0.037641477;0.06742462;0.07854447;0.06995574;0.050691586;0.042554136;0.04665161;0.049655538;0.041915648;0.02886178;0.015767839;0.006204438;0.0012198471;-0.00015780363;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;-0.001564916;0.013602363;0.050673693;0.0909846;0.10431977;0.08389953;0.04075461;0.008878989;-0.0010925785;0;-0.0032729644;0.03272964;0.06545928;0.07932088;0.08870082;0.1007017;0.09512271;0.09483326;0.060847234;0.01540424;-0.001790747;0;0;-0.00037850608;0.0035115187;0.0071884347;0.04387808;0.09901592;0.13140412;0.12266396;0.08872834;0.050547898;0.04348526;0.07497521;0.12688749;0.17759505;0.1868139;0.14583044;0.070796534;0.01907957;0.00839234;0.014933497;0.014408677;0.009255905;0.0023569162;-0.00027354222;-0.00037850608;0.0012818313;0.03081167;0.07712936;0.10861853;0.10852072;0.07824102;0.035776775;0.014586003;0.0077701895;0.003076396;0.006759197;0.02040593;0.047652643;0.07602565;0.13045704;0.19003773;0.2044817;0.19920234;0.18458754;0.14513639;0.14240097;0.15576002;0.1350376;0.109464586;0.071661696;0.018139662;-0.0021088193;-0.0031171092;0.028944584;0.08460724;0.122457854;0.118004836;0.075701214;0.019147951;-0.0022265061;-0.0001222352;0.00088971196;0.005340276;0.010899862;0.04832187;0.10325311;0.1342786;0.118707515;0.10800002;0.084607236;0.0795976;0.06545928;0.03272964;-0.0032729644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;-0.0036689644;0.03189947;0.11871414;0.21319593;0.24447042;0.19666414;0.09556961;0.020878267;-0.0025668438;0;0;0;0;0;0;0;0;0;-0.0045611574;0.042348154;0.12385736;0.17929737;0.1728087;0.11088001;0.02807306;-0.0032634216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0036689644;0.03189947;0.11871414;0.21319593;0.24447042;0.19666414;0.09556961;0.020878267;-0.0025668438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;-0.0012524098;0.010887615;0.04053633;0.07280676;0.08349399;0.06717092;0.03264615;0.007130387;-0.0008766869;0;0;0;0;-0.002144868;0.019916102;0.058223143;0.08427327;0.08121183;0.05210025;0.013180917;-0.0015325785;0;0;-0.0004824097;0.0044789887;0.013099278;0.018962411;0.018275904;0.01099356;0.0084425425;0.03089389;0.07352165;0.112292;0.12786455;0.120411515;0.098809004;0.07392483;0.04898834;0.023959065;0.009822603;0.01244246;0.018962411;0.018275904;0.011726266;0.002968675;-0.00034510848;-0.0004824097;0.002679229;0.029564297;0.06989932;0.09726122;0.09845705;0.07393857;0.03878574;0.019076522;0.009792175;0.00398656;0.00842009;0.02760311;0.06811774;0.116142;0.15212347;0.16096453;0.13168968;0.08227312;0.03895792;0.010412626;-0.001710699;0.0050096395;0.010019279;0.012524098;0.010019279;0.0050096395;-0.00050096394;0;0;0;0;0;0;0;0;-0.00015195906;0.0010987809;0.006709577;0.017285926;0.02737601;0.029503433;0.022466559;0.01108132;0.002524857;-0.00030625582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
