;meta[fps=30]
;meta[frames=113]
;meta[profile=grlt]
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0035457115;0.035457116;0.07091423;0.088642776;0.07091423;0.035457116;-0.0035457115;0;0;0;0;0;-0.0028433877;0.024710879;0.092107624;0.1654454;0.18974425;0.15201457;0.07933139;0.039518707;0.046403028;0.06620739;0.06231991;0.057811238;0.04843319;0.0415092;0.02956689;0.015028916;-0.0030057833;0.013954627;0.03807697;0.083434604;0.13805638;0.17921129;0.19476551;0.17326486;0.11281614;0.09330918;0.08960389;0.08657937;0.07091423;0.035457116;-0.0035457115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.005051387;0.043913387;0.16349655;0.29365394;0.33675912;0.2709227;0.1316728;0.028759226;-0.0035359708;-0.00435282;0.04034674;0.11298073;0.22644861;0.33095327;0.37446055;0.33806756;0.33457363;0.3728864;0.4472394;0.4912647;0.478107;0.4199488;0.33797437;0.2393754;0.12507768;0.02706318;0.045648944;0.18409869;0.3276916;0.40764827;0.38126135;0.25426704;0.14133029;0.12460642;0.16365379;0.19526738;0.17403819;0.13398556;0.16119505;0.27573055;0.37738618;0.40110517;0.3979012;0.41977882;0.4508042;0.4228987;0.32159883;0.21577494;0.16320248;0.15433308;0.17090222;0.19265546;0.2000449;0.23996784;0.2587413;0.23622009;0.17649604;0.09261633;0.054699693;0.12783486;0.2201458;0.24216042;0.18674824;0.08320455;0.013833285;0.024417354;0.083827965;0.14251867;0.21121754;0.22375272;0.17316206;0.14791423;0.15603207;0.19724804;0.31374294;0.41806513;0.45235184;0.4413622;0.38899297;0.33443576;0.34527826;0.36667556;0.31927547;0.23917969;0.18014999;0.15121095;0.1430703;0.117420375;0.05703196;0.012446171;-0.0015307232;0;-0.0034380043;0.029879717;0.111357056;0.20001961;0.22786407;0.19455832;0.16562372;0.23084573;0.38434774;0.5401072;0.6030196;0.56273586;0.44945368;0.301302;0.16183361;0.0638389;0.0114392955;-0.0015301049;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;-0.0047636107;0.041409127;0.15421118;0.27693844;0.31756383;0.2554471;0.1241233;0.02708156;-0.0033308542;-0.004026266;0.037383042;0.10404352;0.20663448;0.2997933;0.3364971;0.30969664;0.33735764;0.42257163;0.5362599;0.5892618;0.5518823;0.45521292;0.34456855;0.23467377;0.1217565;0.025030566;0.05611538;0.22284268;0.39725605;0.48741287;0.44539866;0.28548542;0.1476851;0.11928787;0.15201193;0.19014642;0.19572972;0.17781492;0.20652118;0.29785484;0.3675322;0.38593483;0.41587895;0.4800448;0.54026777;0.50969094;0.37862968;0.23899043;0.16776624;0.1470936;0.14460279;0.13802269;0.12549646;0.16669685;0.20789847;0.21222557;0.16940108;0.0921587;0.05150095;0.12197173;0.21331786;0.2372992;0.18481858;0.08419904;0.013766489;0.023767956;0.089854375;0.1605274;0.23205762;0.25355083;0.21549168;0.19659682;0.2020881;0.23862022;0.3560584;0.48492488;0.5436405;0.52644074;0.43874365;0.34711847;0.3405695;0.36229452;0.33253247;0.26868135;0.22306737;0.20058839;0.18697652;0.14444925;0.0706554;0.015407425;-0.0018953136;0;-0.0032145188;0.027944881;0.10404325;0.1868707;0.21274021;0.18258418;0.16160077;0.23493299;0.39444774;0.5540649;0.61864597;0.5772057;0.46088558;0.30876574;0.16569167;0.06527252;0.011653289;-0.0015610288;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;-0.0017125546;0.012772724;0.07320938;0.17246334;0.25986797;0.33312297;0.3644976;0.325813;0.24073261;0.13431954;0.034744065;-0.004040552;0;0;0;0;0;0;-0.0010965543;0.009535014;0.035465464;0.06373375;0.07311291;0.05884935;0.028627306;0.0062787486;-0.002819314;0.019053329;0.055273023;0.07982025;0.076730974;0.047736295;0.024068534;0.042484526;0.07884616;0.09039616;0.07270935;0.035323527;0.007720411;-0.0009490483;0;0;0;0;0;0;0;0;0;0;-0.0011355182;0.010258628;0.032245375;0.06385341;0.08644411;0.08446809;0.056578312;0.0396281;0.03162381;0.042844474;0.05861835;0.06641669;0.06067787;0.050558396;0.029742418;0.0103514;0.018212821;0.045468967;0.06631278;0.063937835;0.04104193;0.010412626;-0.001209735;0;0;0;0;-0.0016847232;0.015637496;0.045791812;0.06631278;0.063937835;0.04104193;0.010412626;-0.0037279136;0.020517254;0.09313031;0.19307372;0.26277226;0.2680491;0.1975668;0.10693911;0.04263315;0.011513262;-0.0013470361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;-0.0019166513;0.014294174;0.081941;0.19303997;0.29135206;0.36852652;0.39532545;0.346372;0.25182712;0.13905272;0.03605716;-0.0041925116;0;0;0;0;0;0;-0.0011466509;0.009963616;0.037154827;0.06679519;0.07664748;0.06170205;0.030024435;0.0065681934;-0.003328627;0.023712292;0.06545928;0.0930958;0.08800266;0.055273023;0.012507399;-0.0015028917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001174482;0.01059817;0.033453256;0.066516876;0.090284824;0.088392295;0.05935309;0.041255306;0.033902265;0.050421093;0.07494976;0.090485215;0.08718999;0.07225571;0.04258565;0.017264703;0.0037479533;-0.00046756642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002818757;0.022966411;0.10424503;0.21611805;0.29434785;0.2979585;0.21697453;0.114483245;0.04354304;0.010797069;-0.0012987952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011058317;0.010267907;0.028955342;0.053216323;0.07164883;0.07502101;0.065491945;0.07388587;0.09916897;0.12875204;0.14800908;0.14952102;0.13678727;0.12175278;0.10862827;0.10282081;0.10425988;0.11552228;0.13215336;0.14030701;0.14612079;0.1426632;0.12894255;0.098073885;0.07722173;0.06051273;0.0621956;0.071122035;0.08144375;0.0693631;0.049528632;0.023239158;0.015140244;0.04380206;0.09217736;0.12610932;0.12156725;0.08149014;0.035000682;0.0074988753;-0.00093513285;0;0;-0.001842434;0.018179426;0.038412802;0.058651745;0.07046226;0.08520543;0.09499575;0.10967028;0.09664893;0.06693249;0.032919638;0.011524768;0.0013219883;0.0031226755;0.006735182;0.0072611948;0.01714781;0.037336655;0.060298428;0.06735552;0.07167866;0.071129456;0.09426211;0.12540427;0.14225703;0.12755655;0.11014805;0.085815124;0.07212693;0.07008393;0.07833963;0.09177102;0.09328226;0.07089753;0.053410176;0.05411152;0.06270213;0.061544344;0.039483376;0.009989591;-0.0041402816;0.02588759;0.09649373;0.1716205;0.21519773;0.1979805;0.15102124;0.1365598;0.17163953;0.21716106;0.24437022;0.22797817;0.18201567;0.121906176;0.065398686;0.025752028;0.0045841304;-0.00061476335;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012950846;0.012023135;0.033721555;0.064293936;0.08972843;0.097903945;0.082012616;0.06719523;0.056141365;0.054509927;0.07000196;0.08804533;0.09812677;0.100216895;0.09865353;0.099578455;0.11069263;0.11288387;0.1010101;0.091696806;0.102378294;0.12187599;0.13652937;0.11739718;0.090986185;0.0709532;0.07468537;0.08990076;0.10726195;0.09487145;0.06898459;0.03350002;0.0113997115;0.01710402;0.037369683;0.051153984;0.049339384;0.033099245;0.014238509;0.0030547676;-0.00038073267;0;0;-0.0013637352;0.013286677;0.029743344;0.050124228;0.06865322;0.09046204;0.10477938;0.11683035;0.10279501;0.07262307;0.03848405;0.01499552;0.0020892052;0.0045476397;0.009796629;0.01088205;0.02180863;0.04726502;0.07772548;0.08943505;0.09172686;0.0761595;0.07058841;0.07027373;0.06714865;0.05665346;0.06675178;0.073962316;0.08096023;0.090048835;0.0994766;0.11033267;0.10535902;0.07519895;0.052950032;0.05411152;0.06270213;0.061544344;0.039483376;0.009989591;-0.0041402816;0.02588759;0.09649373;0.1716205;0.21512969;0.19844063;0.1542608;0.14554746;0.18809097;0.24020045;0.2701977;0.25214443;0.20131698;0.1348335;0.07233178;0.028486917;0.0051036486;-0.0006827954;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;-0.0017205327;0.014952103;0.05573363;0.10017052;0.11492669;0.0925016;0.044997137;0.009839487;-0.0012092713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012368243;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08411631;0.03610058;0.007739339;-0.0009649681;0;0;0;0;0;0;0;-0.0008739038;0.008739038;0.017478077;0.021847596;0.017478077;0.008739038;-0.0017478076;0.008739038;0.017478077;0.021847596;0.017478077;0.0075389515;0.011126966;0.02400174;0.030002175;0.02400174;0.01200087;-0.001200087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;-0.0017205327;0.014952103;0.05573363;0.10017052;0.11492669;0.0925016;0.044997137;0.009839487;-0.0012092713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012368243;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08411631;0.03610058;0.007739339;-0.0009649681;0;0;0;0;0;0;0;-0.0009295664;0.009295664;0.018591328;0.02323916;0.018591328;0.009295664;-0.0018591328;0.009295664;0.018591328;0.02323916;0.018591328;0.008022102;0.011806051;0.025471235;0.031839043;0.025471235;0.012735617;-0.0012735617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006752676;0.0062733414;0.018298702;0.02646839;0.025488727;0.016339377;0.0041180826;-0.00047933505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006752676;0.0062733414;0.018298702;0.02646839;0.025488727;0.016339377;0.0041180826;-0.00047933505;0;0;0;0;0;0;0;-0.00064409646;0.0064409645;0.012881929;0.01610241;0.012881929;0.0064409645;-0.00064409646;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02255769;0.020557016;0.020378895;0.023626413;0.02317157;0.0148539785;0.0037437114;-0.00097632303;0.0046971333;0.017521095;0.03079258;0.04246981;0.04183884;0.030151824;0.01592588;0.006065719;-0.00064409646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;0;0;-0.0015967233;0.011902269;0.068318754;0.16096689;0.24591845;0.28042907;0.25093043;0.1748022;0.10008623;0.045422316;0.012240216;-0.002190882;0.005731664;0.032813936;0.07727727;0.11824498;0.12967968;0.13575487;0.14047664;0.1708621;0.22586554;0.26595777;0.24017166;0.19135152;0.1379106;0.10996397;0.120567694;0.124852136;0.1460763;0.15267949;0.14219503;0.09277376;0.060478274;0.060759768;0.11703471;0.13423449;0.10801736;0.05139222;0.020682652;0.04030613;0.086482584;0.118294284;0.11150502;0.098177485;0.1138691;0.15263656;0.166112;0.13434182;0.0652923;0.011164338;0.028810197;0.06258232;0.114582375;0.18053071;0.23397401;0.22450818;0.17905644;0.08947534;0.041425742;0.09000096;0.20202364;0.30105546;0.33285955;0.27238125;0.16024485;0.06232946;0.037236735;0.06622265;0.098395675;0.09370538;0.07003634;0.057122607;0.084691845;0.118294284;0.114009835;0.07640225;0.032796443;0.0045198095;0.022365576;0.06797206;0.098395675;0.09483326;0.060847234;0.01540424;-0.0041400297;0.01914159;0.08687573;0.18015043;0.24649332;0.2376382;0.15931419;0.06843645;0.014660593;-0.0020583526;0.0015225062;0.011273542;0.0312241;0.057083383;0.07970363;0.08901149;0.08307944;0.06637428;0.04449302;0.023924343;0.009467955;0.0017345548;-0.00023007237;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;-0.0010957593;0.008177641;0.046794802;0.11020093;0.16872783;0.18933254;0.15479147;0.091130905;0.036902755;0.007964533;-0.0009955666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016126266;0.013149109;0.05954314;0.12341653;0.16882007;0.16273215;0.109076545;0.046871144;0.010038366;-0.001251933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006660966;0.004976242;0.028399087;0.06683787;0.10233395;0.11485062;0.09392332;0.055332392;0.02242463;0.0048389416;-0.0006048677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;-0.0010742896;0.008019135;0.04586232;0.10799855;0.16372485;0.19903983;0.20045607;0.16388106;0.11210366;0.059345666;0.015519304;-0.002416316;0.0045643384;0.026194852;0.061729893;0.0945152;0.10603736;0.08666677;0.049628828;0.032440197;0.04836807;0.07828954;0.089143746;0.083596975;0.0748635;0.08803605;0.12524934;0.15710509;0.16704364;0.14584173;0.10232745;0.048927482;0.030881643;0.053912066;0.100025795;0.11472074;0.092302606;0.043967932;0.017149664;0.032139063;0.06913303;0.09458199;0.091175444;0.061117604;0.026250511;0.0056241564;-0.0007013497;0;0;0;-0.00050096394;0.0036514704;0.021830894;0.05643915;0.088865444;0.0954058;0.07170743;0.040333167;0.017739689;0.011575051;0.010019279;0.0050096395;-0.00050096394;0;0;-0.002144868;0.019916102;0.058223143;0.08427327;0.080310084;0.059447717;0.046525076;0.06760045;0.09458199;0.091175444;0.061117604;0.026250511;0.0034792884;0.019214753;0.058223143;0.08427327;0.08121183;0.05210025;0.013180917;-0.003113398;0.01289147;0.058352273;0.1209416;0.16533293;0.16042721;0.10881307;0.048344877;0.011766346;-0.00026198578;-0.00009648194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;-0.0011447954;0.00852752;0.049033236;0.11560949;0.17363873;0.2301009;0.2638206;0.24641022;0.1882919;0.10728234;0.027683819;-0.0039809933;0.0056738807;0.032722224;0.077191114;0.11827572;0.13271832;0.108484656;0.061912645;0.042058706;0.06624135;0.108335316;0.12348203;0.114189155;0.09955822;0.10171794;0.101804204;0.09527499;0.09272842;0.09213282;0.08754345;0.059915286;0.047663935;0.088748544;0.16387087;0.1879728;0.15126327;0.072428256;0.025226315;0.039704178;0.08645746;0.11831655;0.11406392;0.07646937;0.03281871;0.007035762;-0.0008772437;0;0;0;-0.0017478076;0.015605029;0.051231913;0.10439254;0.14398539;0.14116052;0.110738076;0.09364408;0.07970337;0.06965904;0.048593502;0.014950993;0.009885688;0.023266993;0.029083738;0.019756533;0.04422955;0.09283603;0.14995518;0.16697684;0.14535747;0.1123495;0.115453996;0.12629858;0.11313621;0.07646937;0.03281871;0.003525304;0.03171881;0.09529446;0.13793206;0.13292243;0.08527519;0.021574844;-0.0041984483;0.013770941;0.062475763;0.12954703;0.17726329;0.17090662;0.11458938;0.04923919;0.010553641;-0.0013158654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
