;meta[fps=30]
;meta[frames=124]
;meta[profile=grlt]
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019526458;0.015908387;0.07222342;0.1497615;0.20489424;0.19751339;0.13239476;0.056853842;0.01217454;-0.0015184776;0;0;0;0;0;0;0;0;0;0;0;-0.0015028917;0.015028916;0.030057833;0.03757229;0.027349845;0.03856309;0.08621867;0.15756708;0.18070883;0.14537695;0.0706554;0.015407425;-0.0018953136;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.015288677;0.011355183;0.038889647;0.05515709;0.06351034;0.0768426;0.09601912;0.11834774;0.115122646;0.07577975;0.046485744;0.045999553;0.055406906;0.054252535;0.034807716;0.008809543;-0.0010241929;0;-0.0009444562;0.0062851496;0.046324275;0.124262586;0.21906027;0.28955317;0.30339852;0.25616807;0.17649698;0.09631157;0.037730794;0.0072341976;-0.0009444562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.004286025;0.03979509;0.11412329;0.18676676;0.24559848;0.27545965;0.2708359;0.30634353;0.35079718;0.36142877;0.31547365;0.21377802;0.09176546;0.016613971;0.022115886;0.111490525;0.23113845;0.31129083;0.3562581;0.36704567;0.4127312;0.46182314;0.4327419;0.29955417;0.14832987;0.032423496;-0.0064550135;0.0184095;0.10565256;0.24897721;0.38121128;0.42575255;0.36634937;0.26492274;0.22761874;0.20984246;0.18989855;0.17086488;0.18647824;0.2355688;0.29719853;0.28224808;0.21037588;0.14079534;0.099610545;0.08429162;0.066757895;0.08818599;0.13713422;0.17289786;0.16179504;0.10416338;0.026365545;-0.003065157;0;0;0;0;0;0;-0.00532135;0.049406175;0.14209934;0.2314713;0.26112095;0.27320158;0.3078219;0.38395917;0.406317;0.33626553;0.1945577;0.07561772;0.019506563;0.034126777;0.10560514;0.19092779;0.21460988;0.21165726;0.2467555;0.35278296;0.45488274;0.44078147;0.295542;0.122485705;0.067767076;0.12928768;0.22471943;0.2696207;0.25026858;0.16662268;0.10937972;0.10643465;0.13329908;0.18856506;0.28937903;0.3918364;0.44988117;0.42362905;0.32688642;0.23307443;0.249007;0.338141;0.40184957;0.38441002;0.31744975;0.23294544;0.17118998;0.12372389;0.075164914;0.037811786;0.026092706;0.023285361;0.01608025;0.008764921;0.0034073899;0.0006214736;-0.000082659055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.00435282;0.040422224;0.116012104;0.18808411;0.24250883;0.26547524;0.25644898;0.2922668;0.34085804;0.35569555;0.31108248;0.22038852;0.12443667;0.07683263;0.09222189;0.17048526;0.26485708;0.32565662;0.36040798;0.37902352;0.4494309;0.52867895;0.51116157;0.36382505;0.17947589;0.03917538;-0.007150426;0.017397182;0.099739894;0.23497824;0.3596812;0.40155694;0.34654588;0.2536323;0.21947953;0.20202595;0.18090104;0.16038081;0.17371924;0.22014858;0.27755904;0.26355433;0.19660327;0.13190547;0.09297963;0.08638288;0.087493345;0.123983;0.17638384;0.20140307;0.1726878;0.104720004;0.026706938;-0.003105976;0;0;0;0;0;0;-0.005195182;0.048240975;0.13861115;0.22638744;0.25499156;0.28038025;0.34572726;0.45369244;0.4846845;0.4056908;0.23736507;0.09776032;0.031634483;0.039087426;0.097950265;0.17837654;0.20008719;0.20101663;0.24538131;0.36035812;0.46693248;0.452159;0.3030743;0.12559167;0.06901836;0.13117573;0.22805175;0.2733686;0.25325578;0.16807733;0.10979533;0.10647546;0.13242777;0.19560081;0.32135615;0.45813954;0.5405668;0.5110194;0.38564256;0.25651172;0.24678494;0.32171297;0.3797453;0.3680319;0.32022986;0.25723553;0.20357968;0.1482082;0.081621505;0.030766703;0.014734462;0.013458489;0.013442068;0.027119594;0.053548034;0.07917513;0.08830937;0.07225571;0.04258565;0.017264703;0.0037479533;-0.00046756642;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013581689;0.011811616;0.04391506;0.07884616;0.09039616;0.07270935;0.035323527;0.007720411;-0.0009490483;0;-0.0010965543;0.009535014;0.035465464;0.06373375;0.07311291;0.05884935;0.028627306;0.0062787486;-0.00077092793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016847232;0.015637496;0.045791812;0.06631278;0.063937835;0.04104193;0.010412626;-0.001209735;0;-0.0018813979;0.017466944;0.05047728;0.078249454;0.10078823;0.12098756;0.1376191;0.15463804;0.14851512;0.10623903;0.07139276;0.046257254;0.033281017;0.022089329;0.011355182;-0.002905591;0.016611965;0.044274084;0.08449815;0.11885981;0.13190937;0.10835293;0.07384431;0.03173885;0.0068042045;-0.00084829907;0;-0.0009091568;0.00843846;0.02471422;0.035791088;0.034510847;0.022153737;0.0045457836;0.008594315;0.034687113;0.07588119;0.10952556;0.11170568;0.080163516;0.03950936;0.008655544;-0.0021393015;0.009993303;0.02920434;0.04226651;0.040726513;0.02612434;0.0066053015;-0.0007681447;0;0;0;0;0;0;0;0;-0.0006660966;0.004976242;0.028399087;0.06683787;0.10233395;0.11485062;0.09392332;0.055332392;0.02242463;0.0048389416;-0.0006048677;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011466509;0.009963616;0.037154827;0.06679519;0.07664748;0.06170205;0.030024435;0.0065681934;-0.00080710853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018146028;0.01684723;0.04851552;0.07659966;0.10508467;0.13672106;0.16631521;0.19072914;0.18286107;0.13104677;0.08570586;0.052471913;0.035385225;0.022725154;0.0117448205;-0.001174482;-0.001050911;0.008560916;0.038879253;0.08062848;0.11031225;0.10633795;0.07127715;0.030603332;0.0065503833;-0.000817128;0;-0.0012950846;0.012023135;0.0351788;0.05093133;0.049094465;0.031505063;0.00686135;0.00882346;0.03506006;0.07520211;0.107173815;0.108421594;0.07708536;0.03800924;0.008277037;-0.0021393015;0.010405207;0.03042892;0.044047713;0.042452056;0.027237594;0.006894747;-0.0008015422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;-0.0019526458;0.015908387;0.07222342;0.1497615;0.20343588;0.21088132;0.17209335;0.13271832;0.11491481;0.10942462;0.10264565;0.09247512;0.07556688;0.06283855;0.052844353;0.042393796;0.05361873;0.076540396;0.11093457;0.13508348;0.14041786;0.11537756;0.10191833;0.08224437;0.065403625;0.03911415;0.016412133;-0.0017032772;0;0;0;-0.0011577833;0.0115778325;0.022120342;0.036101684;0.072024696;0.1359872;0.20712799;0.25763738;0.24530533;0.17745978;0.09933279;0.037846513;0.018997476;0.030655282;0.044277787;0.059362367;0.070921645;0.086176924;0.10482763;0.103346996;0.07153394;0.038321882;0.009989591;-0.0011614942;0;0;0;-0.0017552292;0.016301738;0.047365207;0.07134097;0.06959687;0.0632031;0.06969707;0.09827429;0.10985583;0.10180701;0.06801976;0.040121645;0.020479266;0.036956664;0.09088306;0.16374213;0.20500918;0.20111682;0.18213587;0.18573295;0.20037709;0.17530398;0.13481349;0.09553197;0.07488038;0.06017059;0.039253306;0.012119616;0.0051469407;0.008979648;0.010387394;0.012584585;0.01460217;0.027553758;0.060219206;0.101053104;0.12841228;0.12299259;0.08490411;0.039268155;0.010912851;0.0007718552;-0.00017069881;0;0;0;0;0;0;0;0;-0.00046200014;0.0034547965;0.019667475;0.046261244;0.07082888;0.079504825;0.06503439;0.03833673;0.015548437;0.003354604;-0.00041932546;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;-0.0019526458;0.015908387;0.07222342;0.1497615;0.20315759;0.2134329;0.1799752;0.1443073;0.1259082;0.11997826;0.11645;0.11325666;0.10125075;0.08856938;0.07509427;0.062331047;0.06631873;0.06958969;0.071149684;0.07433013;0.082599275;0.08191595;0.09458755;0.08899624;0.06970913;0.039965786;0.016306374;-0.0017032772;0;0;0;-0.0013637352;0.013637352;0.026239378;0.041250482;0.076143734;0.13804673;0.20692202;0.25763738;0.24530533;0.17745978;0.09933279;0.03738637;0.02327608;0.04308661;0.062238272;0.076636344;0.08197996;0.08894521;0.10450479;0.103346996;0.07153394;0.038321882;0.009989591;-0.0011614942;0;0;0;-0.0012950846;0.012023135;0.034828126;0.054438077;0.055428877;0.04617774;0.036948867;0.04204386;0.04322762;0.053491812;0.051810805;0.046483885;0.030743457;0.04174365;0.090404354;0.16374213;0.20482439;0.20261972;0.18899351;0.20000485;0.21993694;0.19418474;0.14748673;0.10097578;0.07603815;0.060025867;0.0391494;0.013084435;0.007967182;0.012983204;0.014945424;0.018140012;0.022371937;0.02975169;0.040928755;0.05030613;0.05449708;0.05137953;0.03799756;0.020361401;0.00795308;0.0020684241;-0.0002449157;0;0;0;0;0;0;0;0;-0.0006382653;0.004757302;0.027315523;0.06433491;0.098498784;0.11050893;0.090333074;0.053155985;0.021526607;0.004645978;-0.0005807472;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00083883636;0.006241269;0.035994448;0.08491024;0.13010332;0.14599016;0.11933314;0.07016428;0.028361242;0.006098403;-0.00076332083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008739038;0.008739038;0.017478077;0.021847596;0.017478077;0.008739038;-0.0008739038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.031994153;0.0368561;0.04463937;0.055803668;0.06876639;0.06686199;0.043988347;0.026968932;0.026686313;0.030904278;0.041533988;0.06603522;0.10020933;0.12955447;0.12547031;0.08356524;0.039774314;0.034710683;0.071334146;0.12741739;0.16841018;0.17646179;0.14903122;0.10271152;0.056073453;0.021981187;0.004224796;-0.00055106037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00083883636;0.006241269;0.035994448;0.08491024;0.13010332;0.14599016;0.11933314;0.07016428;0.028361242;0.006098403;-0.00076332083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009295664;0.009295664;0.018591328;0.02323916;0.018591328;0.009295664;-0.0009295664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.03390316;0.03906702;0.047318757;0.059180614;0.07294184;0.07095209;0.04670521;0.028614324;0.02827693;0.032820635;0.04342652;0.06725978;0.100532174;0.12951736;0.12547031;0.08353004;0.040010046;0.036422037;0.07594928;0.13556391;0.1791681;0.1876881;0.1584666;0.10916812;0.05958647;0.023361897;0.0044972654;-0.00058626704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;-0.00035496868;0.0028912772;0.013137659;0.027225718;0.037224006;0.03585948;0.023401858;0.01599904;0.018837519;0.023787357;0.02317157;0.0148539785;0.0037437114;-0.0004357591;0;0;0;0;0;0;0;-0.00064409646;0.0052768197;0.023006171;0.053743888;0.080464356;0.08392339;0.0616782;0.030277306;0.006617494;-0.00081347;0;-0.0014440484;0.013403568;0.038669005;0.06195938;0.0727255;0.06928298;0.053828645;0.043670535;0.03218908;0.01802325;0.0071008042;0.0015129104;-0.00019036622;-0.00061387965;0.005703037;0.016021302;0.029036826;0.045573406;0.067842446;0.08154579;0.10229207;0.11759373;0.111179;0.08459294;0.04921931;0.01266882;-0.0014726748;0;0;0;0;0;0;0;0;0;0;0;-0.0005159928;0.004483627;0.016724681;0.02936364;0.040832132;0.040522613;0.029513216;0.01578752;0.006082775;-0.0012579762;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.002088145;0.013958604;0.053562585;0.096232794;0.11037905;0.08882568;0.043192632;0.00945629;-0.0011617591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;0;0;0;-0.0019637786;0.01600222;0.07260447;0.1505449;0.20598683;0.19657825;0.15064894;0.12234972;0.12929451;0.13270582;0.10801736;0.049402997;0.039568197;0.09032937;0.15345877;0.18816525;0.20231467;0.21889818;0.24848288;0.24249995;0.17781119;0.087391965;0.019065257;-0.0023449885;0;0;-0.0025048195;0.02177523;0.08107266;0.1456135;0.16698797;0.13434182;0.0652923;0.014260774;-0.0017533738;0;0;0;0;-0.0025032295;0.023241546;0.06797206;0.098395675;0.09483326;0.060847234;0.01540424;-0.001790747;0;0;0;-0.00022792156;0.0015609628;0.010890751;0.02780493;0.046630945;0.055059005;0.080147825;0.11218857;0.16139303;0.19887649;0.20723157;0.1868182;0.16457698;0.120838866;0.10796171;0.09333197;0.07460068;0.051484782;0.026288679;-0.0026288677;0;-0.0006431422;0.005238651;0.023798173;0.04935783;0.06263163;0.11058104;0.17658676;0.21116503;0.18944387;0.118459046;0.029711135;0.000012723082;0.010305543;0.014933497;0.014408677;0.009255905;0.0012290317;0.008915568;0.041718367;0.086482584;0.11802074;0.11362816;0.11081768;0.124242246;0.13495174;0.119864285;0.07542767;0.019147951;-0.0022265061;0;0;0;0;0;0;-0.0009812532;0.007309302;0.042028487;0.09909385;0.15179844;0.17033567;0.13924095;0.081905216;0.033122465;0.007131184;-0.0008921931;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0036689644;0.03189947;0.11871414;0.21319593;0.24447042;0.19666414;0.09556961;0.020878267;-0.0025668438;0;-0.0045611574;0.042348154;0.12385736;0.17929737;0.1728087;0.11088001;0.02807306;-0.0032634216;0;0;0;0;0;0;0;0;-0.0036689644;0.03189947;0.11871414;0.21319593;0.24447042;0.19666414;0.09556961;0.020878267;-0.0025668438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016847232;0.015637496;0.045791812;0.06631278;0.063937835;0.04104193;0.010412626;-0.001209735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
