;meta[fps=30]
;meta[frames=134]
;meta[profile=mgla]
corner_right_spread;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012833583;0.0104579;0.047449972;0.09834101;0.13450772;0.12963387;0.08687406;0.036491703;0.015504798;0.02097139;0.03180193;0.03065157;0.019667473;0.004979952;-0.0005788916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00024491572;0.0017767523;0.0107540265;0.027771216;0.043906707;0.04726873;0.035924673;0.016762251;0.012449509;0.024064079;0.03541815;0.03401545;0.021741835;0.005400391;-0.0006312145;0;0;0;0;-0.00080896396;0.007510748;0.021968197;0.03180193;0.03065157;0.019667473;0.0045452267;0.0026621602;0.018593185;0.043833796;0.0671416;0.07533199;0.061569765;0.03621283;0.014633715;0.003147168;-0.00039390623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017780878;0.014486763;0.06576477;0.13633478;0.18649106;0.17974363;0.120459355;0.050904993;0.018585838;0.02058687;0.03180193;0.03065157;0.019667473;0.004979952;-0.0005788916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00024491572;0.0017767523;0.0107540265;0.027771216;0.043906707;0.04726873;0.035924673;0.016762251;0.012449509;0.024064079;0.03541815;0.03401545;0.021741835;0.005400391;-0.0006312145;0;0;0;0;-0.00080896396;0.007510748;0.021968197;0.03180193;0.03065157;0.019667473;0.0045452267;0.0026621602;0.018593185;0.043833796;0.0671416;0.07533199;0.061569765;0.03621283;0.014633715;0.003147168;-0.00039390623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;0;-0.0052250535;0.04984962;0.1267921;0.18904059;0.25787765;0.36279434;0.4474886;0.46412265;0.3881932;0.25423917;0.20195304;0.24012686;0.30928585;0.3534672;0.43006825;0.47263348;0.485237;0.43157488;0.36606917;0.37739468;0.4743141;0.53630596;0.51063997;0.4052381;0.27398273;0.19702911;0.18055576;0.18668142;0.18399292;0.18618883;0.2051132;0.23119114;0.25506893;0.24687687;0.18398549;0.10271059;0.046103526;0.012449881;-0.002695663;0.008614989;0.05907557;0.15037028;0.25174314;0.3114326;0.2965468;0.21451911;0.120105706;0.047147855;0.009857058;-0.0012484336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0037227182;0.03034505;0.13754465;0.28269947;0.41053438;0.45909223;0.4178651;0.38333085;0.39579695;0.40057182;0.39826483;0.34418872;0.29948482;0.3023674;0.3180474;0.31338075;0.35546392;0.40614218;0.4490427;0.43261427;0.33400324;0.2519331;0.27437878;0.34161064;0.38033462;0.38080853;0.32686508;0.30472356;0.3133849;0.31612492;0.32038867;0.31778923;0.2723611;0.23174776;0.19386561;0.18282865;0.1924377;0.18381776;0.16761345;0.1702435;0.18201004;0.18787168;0.15069997;0.12968306;0.14655721;0.196366;0.2702717;0.3370982;0.34859666;0.30845279;0.2087461;0.089683674;0.019210303;-0.0023957214;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;0;-0.0053711683;0.051310766;0.12971441;0.1925376;0.26215258;0.36931804;0.456499;0.4739861;0.4035344;0.27240744;0.22132698;0.25686628;0.31595987;0.3502276;0.42816234;0.47512534;0.49332997;0.44368634;0.37599012;0.3871939;0.4858938;0.54890066;0.5219951;0.41294402;0.2772891;0.19774607;0.18046671;0.18668142;0.18399292;0.18640591;0.20290156;0.22725023;0.25053242;0.24370408;0.18281655;0.1034843;0.046136927;0.012442459;-0.0027370125;0.008912388;0.060918804;0.15504913;0.25952953;0.32100496;0.30563414;0.2211064;0.12379374;0.048630074;0.010192625;-0.001289783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003512091;0.028618397;0.12985432;0.26678368;0.38929835;0.4381467;0.40117973;0.36825046;0.37776318;0.3789883;0.3790805;0.33261806;0.29783958;0.3079184;0.32548082;0.32751167;0.39211857;0.4741931;0.5399398;0.51995957;0.39295837;0.27477762;0.27075598;0.32435298;0.3621747;0.3687501;0.32604146;0.30537447;0.305172;0.29947808;0.30479017;0.31130087;0.27632242;0.23790778;0.19670999;0.18346876;0.19235978;0.18381776;0.16761345;0.1702435;0.18201004;0.18787168;0.15102282;0.1266884;0.1378404;0.18297353;0.25519156;0.32347426;0.3387889;0.30118325;0.20372534;0.087501705;0.018747188;-0.0023378322;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;-0.0009091568;0.00843846;0.02471422;0.035791088;0.034510847;0.022153737;0.0056219283;-0.0074736406;0.06333298;0.18513402;0.26796004;0.2582191;0.16565207;0.04190284;-0.0048723374;0;0;0;0;0;0;0;-0.007158218;0.071582176;0.14316435;0.17895545;0.14316435;0.071582176;-0.007158218;0;0;0;0;-0.0010761447;0.0096726855;0.030395525;0.06714995;0.10239829;0.14444423;0.21897663;0.3157155;0.37466422;0.34521982;0.23250829;0.0998399;0.021386046;-0.0026671325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0003272965;0.0023712297;0.014405498;0.037144806;0.058746368;0.06325505;0.04809921;0.0221593;0.015203417;0.07794775;0.19626094;0.26689267;0.25079086;0.15493979;0.046213083;-0.0051549184;0;0;0;-0.0010761447;0.009993303;0.02920434;0.04226651;0.040726513;0.02612434;0.0066053015;-0.0007681447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;-0.0012950846;0.012023135;0.0351788;0.05093133;0.049094465;0.031505063;0.007982025;-0.0065756156;0.052445356;0.15329497;0.22187135;0.21380025;0.13715278;0.03468896;-0.0040336866;0;0;0;0;0;0;0;-0.0059336396;0.059336394;0.11867279;0.14834099;0.11867279;0.059336394;-0.0059336396;0;0;0;0;-0.0011206749;0.010155838;0.030974414;0.06689613;0.10030782;0.14227226;0.22030628;0.32339358;0.3871694;0.35786638;0.24098481;0.1034769;0.022174671;-0.002765099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000338429;0.0024513837;0.014895328;0.038471807;0.060839284;0.06550381;0.04979136;0.022918677;0.015721638;0.08077987;0.20337674;0.2765655;0.25987917;0.1605535;0.04789048;-0.005341945;0;0;0;-0.0011206749;0.010405207;0.03042892;0.044047713;0.042452056;0.027237594;0.006894747;-0.0008015422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;-0.0006429037;0.0064290366;0.012858073;0.014296953;0.028293328;0.06391186;0.1025835;0.11836665;0.09521098;0.046261236;0.010091641;-0.0030291623;0.015424123;0.057098757;0.124136075;0.17679574;0.1965634;0.17265424;0.13824563;0.122858986;0.13565452;0.14502998;0.14540944;0.13959637;0.12656298;0.10749239;0.07698146;0.03800924;0.008277037;-0.00217641;0.0115778325;0.022925593;0.031074608;0.029464101;0.020743616;0.0077111335;0.005714699;0.0014769157;-0.00064462656;0.0032713742;0.022420917;0.057022415;0.09542011;0.118008025;0.11235428;0.08127861;0.045528874;0.017883612;0.00374371;-0.00047392765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002147911;0.017499227;0.07944576;0.16465273;0.22498214;0.22941804;0.18947172;0.17133574;0.19650167;0.22588927;0.20590839;0.14069177;0.06998113;0.036206115;0.03149148;0.0445023;0.06918423;0.10322454;0.12838109;0.12364383;0.08850363;0.04517025;0.017317768;0.004074506;0.01293489;0.041983;0.07484772;0.09532786;0.09332402;0.08110049;0.08410628;0.09682705;0.09421833;0.07121759;0.05090165;0.05802461;0.08543198;0.097950324;0.08350234;0.050577503;0.027596805;0.020666618;0.016090222;0.025468264;0.047260005;0.07300863;0.098990835;0.1173354;0.11647227;0.10145819;0.06876342;0.029512346;0.006318826;-0.0007881834;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;-0.00092928804;0.009292881;0.018585762;0.02114485;0.03673179;0.07685343;0.12041531;0.13915664;0.11195152;0.05441025;0.011883977;-0.0032490294;0.015170859;0.059291866;0.13241868;0.19156955;0.21488939;0.18969628;0.15179299;0.13734946;0.15535542;0.1720106;0.17634672;0.17090385;0.15446386;0.12943795;0.09059931;0.04486967;0.009802194;-0.002568832;0.013637352;0.026940728;0.03718822;0.03640338;0.026885066;0.011438675;0.008238073;0.0021151807;-0.00075860246;0.0035528678;0.024232337;0.061661508;0.1031779;0.12753429;0.121363685;0.08775456;0.04911355;0.019302215;0.004066553;-0.0005136867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002147911;0.017499227;0.07944576;0.16473763;0.22445597;0.22449157;0.18089226;0.16156659;0.18919575;0.22274572;0.2061329;0.14139685;0.07448611;0.046538964;0.04743921;0.05417276;0.053850655;0.05340795;0.054474078;0.05236205;0.043268815;0.028966848;0.017257094;0.007328545;0.014554671;0.045338348;0.080644056;0.105352715;0.107593134;0.09738739;0.1002902;0.11059893;0.10388322;0.07779134;0.057738874;0.06856248;0.101312906;0.11580244;0.10009909;0.06331999;0.038028732;0.03038903;0.024115292;0.03013391;0.049412854;0.0712816;0.08914561;0.097067505;0.08877452;0.074784644;0.050904617;0.021853162;0.0046756645;-0.0005833448;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00024936875;0.0017990174;0.011043473;0.028534906;0.04515355;0.0486269;0.036977813;0.017250968;0.012793505;0.023029309;0.051422276;0.0908011;0.122613706;0.12053749;0.09184701;0.044997137;0.009839487;-0.0012092713;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.004657109;0.0027534466;0.019209558;0.04526859;0.06931115;0.07776074;0.063555636;0.037390467;0.015127628;0.0032655436;-0.00040819295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002649543;0.0019103425;0.011744822;0.030340603;0.048003476;0.05168834;0.03930006;0.01832804;0.013587253;0.024634622;0.053818554;0.09313893;0.12413329;0.12094661;0.09180025;0.044997137;0.009839487;-0.0012092713;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.0049513783;0.0029285983;0.020442301;0.048134103;0.0736931;0.082679465;0.067588575;0.039776355;0.016115455;0.0034778044;-0.00043472552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000738246;0.0068576406;0.020013113;0.028952537;0.027885403;0.017878847;0.0045099473;-0.00052481936;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010000194;0.008149013;0.036974;0.07662935;0.1048112;0.101013415;0.06769406;0.029065456;0.00622913;-0.0007767328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014440484;0.013403568;0.038259264;0.064911254;0.091461435;0.11119993;0.11148976;0.11262814;0.104700916;0.10176903;0.10990006;0.114773;0.09517106;0.06405834;0.027542997;0.0058953445;-0.0007354152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014440484;0.013403568;0.038578987;0.06307374;0.0729976;0.061499286;0.034275476;0.015216581;0.004099952;-0.00047710846;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;-0.0011673255;0.010836725;0.031711813;0.045080394;0.051998466;0.050436735;0.044989742;0.048534654;0.06288927;0.07353991;0.075138226;0.059756245;0.033084292;0.008562506;-0.0018853738;0.0077291587;0.028862681;0.051849764;0.059471577;0.04742411;0.026658436;0.0205004;0.030274918;0.05393473;0.07580299;0.09715552;0.10752833;0.09728146;0.06557379;0.03257935;0.0062167235;0.007905688;0.017557595;0.021810222;0.018829882;0.012468437;0.004449832;0.004690612;0.006792434;0.0166418;0.032621816;0.0447461;0.043140154;0.028938543;0.012480206;0.00270387;-0.00033588446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013931569;0.012936002;0.0378188;0.054740246;0.052752294;0.033842895;0.008562506;-0.0009955663;-0.00004007712;0.000290082;0.0017653017;0.0042558084;0.00962805;0.020578645;0.03367241;0.04181105;0.04029253;0.036038987;0.035654917;0.03552168;0.030766936;0.01919944;0.0057260166;-0.00063872896;-0.00087787973;0.008778797;0.017557595;0.021810222;0.018829882;0.011635087;0.011535688;0.03262786;0.06455436;0.090136126;0.091565065;0.06620039;0.03257935;0.0070946035;-0.00087310857;0;0;-0.0008034507;0.006545929;0.029714318;0.061636694;0.08435279;0.08133745;0.05454114;0.023435572;0.005019183;-0.0006259665;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0045611574;0.042348154;0.12385736;0.17929737;0.1728087;0.11088001;0.023511901;0.039084733;0.12385736;0.17929737;0.1728087;0.11088001;0.02807306;-0.0032634216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0045611574;0.042348154;0.12385736;0.17929737;0.1728087;0.11088001;0.02807306;-0.0032634216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;-0.0016847232;0.015637496;0.045791812;0.06631278;0.063937835;0.04104193;0.010412626;-0.001209735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
