;meta[fps=30]
;meta[frames=97]
;meta[profile=trss]
corner_right_spread;0;0;0;-0.0016197836;0.014082653;0.052414745;0.09412556;0.10792989;0.086819835;0.04218673;0.009212171;-0.001132735;0;0;0;0;0;0;-0.0008460725;0.008460725;0.016275762;0.026762608;0.03783948;0.046088684;0.042348154;0.034789167;0.016943716;0.003718266;-0.00045643383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16482826;0.16547395;0.118906565;0.06096175;0.02185984;0.004784762;-0.0006011568;0;0;0;0;0;-0.0008683375;0.0080822185;0.023378318;0.032922603;0.03990642;0.042674705;0.03694516;0.030050414;0.019667473;0.004979952;-0.0005788916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;-0.0016197836;0.014082653;0.052414745;0.09412556;0.10792989;0.086819835;0.04218673;0.009212171;-0.001132735;0;0;0;0;0;0;-0.0008460725;0.008460725;0.016275762;0.026762608;0.03783948;0.046088684;0.042348154;0.034789167;0.016943716;0.003718266;-0.00045643383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16482826;0.16547395;0.118906565;0.06096175;0.02185984;0.004784762;-0.0006011568;0;0;0;0;0;-0.0008683375;0.0080822185;0.023378318;0.032922603;0.03990642;0.042674705;0.03694516;0.030050414;0.019667473;0.004979952;-0.0005788916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.0002616145;0.0022766027;0.008441242;0.01279499;0.039741285;0.0764072;0.12685892;0.17767891;0.20909956;0.19808671;0.15844192;0.0936116;0.03793039;0.008219521;-0.0010260484;-0.0021263137;0.018741619;0.066118896;0.11768756;0.15814318;0.1605506;0.18456997;0.22168212;0.25445905;0.24010922;0.21570209;0.19592886;0.24086995;0.29392114;0.32717213;0.31958067;0.2862823;0.2358065;0.17497557;0.11224375;0.05884935;0.021302098;0.0034288173;-0.0004814818;0;0;0;0;0;0;0;0;0;-0.0062861694;0.058371577;0.1706246;0.24695666;0.2379764;0.15049328;0.05880945;0.05154548;0.10417823;0.18758316;0.22679752;0.19998759;0.16263516;0.15199204;0.19342384;0.34204462;0.4805992;0.5406843;0.47909024;0.33930692;0.19364709;0.1727572;0.237173;0.29186714;0.25459263;0.16296913;0.056222618;0.06321052;0.12710012;0.20778874;0.2368335;0.20074183;0.109489396;0.07398044;0.12877478;0.29468212;0.49595907;0.6135377;0.5841478;0.42247483;0.23645656;0.0927976;0.019399226;-0.0024571083;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;-0.00015585546;0.0013526026;0.0050708684;0.006672097;0.032672126;0.07066003;0.12401454;0.1770054;0.20918028;0.19808671;0.15844192;0.0936116;0.03793039;0.008219521;-0.0010260484;-0.0021263137;0.018741619;0.066107765;0.11779889;0.15835747;0.161046;0.1829743;0.22535677;0.26903525;0.26234555;0.23532964;0.20315015;0.23025599;0.27397162;0.3054767;0.29830086;0.26722714;0.22021075;0.16356377;0.10507255;0.055198807;0.020033916;0.0032469865;-0.00045457823;0;0;0;0;0;0;0;0;0;-0.005931042;0.055077463;0.16095044;0.23293523;0.22444484;0.14179878;0.056581836;0.05191396;0.10453447;0.18652557;0.22434834;0.19696231;0.15819328;0.14373791;0.18406416;0.33584532;0.48276958;0.55125076;0.4918698;0.34706363;0.20355318;0.18476166;0.24906841;0.2991126;0.25577176;0.15916552;0.0552309;0.064322844;0.1346257;0.22839504;0.2701058;0.2369782;0.137242;0.08793626;0.13430764;0.30104947;0.50736195;0.6277285;0.59763885;0.43213466;0.2417636;0.09482212;0.019788863;-0.0025079998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;-0.0022287327;0.018148249;0.082526796;0.17114954;0.23095998;0.25205836;0.27082893;0.312744;0.35293376;0.32420182;0.22662495;0.12218511;0.070644826;0.055375442;0.046561815;0.022621304;0.004931711;-0.00060672296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000523229;0.00426376;0.019339435;0.039108586;0.06027709;0.119719245;0.21228625;0.25943807;0.25550497;0.19866003;0.11798814;0.066394426;0.0457547;0.011588965;-0.0032284344;0.017466944;0.049940534;0.08474083;0.102586284;0.08987664;0.065054804;0.055688635;0.049235478;0.039913833;0.02612434;0.0066053015;-0.0007681447;0;-0.0015140245;0.01316422;0.048977576;0.08800267;0.100944236;0.08123965;0.03950936;0.0067221946;0.013338633;0.082801916;0.19526462;0.2990996;0.33559945;0.27430186;0.16132337;0.06521252;0.014045548;-0.001757085;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;-0.0027699966;0.022568982;0.10244334;0.2123811;0.28718928;0.3072668;0.3112732;0.3368537;0.36789188;0.33497924;0.23439881;0.1263793;0.07306504;0.057320293;0.04824561;0.023484075;0.00514323;-0.0006317712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007503326;0.0061117588;0.027764535;0.056667365;0.08268688;0.14185071;0.23001312;0.27176738;0.26319346;0.20218812;0.116950944;0.06367437;0.04412193;0.01117335;-0.003113398;0.01684723;0.04807769;0.082529165;0.1011576;0.08975789;0.066498324;0.057852063;0.051194806;0.04161711;0.027237594;0.006894747;-0.0008015422;0;-0.0014555786;0.012646557;0.047185235;0.084760316;0.09721483;0.07820603;0.03800924;0.006493977;0.012266196;0.07634877;0.17995183;0.27552274;0.30908546;0.25259528;0.14856362;0.06009526;0.012973113;-0.001621639;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;-0.0007180483;0.0053658807;0.030597763;0.07203676;0.11024546;0.12371025;0.10114461;0.059581306;0.024140894;0.0052322913;-0.00065310864;-0.0002449157;0.0024491572;0.004709061;0.0077705076;0.011001725;0.011544435;0.030703522;0.04649224;0.053781267;0.056856625;0.07904377;0.124038674;0.19857931;0.2560575;0.28352332;0.27696624;0.24809776;0.20443967;0.15180412;0.097483866;0.05117254;0.018551432;0.0029649616;-0.00041746968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002449157;0.0022710364;0.006679519;0.007842869;0.027775668;0.04286025;0.044889152;0.060204737;0.10601821;0.15325433;0.21761452;0.25314087;0.24504204;0.20088544;0.13949487;0.06387551;0.03861489;0.055215947;0.07661037;0.07131871;0.046652727;0.013490772;0.0071916156;0.013299665;0.016837955;0.013470364;0.006735182;-0.0013176147;0.004448242;0.030437933;0.07756035;0.12985781;0.16065833;0.15296894;0.110652596;0.06191914;0.024322988;0.005085975;-0.0006440963;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;-0.00084236165;0.0062787486;0.036047142;0.08491153;0.13000384;0.14585473;0.119222;0.07015165;0.028402802;0.0061303154;-0.0007662894;-0.00035067476;0.0035067475;0.0067407484;0.011143665;0.015785929;0.017867714;0.03129355;0.041329525;0.043956805;0.047761343;0.074198335;0.124517374;0.19857931;0.2560575;0.28352332;0.27696624;0.24809776;0.20443967;0.15180412;0.097483866;0.05117254;0.018551432;0.0029649616;-0.00041746968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00035624104;0.0033063618;0.009685302;0.0126632545;0.027163379;0.035958078;0.03358963;0.05055283;0.10135614;0.1527166;0.21298069;0.24354997;0.23195133;0.18818544;0.13211979;0.06375342;0.037913844;0.04698062;0.062063858;0.056197025;0.037371907;0.011906798;0.011256846;0.019225884;0.0243385;0.0194708;0.0097354;-0.0017289618;0.0052084345;0.035783138;0.09115158;0.15263496;0.18881568;0.17975064;0.12997231;0.07271929;0.028531086;0.0059638536;-0.00075542164;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;-0.0016698799;0.014516823;0.054048445;0.097075686;0.11132533;0.089561224;0.0435282;0.009507183;-0.001168916;0;0;0;0;0;0;-0.0008739038;0.008739038;0.016810123;0.027653212;0.03910859;0.04759158;0.043684058;0.03584676;0.017422412;0.0038017596;-0.00046756634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021470943;0.01993614;0.05828994;0.08437347;0.08131201;0.05127644;0.02148356;0.022511464;0.0347335;0.033397596;0.02137446;0.0053436155;-0.00062342186;0;0;0;0;0;-0.0008906025;0.008282603;0.024046266;0.033902273;0.04111615;0.043936394;0.03799904;0.030844534;0.020186989;0.005106121;-0.000593735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;-0.0017756389;0.015435254;0.057482827;0.1032264;0.11836665;0.09521098;0.046261236;0.010091641;-0.0012412774;0;0;0;0;0;0;-0.0009295664;0.009295664;0.017878847;0.029434413;0.041635666;0.050708685;0.046578515;0.038240246;0.018602462;0.004080073;-0.00050096394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021470943;0.01993614;0.05828994;0.08437347;0.08131201;0.051220775;0.021995654;0.024070019;0.03701567;0.0356241;0.022821689;0.005733254;-0.0006679519;0;0;0;0;0;-0.00094626524;0.0087947;0.025604824;0.0361362;0.04378796;0.046719525;0.040336873;0.032692533;0.021411568;0.005428964;-0.0006308434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;-0.0008837957;0.007200521;0.03268575;0.067800365;0.09278807;0.08947121;0.059995256;0.02577913;0.005521101;-0.0006885632;0;0;0;0;-0.00007792773;0.00053595187;0.0035003866;0.011115039;0.02295051;0.03614892;0.046571355;0.05154044;0.050305527;0.044971455;0.037002943;0.027485427;0.01769675;0.009344965;0.0034280242;0.00055821653;-0.00007792769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017239522;0.016008582;0.046297017;0.07198772;0.0811808;0.07043712;0.043338943;0.02336957;0.028780777;0.049555674;0.067376465;0.065252535;0.041858315;0.010585446;-0.0012309399;0;0;0;0;0;0;-0.0016555665;0.014394363;0.053562585;0.096232794;0.11037905;0.08882568;0.043192632;0.00945629;-0.0011617591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;-0.00083334954;0.0077180257;0.021266317;0.047060393;0.078412786;0.102829605;0.105204016;0.08669538;0.05106969;0.020243715;0.0081394715;0.01601685;0.034410976;0.046250895;0.05415182;0.048994277;0.038490735;0.025093049;0.03015994;0.0341061;0.03935191;0.029847907;0.014520797;-0.001459952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006755855;0.0055058314;0.024969948;0.051783442;0.07023991;0.07376098;0.065747455;0.06760628;0.067966975;0.059827495;0.037348054;0.01372164;-0.001459952;0;0;0;-0.00014313255;0.0013359038;0.0024237114;0.018422749;0.04297157;0.059034225;0.055471815;0.036133014;0.01047094;-0.00004134941;-0.000095421696;0;0;0;-0.00020720139;0.001419057;0.009900683;0.025277207;0.042391777;0.05218703;0.05205163;0.055455912;0.07019766;0.08819396;0.09427619;0.07742835;0.04556227;0.018451378;0.0039822664;-0.0004977833;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006126072;0.0049905544;0.02266456;0.04697801;0.06424743;0.061909597;0.041477907;0.017796148;0.0038092353;-0.0004752002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009796628;0.007993157;0.03612284;0.07485292;0.10237476;0.09867877;0.06613838;0.028432488;0.00608727;-0.0007592388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;-0.00092214486;0.0068873274;0.03932938;0.09261339;0.14073029;0.16581757;0.18198387;0.19811243;0.20773081;0.19857319;0.18162192;0.1693848;0.16924565;0.15012754;0.10520243;0.05617198;0.031694323;0.024435908;0.0206091;0.010024845;0.002198675;-0.0002699639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00064290373;0.004163567;0.033325233;0.08325743;0.106814794;0.16614561;0.24028362;0.27218848;0.24118814;0.15611519;0.03947224;-0.011021206;0.059718605;0.17400886;0.2573433;0.25718;0.17556001;0.06309918;0.02075475;0.022012725;0.017919665;0.011726266;0.002968675;-0.00034510848;0;-0.0034455187;0.029957645;0.11147561;0.20019075;0.22955279;0.18466087;0.089733765;0.017305521;0.014737619;0.09825202;0.2314509;0.35437447;0.3976169;0.3250347;0.19129771;0.07743419;0.016713647;-0.0020892057;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;-0.0016197836;0.014082653;0.052414745;0.09412556;0.10792989;0.086819835;0.04218673;0.009212171;-0.003361468;0.018148249;0.082526796;0.17114954;0.23167023;0.24628058;0.24447599;0.25804985;0.27804524;0.2515064;0.18223733;0.11652422;0.09339749;0.08715883;0.07169352;0.034844823;0.007603519;-0.0009351327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013943497;0.009902388;0.06439335;0.1547283;0.20700942;0.19238408;0.11711145;0.035006244;-0.0039047357;0;0;0;0;-0.001781205;0.016565206;0.048092533;0.067804545;0.0822323;0.08787279;0.07599808;0.061689068;0.040373977;0.010212242;-0.00118747;0;0;0;0;0;0;0;0;-0.0022710366;0.016928872;0.09716844;0.22894791;0.35053927;0.39327523;0.3214444;0.18912132;0.07653616;0.01652068;-0.002065085;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00018275909;0.0012412776;0.008316002;0.02682662;0.055673793;0.08790804;0.11339226;0.12554713;0.12256731;0.10977882;0.09041007;0.067090206;0.043041155;0.02255915;0.008139736;0.0012950834;-0.00018275897;0;0;0;0;0;0;0;0;0;0;0;-0.0017255425;0.014060388;0.063798316;0.1323235;0.18109289;0.17462489;0.11710311;0.050330177;0.0107852;-0.0025471235;0.010453448;0.038902633;0.069856636;0.08009857;0.06442953;0.03130468;0.0068353736;-0.00084050605;0;0;0;0;0;0;0;0;0;0;-0.0000500964;0.00043416876;0.0007840484;0.008692122;0.04466054;0.10888729;0.17994069;0.22179344;0.21119684;0.15267153;0.08536584;0.033472333;0.0069912267;-0.00088583113;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;-0.0012783859;0.00954058;0.054593936;0.12856774;0.19684912;0.22088799;0.18059008;0.10631939;0.043053214;0.009291956;-0.0011614944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0074699284;0.0693668;0.20272338;0.29339787;0.28271064;0.18134893;0.045854893;-0.012802411;0.0693668;0.20272338;0.29339787;0.28271064;0.18134893;0.045854893;-0.005332482;0;0;0;0;0;0;-0.0041746995;0.036292054;0.13512109;0.23835067;0.316544;0.35762703;0.36332294;0.3592468;0.33119676;0.24062489;0.13463843;0.052854072;0.0110498285;-0.0013995179;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16542941;0.15946239;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005836627;0.004020434;0.027675476;0.07058979;0.11826884;0.14633396;0.1392966;0.10068262;0.056278124;0.022059904;0.0046056854;-0.00058366254;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;-0.0007291808;0.0063399766;0.02358705;0.042414945;0.048676997;0.03920043;0.019086726;0.0041969647;-0.0005148796;0;0;0;-0.00041413016;0.0033731565;0.015327269;0.03169988;0.04406256;0.042815715;0.032115128;0.022702016;0.020208886;0.019181352;0.01579428;0.0077259773;0.0017032772;-0.00020873496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009796628;0.007993157;0.03612284;0.07485292;0.102107584;0.101350576;0.07148199;0.03511201;0.011430885;0.0019125687;-0.0002671808;0;0;0;0;0;-0.00038963865;0.0036292055;0.010464579;0.014717206;0.01788627;0.019185064;0.016661689;0.013574266;0.008868916;0.002230217;-0.00025975905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
