;meta[fps=30]
;meta[frames=140]
;meta[profile=dand]
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.05703196;0.012446171;-0.0015307232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.05703196;0.012446171;-0.0015307232;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16542941;0.15946239;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00012987954;0.0012023135;0.00356241;0.005176627;0.005009639;0.0032284344;0.0008349398;-0.00009648194;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.05703196;0.012446171;-0.0015307232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.05703196;0.012446171;-0.0015307232;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16542941;0.15946239;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.004887181;0.03983219;0.18061419;0.37442932;0.51223004;0.49377233;0.33098128;0.14218469;0.026270555;0.0326083;0.13317849;0.26329777;0.36039898;0.43578517;0.47087938;0.47688258;0.41186413;0.2868041;0.12773746;0.07830011;0.18572734;0.37654504;0.50843024;0.52527463;0.43810132;0.3499164;0.3443432;0.36597422;0.34036854;0.26398852;0.16629496;0.08470966;0.05294354;0.065340176;0.100954264;0.14091672;0.14964908;0.12015565;0.065759875;0.023916021;-0.00033508934;0.029474493;0.11153128;0.19508538;0.27638516;0.34011814;0.36508897;0.35117203;0.31037128;0.28952914;0.3492847;0.44404593;0.47689673;0.41697827;0.32089707;0.27767318;0.29143855;0.31003544;0.2909413;0.23222832;0.1554658;0.08332701;0.03276676;0.005840869;-0.0007829882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004979581;0.04623841;0.12838036;0.25462884;0.4080991;0.5152859;0.48279783;0.35497692;0.22675852;0.1642438;0.21631993;0.31778738;0.38779244;0.35832092;0.28115395;0.14335175;0.08265163;0.1189177;0.23572764;0.31872803;0.373771;0.37380072;0.34962454;0.26330662;0.16173342;0.056222618;0.06540363;0.107239686;0.14272836;0.14338331;0.134763;0.117175095;0.13763522;0.112501666;0.066136524;0.026706945;0.005733255;-0.003236227;0.020517254;0.09313031;0.19307372;0.26411933;0.25457874;0.17062609;0.073263206;0.015692422;-0.0019570997;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.0049962797;0.040711664;0.18473768;0.3830348;0.52406394;0.50521654;0.33868724;0.14549108;0.026871158;0.03352952;0.13716207;0.26714197;0.3710649;0.46883285;0.53607357;0.5662859;0.49815723;0.3416919;0.14740531;0.07936772;0.18582979;0.38426995;0.5205981;0.5346616;0.4385071;0.3416115;0.33209348;0.35536027;0.3339031;0.25930858;0.16600089;0.09577614;0.07292736;0.08723415;0.116373554;0.14632156;0.14947094;0.12044955;0.06600478;0.024038475;-0.00039743152;0.029908663;0.113167755;0.19786479;0.2810005;0.34708005;0.3739345;0.3600196;0.32278407;0.31942555;0.41048297;0.53515124;0.57873476;0.4986069;0.3640808;0.28548327;0.27788037;0.2887742;0.2716214;0.21689881;0.14533521;0.07800566;0.030738162;0.005498235;-0.0007359842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0051159547;0.047508635;0.1318871;0.261261;0.41822693;0.5276764;0.49414468;0.3639592;0.22548942;0.1546142;0.19947253;0.29668126;0.36403567;0.33794284;0.26417124;0.13487247;0.08164488;0.12278923;0.23959063;0.32019016;0.37060195;0.36613783;0.3412603;0.25753257;0.15863858;0.0552309;0.06703084;0.11029;0.14665905;0.14674163;0.13672048;0.11685318;0.14273761;0.13338259;0.09910922;0.061440438;0.030057833;0.0056553255;0.01803099;0.08602775;0.17841218;0.24414757;0.23540854;0.15784818;0.067830525;0.014534636;-0.0018123764;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;-0.004931711;0.045791812;0.13388725;0.19379881;0.18676676;0.11982314;0.030321302;-0.0035253013;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008939423;0.007665862;0.030614464;0.04781979;0.049717892;0.03441066;0.011841673;-0.0012735617;-0.00056330627;0.0034498132;0.028289516;0.09962996;0.21812369;0.35134035;0.4142905;0.3743599;0.25815165;0.13328598;0.048659097;0.01754169;0.0041969647;-0.0005148796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007291808;0.0063399766;0.02358705;0.042414945;0.048676997;0.03920043;0.019086726;-0.000734747;0.045276932;0.13388725;0.19379881;0.18676676;0.11982314;0.029798072;0.0007384583;0.019339435;0.04014614;0.054983575;0.05305765;0.03561297;0.015329497;0.0032863244;-0.001485822;0.009247423;0.034687113;0.07588119;0.109154485;0.11541653;0.087585196;0.04836343;0.01923145;0.02073434;0.042314757;0.06407143;0.0851416;0.0966006;0.10270483;0.13234669;0.1861408;0.23384307;0.24948372;0.20490898;0.12051131;0.0487321;0.010496866;-0.0013130823;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;-0.004545784;0.04221456;0.12334845;0.17851014;0.1719976;0.110323384;0.027886987;-0.003243277;0;0;0;0;0;0;0;0;0;0;0;0;-0.000918434;0.007861795;0.031594127;0.049411744;0.051432304;0.035635237;0.012307014;-0.001322545;-0.00058604835;0.0036020102;0.02932341;0.103209235;0.225961;0.36402524;0.42885697;0.39144394;0.27688625;0.15131448;0.06273618;0.025814118;0.005900242;-0.00072639773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010381086;0.00901735;0.033673126;0.060491394;0.0693835;0.05581573;0.027127199;0.0013544578;0.041488167;0.12334845;0.17851014;0.1719976;0.110323384;0.027136652;0.0028684826;0.027764535;0.057584133;0.07878493;0.07594614;0.050904617;0.021853162;0.0046756645;-0.0017040197;0.009751171;0.03506006;0.07520211;0.10689179;0.11124183;0.08272584;0.044623822;0.017157085;0.020554366;0.04397536;0.06784536;0.07613725;0.060441945;0.049992863;0.09165199;0.18425557;0.27677426;0.31092185;0.25409696;0.14950237;0.060505033;0.013084068;-0.0016345343;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;-0.0012802412;0.010431181;0.04734888;0.09811991;0.13418041;0.12929323;0.08662223;0.037171528;0.0074476665;0.0034766896;0.015266414;0.042630177;0.07250804;0.107918024;0.13470882;0.1439529;0.12029443;0.081441894;0.03372044;0.017930057;0.046413746;0.09811991;0.13110058;0.15658908;0.18214492;0.19374782;0.19258112;0.16358477;0.10505605;0.054823827;0.033180512;0.023169583;0.029267982;0.03715817;0.035815023;0.027593095;0.01949863;0.013595606;0.0075678956;0.0009663039;0.017326672;0.03401656;0.042328853;0.0359514;0.027870296;0.023796534;0.03903753;0.04298271;0.04189654;0.05600759;0.09085816;0.12786528;0.13878502;0.1358577;0.14544652;0.1869919;0.24101311;0.2701383;0.25214443;0.20131698;0.1348335;0.07233178;0.028486917;0.0051036486;-0.0006827954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00061562896;0.0057159984;0.014939856;0.039631814;0.0808027;0.11818852;0.12215393;0.09381885;0.055779554;0.027970487;0.034132343;0.0421923;0.0384629;0.022203835;0.0115778325;-0.0017440967;0.005443808;0.014164291;0.039346077;0.0680643;0.09944318;0.1174148;0.112742856;0.07969037;0.05339905;0.03638668;0.040348005;0.045173958;0.038075116;0.022625016;0.015375883;0.012410918;0.02589798;0.04306249;0.051536195;0.04573244;0.028254366;0.00658452;0.004349109;0.023551984;0.048865136;0.06688425;0.06450189;0.043258797;0.018591331;0.0039809947;-0.00049651106;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;-0.0015028917;0.0122457845;0.055573598;0.11522171;0.15763664;0.15195905;0.10186267;0.043750852;0.008626601;0.005327474;0.023380173;0.050168756;0.073555425;0.08613685;0.083262436;0.07193341;0.05244536;0.032659136;0.012735618;0.015300551;0.055192865;0.11522171;0.15455683;0.17925489;0.1971794;0.20211393;0.20069732;0.17543201;0.11883256;0.065680824;0.040327597;0.031012453;0.041110214;0.052216034;0.050552268;0.0392188;0.027892562;0.01950698;0.010874258;0.0022031283;0.017485868;0.03399207;0.042220682;0.036751457;0.032550227;0.03492999;0.056185707;0.06274759;0.054023027;0.044437543;0.04555488;0.053314444;0.058486424;0.074875556;0.114639096;0.17830665;0.24129884;0.2701977;0.25214443;0.20131698;0.1348335;0.07233178;0.028486917;0.0051036486;-0.0006827954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00088447955;0.008209685;0.021953348;0.052960236;0.10112791;0.1428916;0.1446233;0.11001947;0.067379646;0.036459044;0.04459971;0.053213503;0.04706278;0.025977764;0.013637352;-0.002206097;0.007818748;0.02160082;0.045179524;0.065852635;0.083475426;0.08923466;0.084280685;0.061455287;0.041524347;0.026008008;0.031666487;0.03875791;0.03797585;0.028360125;0.022691812;0.01792208;0.03679116;0.060462635;0.07193471;0.06364283;0.039238464;0.009239258;0.004950265;0.027764535;0.057584133;0.07878493;0.07594614;0.050904617;0.021853162;0.0046756645;-0.0005833448;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021819763;0.02026121;0.059225067;0.085720494;0.08260339;0.05299085;0.013403567;-0.0015585544;-0.000685764;0.0058779772;0.023511907;0.03673736;0.03820685;0.026450895;0.009110864;-0.0009796628;-0.00029389886;0.0019593257;0.01473168;0.035684217;0.05588977;0.06177999;0.049423996;0.027063185;0.009833366;0.0012735616;-0.00019593257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021470943;0.01993614;0.05828994;0.08437347;0.08131201;0.052167043;0.013200956;-0.001534805;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.00092028937;0.0024343138;0.013969472;0.032933738;0.05043037;0.056581095;0.046244536;0.027204199;0.011000798;0.0023749406;-0.00029686757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00231835;0.021523636;0.062965594;0.09115594;0.0878635;0.0563807;0.014280254;-0.0016598603;-0.00073474715;0.0063065793;0.025103861;0.039186515;0.040717237;0.028165307;0.00967417;-0.0010408917;-0.00031839043;0.0021430128;0.015772572;0.03808439;0.05961249;0.065882325;0.05270586;0.028900055;0.010506885;0.0013470366;-0.00020817839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021470943;0.01993614;0.05828994;0.08437347;0.08131201;0.052167043;0.013200956;-0.001534805;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0009833737;0.0026458318;0.014915738;0.035067476;0.05361613;0.060180616;0.049224347;0.029057764;0.01179863;0.0025790373;-0.0003209881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;-0.0011641448;0.010124242;0.037641477;0.06758242;0.07748242;0.0623223;0.030277306;0.006617494;-0.00081347;0;0;-0.0014440484;0.013403568;0.03925012;0.056839526;0.05480386;0.0351788;0.008200859;0.0057017645;0.019523278;0.028182799;0.02708068;0.01731904;0.004314015;-0.0005038266;0;0;0;0;0;0;0;0;0;-0.00064409646;0.0064409645;0.012881929;0.01610241;0.012881929;0.0064409645;-0.00064409646;0;0;0;0;0;-0.00012616868;0.00083228917;0.0062034708;0.017222555;0.031513546;0.04399365;0.049081743;0.04573456;0.036468055;0.024410993;0.013118365;0.0051941224;0.0009510365;-0.00012616873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013883858;0.012070845;0.044926923;0.08067905;0.09251133;0.072972946;0.049563624;0.047146272;0.05586861;0.05480386;0.0351788;0.008925109;-0.001587976;0.0041079046;0.023575362;0.0555569;0.08506367;0.09543363;0.07800009;0.045888294;0.018565724;0.004007712;-0.000500964;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;-0.000417947;0.0034065542;0.0154430475;0.03096434;0.05351885;0.07358284;0.07495247;0.058429886;0.033197846;0.008562506;-0.0023887232;0.012936002;0.03710314;0.061301444;0.072714515;0.06669659;0.043868538;0.025703426;0.010927694;0.0058646174;0.015137698;0.032031152;0.04384627;0.042185932;0.026691357;0.03803032;0.09355047;0.16041152;0.18299495;0.14629579;0.07117504;0.015493076;-0.0014333703;0.0036002612;0.012486203;0.02716315;0.042972483;0.056838613;0.070052825;0.076567866;0.06932142;0.04970005;0.024537692;0.0053817844;-0.00066079537;0;0;-0.0002671808;0.0020006753;0.011353593;0.02663856;0.040676683;0.045603618;0.037265357;0.021967668;0.008936243;0.0019561455;-0.00024332538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009399037;0.008172869;0.030398969;0.053751044;0.070864916;0.07306201;0.06530184;0.055373214;0.059866782;0.06819153;0.06907259;0.064875625;0.05099017;0.029833915;0.022067856;0.03374875;0.050905567;0.07086969;0.06750768;0.052773293;0.04930757;0.061484654;0.08381652;0.09880915;0.088704005;0.06183008;0.04816887;0.04828974;0.0546989;0.05260121;0.034262754;0.010905108;0.004419615;0.007363375;0.0169294;0.03063832;0.038143236;0.034531523;0.021533497;0.0054708445;-0.00063614466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
