;meta[fps=30]
;meta[frames=158]
;meta[profile=mgla]
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.00080896396;0.007510748;0.021968197;0.03180193;0.03065157;0.019667473;0.004979952;-0.0005788916;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12669082;0.15265672;0.13072746;0.07366581;0.024907181;0.013583545;0.016256094;0.021151813;0.01692145;0.008460725;-0.0008460725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021118412;0.01961051;0.05731583;0.08295406;0.07993435;0.051276434;0.012967169;-0.0015079011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00048760488;0.0039743134;0.01801689;0.037369683;0.051153984;0.049339384;0.033099245;0.014238509;0.0030547676;-0.00038073267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.00080896396;0.007510748;0.021968197;0.03180193;0.03065157;0.019667473;0.004979952;-0.0005788916;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12653978;0.15416703;0.1337481;0.0774416;0.02792781;0.015093858;0.016105065;0.021151813;0.01692145;0.008460725;-0.0008460725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021118412;0.01961051;0.05731583;0.08295406;0.07993435;0.051276434;0.012967169;-0.0015079011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00060115673;0.004898314;0.022229439;0.04608868;0.06305466;0.060783625;0.04074507;0.017500341;0.0037494376;-0.00046756642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.0033397598;0.029033646;0.10809689;0.18856284;0.27284727;0.34034932;0.41056776;0.46141747;0.46802095;0.38012028;0.28499523;0.20346297;0.2157598;0.28358996;0.35922065;0.36730066;0.33916798;0.33128616;0.38452896;0.46270958;0.49285737;0.40423557;0.27744824;0.25725648;0.32184336;0.4470732;0.5493793;0.5548176;0.44647357;0.30500802;0.15785855;0.073073946;0.0672609;0.14968617;0.2584937;0.32877967;0.3195011;0.2295276;0.11586739;0.04720193;0.025084043;0.04629686;0.12637828;0.24577157;0.3291938;0.36147928;0.33198535;0.26102486;0.17785253;0.13886625;0.16486907;0.24566345;0.28521547;0.22944148;0.11149787;0.024357976;-0.002994651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00033898558;-0.0019314946;0.056185886;0.15011384;0.24252963;0.28263086;0.24136683;0.13767786;0.09037761;0.1594587;0.33229312;0.5118998;0.57434595;0.46947926;0.27627605;0.11181516;0.024135338;-0.003016917;0;0;0;0;0;0;0;0;0;0;-0.004188059;0.036406722;0.13556696;0.24350746;0.27926517;0.22467956;0.1084932;0.029677106;0.023509122;0.05263832;0.09470446;0.13077942;0.17873058;0.25126123;0.31375596;0.30193654;0.227497;0.11149787;0.024357976;-0.002994651;0;0;0;-0.0045921695;0.039921258;0.14863321;0.26423436;0.33143774;0.3158605;0.2671084;0.24734816;0.23385273;0.18142687;0.10036347;0.055740587;0.10200739;0.22017923;0.32039428;0.3298569;0.2419099;0.12499605;0.032751903;-0.0038073251;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;-0.003078145;0.02675704;0.099655636;0.17350052;0.2528671;0.33397874;0.43940938;0.5237383;0.5410327;0.43704373;0.3173894;0.22413234;0.23185165;0.28588417;0.34064418;0.33169958;0.3139467;0.34456804;0.44406462;0.5438954;0.5635602;0.44026306;0.29086262;0.2675446;0.35035375;0.501397;0.6125864;0.6050606;0.4732766;0.30628696;0.1468637;0.06885731;0.064814724;0.1458102;0.2528124;0.32209608;0.3159836;0.2366346;0.13770942;0.07886285;0.055806488;0.06397532;0.12290226;0.2222975;0.29415005;0.32925805;0.31306374;0.25642785;0.18072017;0.14127938;0.16225107;0.23953496;0.27831328;0.22390305;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00020650847;-0.0031300972;0.05237114;0.14331372;0.23479623;0.27637067;0.23830798;0.1367687;0.09098247;0.16262959;0.33991143;0.5236539;0.58752865;0.4802259;0.28250843;0.11428101;0.024647431;-0.0030818565;0;0;0;0;0;0;0;0;0;0;-0.0043043937;0.037417002;0.13934785;0.25024262;0.28694934;0.23081775;0.11147395;0.03001108;0.021998717;0.048960883;0.0969124;0.14518677;0.20149139;0.2720587;0.32361972;0.2990606;0.22149098;0.1088205;0.023767954;-0.0029222895;0;0;0;-0.0043305554;0.03764466;0.14019197;0.24838904;0.32001388;0.31978196;0.28279227;0.2617054;0.2371934;0.173263;0.09236475;0.051526923;0.0937322;0.20568281;0.30318522;0.31536606;0.23384069;0.122144274;0.031913254;-0.0037108439;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010761447;0.009993303;0.02920434;0.04226651;0.040726513;0.02612434;0.0066053015;-0.0007681447;0;0;0;0;0;-0.0019760244;0.019760244;0.039520487;0.04940061;0.039520487;0.019760244;-0.0019760244;-0.0007291808;0.0063399766;0.02358705;0.042414945;0.048676997;0.03920043;0.019086726;0.0030614461;0.010840302;0.022710364;0.028387954;0.017374264;0.062834784;0.123053424;0.18450084;0.1806977;0.124664865;0.040418603;0.011588965;-0.0013470361;0;0;0;-0.0026792297;0.019971764;0.1146317;0.27010125;0.41354948;0.46396685;0.37922224;0.22311263;0.09028854;0.019489357;-0.0024361694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018813979;0.017466944;0.05109832;0.073975675;0.07130387;0.04116253;0.05151022;0.14728618;0.26695812;0.30614465;0.24629337;0.11970255;0.020667544;0.044399317;0.17729113;0.31844607;0.3652027;0.29381534;0.14280812;0.031193353;-0.003835157;0;0;0;0;0;0;-0.0044864104;0.038997263;0.14525169;0.26094654;0.29929814;0.240407;0.12071003;0.039094668;0.021123981;0.027831333;0.022390306;0.01088205;0.0023767957;-0.000292229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006024926;0.052375223;0.19502026;0.35029072;0.40172297;0.3231969;0.15708894;0.034312695;-0.0042186733;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011206749;0.010405207;0.03042892;0.044047713;0.042452056;0.027237594;0.006894747;-0.0008015422;0;0;0;0;0;-0.0019092292;0.019092292;0.038184583;0.04773073;0.038184583;0.019092292;-0.0019092292;-0.0010381086;0.00901735;0.033673126;0.060491394;0.0693835;0.05581573;0.027127199;0.00472576;0.011018423;0.023489641;0.02936205;0.01796067;0.06521993;0.12625217;0.18750429;0.1819204;0.12405165;0.03859296;0.01117335;-0.0012987952;0;0;0;-0.0022190849;0.016542945;0.0949271;0.22373793;0.34257212;0.3843321;0.3141118;0.18478334;0.07474011;0.016134756;-0.0020168442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018146028;0.01684723;0.049280003;0.07134097;0.06876193;0.039841473;0.04838941;0.13720104;0.2487286;0.28521547;0.22944148;0.11149787;0.019815905;0.036492437;0.14699951;0.264008;0.3027492;0.24355198;0.11836109;0.025849743;-0.003178338;0;0;0;0;0;0;-0.004642266;0.04035543;0.1502669;0.26990825;0.30954003;0.24872303;0.123749204;0.03657037;0.015006653;0.020984823;0.016921448;0.008260339;0.0018146025;-0.00022265062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0049962807;0.0434358;0.16169947;0.2904088;0.33302417;0.2679072;0.1301972;0.028434718;-0.0034961721;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;-0.0013025062;0.011321786;0.04217003;0.073914446;0.10364387;0.12127781;0.1340969;0.14111969;0.13096681;0.09402723;0.052304156;0.021274269;0.021295976;0.040975697;0.060396962;0.06679241;0.06541086;0.07717554;0.104597;0.13589258;0.15011959;0.12700363;0.07916418;0.073231645;0.10363646;0.15700209;0.18793014;0.16299511;0.09438234;0.04269586;0.009507183;-0.001168916;-0.001842434;0.016581908;0.055028103;0.08498019;0.09090269;0.0752893;0.050244458;0.03992682;0.03707467;0.03008344;0.032205522;0.04649858;0.058564913;0.073455416;0.0832962;0.080726065;0.063751034;0.051272947;0.05559679;0.08071829;0.09387507;0.07549248;0.036664993;0.007982025;-0.0009824459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017552292;0.016301738;0.045795523;0.08573903;0.11564845;0.11390435;0.078642055;0.049365353;0.048335597;0.08624558;0.13404308;0.15040979;0.12296067;0.072380014;0.02929526;0.0063232803;-0.00079041;0;0;0;0;0;0;0;0;0;0;-0.000514323;0.004469712;0.016660392;0.029261861;0.040255237;0.04959821;0.052910704;0.04822056;0.03609779;0.017745256;0.0039019524;-0.0018869643;0.012240218;0.0456072;0.08187977;0.09387507;0.07549248;0.036664993;0.007982025;-0.0009824459;0;0;0;0;0;0;0;0;-0.0011058317;0.010267907;0.030020725;0.043453984;0.041876875;0.025564004;0.018120052;0.040537257;0.08292993;0.11624218;0.11598242;0.08209871;0.0408601;0.010750314;-0.0012505543;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;-0.0013025062;0.011321786;0.04217003;0.074393146;0.099847674;0.10309282;0.09003436;0.073830955;0.0611009;0.044223987;0.030456198;0.02071282;0.030661033;0.05601909;0.082191676;0.09195787;0.07950429;0.062467054;0.054458674;0.063280284;0.07641573;0.07451226;0.052432366;0.061269;0.09624632;0.1364533;0.14678246;0.11141995;0.049812518;0.016081315;0.0039019524;-0.0004786989;-0.0013637352;0.012273616;0.04056138;0.0643516;0.07264533;0.06901836;0.05943325;0.057126585;0.051920794;0.042017516;0.04441569;0.063574776;0.080285974;0.09575239;0.1008401;0.09173021;0.07021885;0.050970893;0.04442344;0.05924084;0.0693835;0.05581573;0.027127199;0.005900242;-0.00072639773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012950846;0.012023135;0.033033933;0.07084743;0.107317604;0.11577833;0.08817336;0.058779772;0.056839;0.101350576;0.15752533;0.17672895;0.1444446;0.08497833;0.034380972;0.0074216896;-0.00092771114;0;0;0;0;0;0;0;0;0;0;-0.000746993;0.00649639;0.02414869;0.042993844;0.053438943;0.053617056;0.043788705;0.032123476;0.021863736;0.01088205;0.0023767957;-0.0013303375;0.00901735;0.033673126;0.060491394;0.0693835;0.05581573;0.027127199;0.005900242;-0.00072639773;0;0;0;0;0;0;0;0;-0.0012950846;0.012023135;0.0351788;0.05093133;0.049094465;0.03020256;0.01930381;0.0408601;0.07865134;0.103810854;0.09802194;0.06482472;0.029801786;0.007982025;-0.00092771096;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;0;0;0;0;0;0;-0.0021470943;0.01993614;0.05828994;0.08437347;0.08131201;0.052167043;0.013200956;-0.001534805;0;-0.0008739038;0.008739038;0.017478077;0.021847596;0.017478077;0.008739038;-0.0008739038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021819763;0.02026121;0.059225067;0.085720494;0.08260339;0.05299085;0.013403567;-0.0015585544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015641206;0.013592821;0.050666932;0.0910641;0.1044788;0.084092356;0.04090649;0.008944988;-0.0010993375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;0;0;0;0;0;0;-0.0021470943;0.01993614;0.05828994;0.08437347;0.08131201;0.052167043;0.013200956;-0.001534805;0;-0.0009295664;0.009295664;0.018591328;0.02323916;0.018591328;0.009295664;-0.0009295664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00231835;0.021523636;0.062965594;0.09115594;0.0878635;0.0563807;0.014280254;-0.0016598603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015641206;0.013592821;0.050666932;0.0910641;0.1044788;0.084092356;0.04090649;0.008944988;-0.0010993375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;-0.00054151815;0.0047138315;0.017464556;0.031357955;0.035950128;0.028924702;0.014058002;0.0030916631;-0.00037930126;0;0;0;0;0;0;0;0;0;0;0;-0.0021613014;0.021613017;0.043226033;0.054032538;0.043226033;0.021613017;-0.0021613014;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017239522;0.016008582;0.04678844;0.0677176;0.065252535;0.041858315;0.010585446;-0.0012309399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017239522;0.016008582;0.04678844;0.0677176;0.065252535;0.039892636;0.027670704;0.062417723;0.11438677;0.1312287;0.1056199;0.051375043;0.011240676;-0.0013812291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00054151815;0.0047138315;0.017464556;0.031357955;0.035950128;0.028924702;0.014058002;0.0030916631;-0.00037930126;0;0;0;0;0;0;0;0;0;0;0
