;meta[fps=30]
;meta[frames=130]
;meta[profile=default]
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.05703196;0.012446171;-0.0015307232;0;0;-0.0019092292;0.019092292;0.038184583;0.046205577;0.05343615;0.049595427;0.036219694;0.030503135;0.015251568;-0.0015251568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0022079519;0.010164001;0.037811644;0.06790844;0.07787206;0.06264832;0.030447474;0.006657254;-0.00081824115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032432775;0.030109785;0.08809543;0.1275417;0.121771336;0.089056544;0.057798244;0.06558545;0.07787206;0.06264832;0.030447474;0.006657254;-0.00081824115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.05703196;0.012446171;-0.0015307232;0;0;-0.0018758317;0.018758316;0.03751663;0.045392897;0.05254555;0.048816152;0.03569646;0.030057833;0.015028916;-0.0015028917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014323859;0.0132996645;0.038889647;0.056293502;0.054252535;0.034807716;0.008809543;-0.0021708438;0.009963616;0.037154827;0.06679519;0.07664748;0.06170205;0.030024435;0.0065681934;-0.00080710853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003373157;0.03131952;0.091583624;0.1325699;0.1266177;0.09193615;0.05790215;0.06438314;0.07664748;0.06170205;0.030024435;0.0065681934;-0.00080710853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.004018844;0.03493945;0.13005024;0.23189805;0.2805435;0.29564294;0.23915276;0.17152634;0.10576276;0.042551007;0.0047566826;0.07124697;0.19838294;0.36324465;0.5073417;0.5665309;0.52868885;0.42223713;0.2829531;0.15185022;0.059807684;0.010672389;-0.001429912;0;-0.004018844;0.03493945;0.13005024;0.23046567;0.2935927;0.33217472;0.3466336;0.35378632;0.31613052;0.20958996;0.12817219;0.15519586;0.23819724;0.30634505;0.297208;0.20882738;0.1445593;0.1040619;0.10209088;0.09633926;0.14734463;0.18286297;0.25759846;0.26826066;0.28949034;0.29805517;0.36385724;0.39176568;0.37733874;0.27279633;0.15253954;0.05978805;0.012470021;-0.0015808191;-0.004018844;0.03493945;0.1284889;0.24350186;0.35337165;0.39981097;0.33810425;0.25198022;0.1750971;0.159095;0.20283192;0.2412976;0.20607428;0.13862598;0.055310123;0.011407133;-0.0030697957;0.014099352;0.05257895;0.0920447;0.12700735;0.1845644;0.23944314;0.33787602;0.3962398;0.41910458;0.4152657;0.39921075;0.3939525;0.445754;0.4779027;0.45343497;0.40439472;0.36567158;0.42829537;0.55769473;0.6674528;0.66484934;0.5803413;0.4457956;0.2918477;0.15536597;0.060643595;0.010531378;-0.0014266344;0;-0.0012357112;0.011477641;0.033508923;0.04848218;0.045078404;0.04404586;0.060137935;0.091471374;0.1239459;0.1766603;0.2532252;0.32556343;0.42044973;0.48579064;0.4696704;0.40346074;0.30775663;0.19763583;0.13448097;0.09421684;0.040489018;0.008678923;-0.0010820823;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;-0.0036013739;0.031310245;0.11653812;0.20762913;0.25271216;0.27325264;0.22827071;0.16914953;0.10605499;0.04224053;0.0068174377;0.086404525;0.24033898;0.4399403;0.61441064;0.68605345;0.6401688;0.5112343;0.34257895;0.18392307;0.072522275;0.013020119;-0.0017403865;0;-0.0036013739;0.031310245;0.11653812;0.20622793;0.26551646;0.30855092;0.33308202;0.34771344;0.31283808;0.20706677;0.12818055;0.15878971;0.24427226;0.32051116;0.3206851;0.23618056;0.16797933;0.11812369;0.105052136;0.096574716;0.14134419;0.1712072;0.23915584;0.24931465;0.27421337;0.28985894;0.35698852;0.38765147;0.37301457;0.26971582;0.15092054;0.05924573;0.012415949;-0.0015712769;-0.0036013739;0.031310245;0.11473188;0.2217489;0.32980686;0.38184586;0.32972702;0.24981217;0.17368606;0.15942714;0.20461221;0.24378388;0.20843065;0.14011031;0.055651523;0.011366315;-0.003080928;0.014210676;0.052793253;0.09240651;0.12752314;0.18371926;0.2345411;0.3478879;0.42938322;0.47051272;0.464735;0.42763674;0.4109296;0.48580697;0.5527189;0.5414164;0.47746405;0.40532047;0.44714636;0.5710112;0.6846949;0.68202657;0.5953056;0.4570372;0.2989809;0.15898338;0.061956342;0.010710167;-0.0014535751;0;-0.001165205;0.0108134;0.03169061;0.045903143;0.042636663;0.042635746;0.060014553;0.09192781;0.12392364;0.17477612;0.2482731;0.31758332;0.41394;0.48480543;0.47419393;0.40999556;0.31256586;0.19881216;0.13434368;0.09421684;0.040489018;0.008678923;-0.0010820823;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007291808;0.0063399766;0.02358705;0.042414945;0.048676997;0.03920043;0.019086726;0.0041969647;-0.0005148796;0;0;0;-0.0019760244;0.019760244;0.03838497;0.060755797;0.06223085;0.048148204;0.02073434;0.011355182;-0.0011355182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010761447;0.009993303;0.02920434;0.04226651;0.03513631;0.082026355;0.11840932;0.13811855;0.11935188;0.08401723;0.044895828;0.057889163;0.046561815;0.022621304;0.004931711;-0.00060672296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015140245;0.01316422;0.048977576;0.086867146;0.1116927;0.11001724;0.080031775;0.046533987;0.022426484;0.004931711;-0.009178774;0.079597615;0.23266993;0.3367591;0.32451335;0.20817834;0.05265687;-0.0061228923;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010381086;0.00901735;0.033673126;0.060491394;0.0693835;0.05581573;0.027127199;0.005900242;-0.00072639773;0;0;0;-0.0019092292;0.019092292;0.037010103;0.059475552;0.061674226;0.048454344;0.021580413;0.0117448205;-0.001174482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011206749;0.010405207;0.03042892;0.044047713;0.0366598;0.08516016;0.12273988;0.14310871;0.12363234;0.086959;0.04641932;0.05992085;0.04824561;0.023484075;0.00514323;-0.0006317712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014555786;0.012646557;0.047185235;0.083585836;0.10832789;0.108013384;0.08000672;0.04756096;0.023361618;0.00514323;-0.009203821;0.079597615;0.23266993;0.3367591;0.32451335;0.20817834;0.05265687;-0.0061228923;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;-0.0007291808;0.0063399766;0.02358705;0.042414945;0.04751921;0.049747165;0.050643;0.07127492;0.10174121;0.11941001;0.105971314;0.09092363;0.08833591;0.11311073;0.1481747;0.16634476;0.15521224;0.1239422;0.08304869;0.044574667;0.017564666;0.0031418486;-0.00042056243;0;-0.0007291808;0.0063399766;0.02358705;0.041626763;0.055100467;0.06833203;0.07950074;0.08687827;0.07921631;0.05295745;0.02745839;0.021589877;0.029326431;0.03272408;0.042736866;0.05756781;0.066802606;0.060876943;0.042544823;0.015065469;0.016717354;0.028354561;0.045320142;0.052609958;0.06302047;0.072278194;0.091316976;0.09788675;0.09433707;0.0682122;0.0381496;0.014935086;0.0030900715;-0.00039281923;-0.0007291808;0.0063399766;0.023005376;0.04680116;0.07384487;0.08843683;0.09699403;0.10201945;0.09249093;0.06759302;0.040842474;0.016298024;0.008004291;0.008868916;0.005714699;0.0014769157;-0.00035995187;0.0016476148;0.006103411;0.010937713;0.010768869;0.026362764;0.0503042;0.09177473;0.1084689;0.10935301;0.09999704;0.10037091;0.11039575;0.13635033;0.14441793;0.1351962;0.12746863;0.13323434;0.17529137;0.23617208;0.28184658;0.2807861;0.24509817;0.18830958;0.12327833;0.065621495;0.025607167;0.0044623655;-0.0006037174;0;0;0;0;0;-0.00018925306;0.0016476148;0.006103411;0.010245641;0.017689593;0.03961233;0.07445622;0.10593161;0.13346514;0.14493999;0.1284954;0.09434264;0.052445356;0.013600241;-0.0015808195;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;-0.0009907953;0.008611014;0.03209509;0.05761086;0.06468002;0.06570843;0.061458256;0.07783198;0.10568491;0.12172187;0.10410785;0.07845395;0.053677857;0.04967757;0.059604272;0.06749654;0.063052185;0.05041058;0.033807024;0.01812624;0.0071136896;0.001246844;-0.000168225;0;-0.0009907953;0.008611014;0.03209509;0.056673493;0.07368066;0.08776889;0.097692415;0.10401681;0.09420349;0.06288434;0.033837892;0.030004404;0.042681016;0.048184384;0.055196956;0.06364171;0.06815577;0.06057247;0.04393639;0.017468983;0.023886703;0.03958172;0.060295783;0.067400336;0.07779413;0.086377226;0.10870679;0.116644286;0.11235428;0.08127861;0.045528874;0.017883612;0.00374371;-0.00047392765;-0.0009907953;0.008611014;0.0314828;0.062030464;0.09440945;0.10997829;0.11396003;0.1127373;0.09785125;0.06863577;0.041665353;0.019118266;0.012086219;0.012802412;0.008238073;0.0021151807;-0.0005176627;0.0023767957;0.008772435;0.015724702;0.016711786;0.026495429;0.041312825;0.06132355;0.06556782;0.062648326;0.059355877;0.067571685;0.07607972;0.08048171;0.070517614;0.059651066;0.06683709;0.099245586;0.15766022;0.22235169;0.26445633;0.26340318;0.22988646;0.176572;0.115557365;0.061489772;0.024011541;0.0041660173;-0.0005645309;0;0;0;0;0;-0.00027274704;0.0023767957;0.008772435;0.01521075;0.021851305;0.03633844;0.05847919;0.07815223;0.107620046;0.13341042;0.1329447;0.10625074;0.062156633;0.015956627;-0.0018554219;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010909882;0.010909881;0.021819763;0.026400799;0.030558802;0.028387956;0.020756608;0.017478077;0.008739038;-0.0008739038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.001261687;0.0058056153;0.02163051;0.03885254;0.044557963;0.03584676;0.017422412;0.0038017596;-0.00046756634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00066795194;0.0058056153;0.02163051;0.03885254;0.044557963;0.03584676;0.017422412;0.0038017596;-0.00046756634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011577833;0.0115778325;0.023155665;0.028015016;0.03245133;0.03016916;0.022081377;0.018591328;0.009295664;-0.0009295664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0013433255;0.006195254;0.023044338;0.04141302;0.047508076;0.038240246;0.018602462;0.004080073;-0.00050096394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00071248197;0.006195254;0.023044338;0.04141302;0.047508076;0.038240246;0.018602462;0.004080073;-0.00050096394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;-0.00039046558;0.0031804051;0.014451425;0.02994829;0.0409464;0.039445423;0.02641731;0.011325603;0.002422567;-0.00030229604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0004357591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02317157;0.013689834;0.013867954;0.03720572;0.06758242;0.07631828;0.07244654;0.06791878;0.07419992;0.076668955;0.0623223;0.030277306;0.006617494;-0.00081347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016555665;0.014394363;0.053562585;0.096232794;0.11037905;0.08882568;0.043192632;0.00945629;-0.0011617591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;0;-0.0031171092;0.028944584;0.08460724;0.122457854;0.118004836;0.075701214;0.019147951;-0.0026230363;0.0025975907;0.019657927;0.05467557;0.10008676;0.13976522;0.15601766;0.14551385;0.11614517;0.07779944;0.0417735;0.016485693;0.0029707963;-0.0003965303;0;0;0;0;-0.0019637786;0.01600222;0.07260447;0.14813742;0.2249185;0.29541844;0.32374868;0.28904188;0.20808181;0.10260219;0.022409786;-0.0027553018;-0.0032729644;0.03272964;0.06545928;0.08182411;0.06545928;0.032328874;0.0007347475;0.0070312168;0.016795581;0.05472162;0.12304083;0.19898696;0.24673735;0.23493233;0.16987243;0.09503047;0.03725672;0.0077605085;-0.0009842064;0;0;-0.0027290606;0.023726605;0.08830801;0.15863858;0.17882821;0.17534532;0.15578227;0.13764739;0.11960314;0.08600677;0.034081448;0.010219347;0.02888415;0.041613407;0.048491724;0.04190921;0.029530631;0.012692357;0.04859509;0.10609542;0.16388835;0.20042214;0.18121454;0.14033033;0.13580178;0.15424599;0.17359117;0.18431257;0.16348758;0.12907057;0.09158018;0.045347568;0.011949977;-0.001389976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00030534941;0.0026527229;0.009902386;0.016616099;0.028985934;0.06588948;0.12467959;0.1804663;0.19795024;0.19356897;0.17766567;0.19106573;0.21808629;0.22636889;0.18316068;0.12184842;0.052501027;0.011248313;-0.0014026994;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0036689644;0.03189947;0.11871414;0.21319593;0.24080145;0.22856359;0.21428375;0.23407419;0.24190356;0.19666414;0.09556961;0.020878267;-0.0025668438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013581689;0.011811616;0.04391506;0.07884616;0.09039616;0.07270935;0.035323527;0.007720411;-0.0009490483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
