;meta[fps=30]
;meta[frames=105]
;meta[profile=dand]
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.05703196;0.012446171;-0.0015307232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10298149;0.067045674;0.020155447;0.004206242;0.0070413263;0.00564976;0.0027330364;0.00058445794;-0.00007236146;0;0;-0.00011633496;0.0010102773;0.0037778248;0.0067657963;0.007745459;0.0062147365;0.0030063402;0.00064290373;-0.00007959761;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.1172905;0.058234267;0.016008582;0.0036459041;0.005009639;0.0032284344;0.0008349398;-0.00009648194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;-0.0025215186;0.020712076;0.092336014;0.18026353;0.2642418;0.29396287;0.27671024;0.2798574;0.32336938;0.34698877;0.33112377;0.26903102;0.1887521;0.1292899;0.08226107;0.05443697;0.0585753;0.1005559;0.18382406;0.28000173;0.39147085;0.4643453;0.4327419;0.2942328;0.19773602;0.17547652;0.21924965;0.23418391;0.17534737;0.11779498;0.16205654;0.24157314;0.31451347;0.32524663;0.25622246;0.19315389;0.18599148;0.19760522;0.21502484;0.19645801;0.16561033;0.22141713;0.34756097;0.43613917;0.46215034;0.4220699;0.32842082;0.22716153;0.12508401;0.042224016;0.02471979;0.12576607;0.261634;0.33715245;0.32462758;0.24231468;0.16307673;0.1863161;0.24881722;0.23982166;0.20079935;0.15535457;0.11825995;0.121012665;0.14491124;0.156644;0.15057863;0.12009775;0.08710093;0.1143478;0.17934509;0.21493395;0.2076477;0.16705829;0.14412326;0.1528315;0.15175498;0.14973441;0.15331797;0.19241172;0.28039104;0.38360554;0.43249142;0.4695947;0.4806084;0.4691199;0.4421271;0.40394756;0.37926763;0.40864852;0.4381289;0.4094165;0.33753887;0.29081947;0.2833197;0.28838095;0.2517595;0.17062609;0.073263206;0.015692422;-0.0019570997;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;-0.0025215186;0.020645281;0.09320711;0.17984048;0.25926277;0.2833764;0.2634124;0.26752198;0.31533676;0.34213385;0.32780352;0.2668691;0.18805632;0.12934779;0.08239687;0.054536056;0.05879795;0.10096781;0.18151686;0.28781122;0.42686394;0.53123796;0.5111706;0.35862985;0.22771686;0.17874022;0.21291615;0.23287772;0.18584937;0.13926733;0.1877488;0.26301998;0.32755387;0.33189625;0.26090673;0.19331528;0.17993748;0.18563497;0.2008754;0.18283346;0.16458334;0.24943662;0.41205788;0.5262775;0.5484479;0.47713214;0.34845194;0.22759646;0.12127761;0.04091391;0.02272892;0.1245517;0.2633289;0.34619018;0.33860025;0.25668183;0.16993289;0.18272427;0.23400767;0.23835123;0.21600962;0.183697;0.14445889;0.1349546;0.14362173;0.1566366;0.15057863;0.12030091;0.08534199;0.10769889;0.16743235;0.20080489;0.19579618;0.16066247;0.14228265;0.15281014;0.15145253;0.15600574;0.17096117;0.21792264;0.32177803;0.4426439;0.50500506;0.55899334;0.5829866;0.56936526;0.52501005;0.44936776;0.37736154;0.37420648;0.39159822;0.36680892;0.30305275;0.2631916;0.25929153;0.265892;0.23288181;0.15784818;0.067830525;0.014534636;-0.0018123764;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010188493;0.005615916;0.05979862;0.175896;0.3014545;0.33973595;0.28003868;0.16794495;0.08486241;0.053821117;0.046561815;0.022621304;0.004931711;-0.00060672296;0;-0.0010761447;0.009993303;0.02920434;0.04226651;0.040726513;0.02612434;0.0066053015;-0.0007681447;-0.0011355182;0.010446025;0.031148827;0.053102173;0.058501456;0.04586603;0.021018218;0.0056219283;-0.00065310847;0;0;0;0;-0.00041746997;0.0036292057;0.013512111;0.024268921;0.027831333;0.022390306;0.01088205;0.0023767957;-0.0013683737;0.009993303;0.02920434;0.04226651;0.040726513;0.024354268;0.023229882;0.044626616;0.07345615;0.07766796;0.058427237;0.023625085;0.012945278;0.022818908;0.042414945;0.048676997;0.03920043;0.019086726;0.0041969647;-0.0005148796;-0.0010188493;0.005615916;0.05979862;0.175896;0.3014545;0.3406043;0.2724908;0.13982975;0.03437638;-0.004068051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001058036;0.005843689;0.06199306;0.18231525;0.31239;0.35202736;0.2900967;0.1738943;0.08780274;0.0557083;0.04824561;0.023484075;0.00514323;-0.0006317712;0;-0.0011206749;0.010405207;0.03042892;0.044047713;0.042452056;0.027237594;0.006894747;-0.0008015422;-0.001174482;0.010449735;0.03551278;0.06454085;0.07442097;0.060839284;0.030330583;0.007982025;-0.00092771096;0;0;0;0;-0.00031171093;0.0027052052;0.010130605;0.018257353;0.020984823;0.016921448;0.008260339;0.0018146025;-0.0013433256;0.010405207;0.03042892;0.044047713;0.042452056;0.027237594;0.005774072;0.009603664;0.03042892;0.044047713;0.042452056;0.026199484;0.015912097;0.032871585;0.060491394;0.0693835;0.05581573;0.027127199;0.005900242;-0.00072639773;-0.001058036;0.005843689;0.06199306;0.18231525;0.31239;0.35292354;0.28230947;0.14485788;0.035591166;-0.0042125518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;-0.0013025062;0.011321786;0.04217003;0.075756885;0.08418141;0.09344648;0.121709175;0.16420427;0.18621942;0.17450854;0.1310694;0.097892806;0.07952579;0.05997429;0.03437726;0.01778756;0.009299005;0.006349996;0.006936124;0.008985067;0.029278558;0.061426535;0.10498535;0.13498752;0.12961885;0.08596356;0.059829935;0.05694661;0.06890666;0.07433563;0.06359533;0.045093242;0.043801226;0.04722327;0.038810786;0.028158346;0.0150250215;0.03246246;0.09227506;0.16001624;0.18046391;0.14417465;0.080452025;0.059866305;0.090282045;0.1243541;0.13786899;0.12842117;0.109798305;0.09582068;0.08109307;0.056031886;0.032158174;0.04607012;0.08622331;0.12379004;0.12694424;0.08908724;0.06313704;0.107860036;0.17734632;0.21227233;0.18636554;0.11294056;0.06618271;0.065741956;0.09425729;0.12030279;0.114076905;0.073794775;0.061543416;0.0959986;0.15654844;0.18070883;0.14537695;0.07045947;0.017097343;0.0046071983;0.01138858;0.012858075;0.0094578285;0.009073756;0.033028;0.07121592;0.10433409;0.12957822;0.14199989;0.13817525;0.12607653;0.10441288;0.08214968;0.076982826;0.079175435;0.07424756;0.062899426;0.059618548;0.06534524;0.07130907;0.06398757;0.043258797;0.018591331;0.0039809947;-0.00049651106;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;-0.0013025062;0.011321786;0.04217003;0.075756885;0.08418141;0.09344648;0.121709175;0.16405511;0.18743287;0.18004364;0.14256488;0.11353735;0.0954353;0.07290138;0.04356717;0.024163164;0.013385758;0.00907524;0.009984767;0.01420177;0.030965136;0.0476528;0.06306579;0.06828138;0.05872967;0.033800226;0.029768392;0.038835835;0.052172612;0.060332753;0.06101685;0.056347586;0.06295187;0.067521594;0.05598411;0.040836908;0.022938024;0.036398094;0.09423243;0.16107382;0.18035816;0.14488935;0.0746297;0.033424314;0.035474367;0.0498589;0.061362512;0.06786057;0.06879904;0.06566134;0.055393253;0.035813358;0.018089436;0.042201567;0.09330731;0.13847478;0.14392136;0.10445014;0.072944805;0.11341517;0.17920548;0.21759368;0.19683012;0.12772827;0.07957423;0.07676688;0.10479886;0.13620652;0.13150859;0.08789133;0.06840384;0.09752376;0.15636198;0.18070883;0.14537695;0.07037374;0.017844334;0.0073747463;0.016225666;0.01830745;0.013462202;0.015122061;0.027563035;0.045414053;0.05566266;0.059251785;0.056964055;0.05540785;0.05689973;0.06428382;0.07846358;0.09770652;0.1086299;0.10090329;0.08422083;0.07637894;0.079738125;0.084729575;0.075254925;0.050904617;0.021853162;0.0046756645;-0.0005833448;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000685764;0.005914714;0.022752669;0.03992126;0.045125723;0.03484483;0.02238641;0.024606235;0.038460672;0.044557963;0.03584676;0.017422412;0.0038017596;-0.00046756634;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;-0.0008739038;0.008739038;0.017478077;0.021847596;0.017478077;0.008739038;-0.0008739038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.004274892;0.00712482;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;0;0;-0.000685764;0.005914714;0.022752669;0.03992126;0.045125723;0.035512783;0.016580794;0.0029757258;-0.00039186515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00073474715;0.0063433168;0.02432013;0.042615335;0.04812594;0.037126992;0.023829183;0.026203752;0.040996663;0.047508076;0.038240246;0.018602462;0.004080073;-0.00050096394;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;-0.0009295664;0.009295664;0.018591328;0.02323916;0.018591328;0.009295664;-0.0009295664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.0045494935;0.0075330134;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;0;0;-0.00073474715;0.0063433168;0.02432013;0.042615335;0.04812594;0.037839476;0.017633932;0.003159413;-0.00041635678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;-0.0004914218;0.004270121;0.015928267;0.0285788;0.032262072;0.030594582;0.028700463;0.031346027;0.03241236;0.026324462;0.011328147;0.016170798;0.038908992;0.056839526;0.05335981;0.048582364;0.04817523;0.05580261;0.05480386;0.0351788;0.008925109;-0.0010369157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0004914218;0.004270121;0.015928267;0.0285788;0.032753494;0.026324462;0.012772194;0.0027672295;-0.0003411326;0;0;0;0;0;0;0;0;0;0;0;0;-0.00054056395;0.0046971333;0.017521095;0.031436678;0.03602885;0.028956909;0.013405317;0.009484918;0.012506683;0.01610241;0.012881929;0.0064409645;-0.0011355182;0.004270121;0.015928267;0.0285788;0.032753494;0.026324462;0.012772194;0.0027672295;-0.0003411326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;-0.00087787973;0.008778797;0.017557595;0.021946993;0.017557595;0.0068150186;0.015124339;0.07260447;0.1505449;0.20585878;0.1993012;0.14063405;0.079132274;0.04975288;0.040666822;0.034707546;0.019964384;0.016522206;0.03577948;0.058563475;0.071909;0.068752125;0.0497163;0.026071599;0.026994003;0.04081504;0.055315167;0.054660726;0.03622844;0.01047094;-0.00004134941;-0.000095421696;-0.00013836146;0.0002162891;0.013603955;0.03517085;0.048680972;0.04564338;0.028265497;0.006806748;0.0023600967;0.014385776;0.029742943;0.039285116;0.05215432;0.06301013;0.07579027;0.0913561;0.09847201;0.08303914;0.057819188;0.039437786;0.03651789;0.0427362;0.043353263;0.030693978;0.012169447;0.004325784;0.002341012;0.010032002;0.019097066;0.034892537;0.03843189;0.044873647;0.058367863;0.080735505;0.09538592;0.099834956;0.07778538;0.048805818;0.024537692;0.004548435;0.007077905;0.022486888;0.033439197;0.039027095;0.04215635;0.042607702;0.041705646;0.033125136;0.023549061;0.022059847;0.029013287;0.039736148;0.045996446;0.044778228;0.03874121;0.026307764;0.01134564;0.0024580634;-0.0003053495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0045611574;0.042348154;0.12385736;0.17929737;0.16824754;0.15322816;0.15193044;0.17603394;0.1728087;0.11088001;0.02807306;-0.0032634216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016847232;0.015637496;0.045791812;0.06631278;0.063937835;0.04104193;0.010412626;-0.001209735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013581689;0.011811616;0.04391506;0.07884616;0.09039616;0.07270935;0.035323527;0.007720411;-0.0009490483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;0;-0.00067908445;0.0055440003;0.02500812;0.05180858;0.07039678;0.070753254;0.07237349;0.0980039;0.13851207;0.15086475;0.12479592;0.07474484;0.037662253;0.022537587;0.031496715;0.050561175;0.075005434;0.08322402;0.06717092;0.03216374;0.0116093755;0.012222592;0.018962411;0.018275904;0.011726266;0.002968675;-0.00034510848;-0.00050096394;0.0050096395;0.010019279;0.012524098;0.010019279;0.0050096395;-0.00050096394;-0.00090173504;0.00734747;0.03334416;0.06913303;0.09458199;0.091175444;0.058924496;0.04532054;0.07656621;0.12665482;0.14600317;0.117420375;0.05703196;0.012446171;-0.002013133;0.0044789887;0.013099278;0.018962411;0.018275904;0.009477495;0.02497398;0.049109302;0.06931856;0.062064793;0.05703938;0.07017485;0.11199791;0.12470106;0.10059634;0.048891295;0.010653833;-0.0013108556;0;0;-0.0004506449;0.0024663012;0.026607642;0.0783216;0.13429955;0.15177427;0.119897604;0.076796;0.056743413;0.06676157;0.09234658;0.106983624;0.10415597;0.090062186;0.061117604;0.026250511;0.0056241564;-0.0007013497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;-0.0013637352;0.013637352;0.027274704;0.03409338;0.026524369;0.019749112;0.026400797;0.057584133;0.077726886;0.08288705;0.103443936;0.16801886;0.24946892;0.27150464;0.22808735;0.15443808;0.10501808;0.08431891;0.08528633;0.08551175;0.09866763;0.10354367;0.084092356;0.03924403;0.024382101;0.044024523;0.06531085;0.06293591;0.040373977;0.010212242;-0.0025512055;0.011889543;0.04475278;0.06904953;0.070969895;0.048593502;0.016114341;-0.0017478076;-0.0011243857;0.009150941;0.0416802;0.08645746;0.11831655;0.11406392;0.07422616;0.05231734;0.07966718;0.12954035;0.14953773;0.12027308;0.05842909;0.012735617;-0.003229362;0.01543711;0.04512386;0.06531085;0.06293591;0.040373977;0.008549784;0.01424964;0.04512386;0.06531085;0.06293591;0.040373977;0.010212242;-0.00118747;0;0;0;0;0;0;-0.0010580359;0.0069409106;0.05253932;0.14616568;0.24479325;0.2734239;0.21452422;0.1293008;0.07917947;0.08262119;0.115600206;0.13388205;0.13031742;0.11266865;0.07646937;0.03281871;0.007035762;-0.0008772437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
