;meta[fps=30]
;meta[frames=118]
;meta[profile=mgla]
corner_left_out;0;0;0;0;0;0;0;-0.0023328224;0.017397182;0.099739894;0.23497824;0.3596812;0.40348843;0.32975245;0.19401202;0.07428905;0.05827992;0.09055776;0.134727;0.14841335;0.16389982;0.17943527;0.21276806;0.22424592;0.2592905;0.31818748;0.38636234;0.4066283;0.38746008;0.3522819;0.3249761;0.30983248;0.30142665;0.27440876;0.24515688;0.21895687;0.19454099;0.18593852;0.18156639;0.1890779;0.23410416;0.28872555;0.3414153;0.3686267;0.36893937;0.3372777;0.29208723;0.24961568;0.30859208;0.44227323;0.54078573;0.51324123;0.38891333;0.23887356;0.1419242;0.09422409;0.07171856;0.06920538;0.10626279;0.17132966;0.24489342;0.31594124;0.3743202;0.4147981;0.44021145;0.45435426;0.45839763;0.45367292;0.4393788;0.41493165;0.3800958;0.3394888;0.30004844;0.26379645;0.22828372;0.18969835;0.14541313;0.09861755;0.07092166;0.0937786;0.16250713;0.23312634;0.27126086;0.29683226;0.32155207;0.33859777;0.30118325;0.20372534;0.087501705;0.013552006;0.045903143;0.13898224;0.21745358;0.29761523;0.4015495;0.4760085;0.479339;0.3685434;0.19396766;0.113846846;0.17010416;0.26508436;0.32206655;0.35230196;0.36257082;0.3599101;0.33743447;0.3041363;0.2696726;0.24038713;0.23374036;0.26249635;0.32275912;0.37548003;0.35950127;0.25994462;0.14543858;0.05706217;0.011927707;-0.0015108433;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009091568;0.00843846;0.019322366;0.08586151;0.1808294;0.23391305;0.20966268;0.13022834;0.03308959;-0.0038481448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005195182;0.004119037;0.020383669;0.0421923;0.052656878;0.04592169;0.025604822;0.0066053015;-0.0007681447;0;0;0;0;0;-0.0008683375;0.0075478572;0.02811521;0.050486032;0.057889163;0.046561815;0.022621304;0.004931711;-0.00060672296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018281208;0.012604411;0.0865952;0.22058684;0.36937663;0.456934;0.43499652;0.31345683;0.18597397;0.09824956;0.05210687;0.078819655;0.17475754;0.2735634;0.30537644;0.24629337;0.11970255;0.02614475;-0.0032145185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012950846;0.012023135;0.02959027;0.102823764;0.20079376;0.25107569;0.21957433;0.13481496;0.03434015;-0.003992868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00039334947;0.0028128198;0.018272197;0.04026266;0.05191471;0.046385545;0.026844243;0.006894747;-0.0008015422;0;0;0;0;0;-0.00089616893;0.0077872067;0.029036429;0.052211575;0.05992085;0.04824561;0.023484075;0.00514323;-0.0006317712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001705663;0.011768201;0.08072772;0.20551401;0.3440768;0.42565477;0.4052918;0.2920382;0.17451797;0.094845235;0.05323412;0.077962436;0.1657374;0.25562334;0.2844139;0.22944148;0.11149787;0.024357976;-0.002994651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011577833;0.0115778325;0.023155665;0.028944582;0.023155665;0.0115778325;-0.0011577833;0;0;0;-0.0016253497;0.015092003;0.042366706;0.080165364;0.108517684;0.11356295;0.09991001;0.09026702;0.07658365;0.07181226;0.082138054;0.09919457;0.113940716;0.110986516;0.09624556;0.0918369;0.09977976;0.1080351;0.10464079;0.089436166;0.0720785;0.053819302;0.04251328;0.05769862;0.09501022;0.12556493;0.12321486;0.08759354;0.045839984;0.020802697;0.012736842;0.014808939;0.021424556;0.03631398;0.05799603;0.08275612;0.10667637;0.12637916;0.14010291;0.14874843;0.1535528;0.15490519;0.153262;0.14837529;0.14006463;0.128249;0.11447894;0.10108518;0.08880154;0.0768728;0.063989796;0.049184423;0.033331107;0.025043007;0.037278697;0.067945845;0.09884396;0.112874515;0.11627483;0.11648933;0.11639433;0.10145819;0.06876342;0.029512346;0.0045635975;0.015513553;0.047380056;0.069416896;0.08640514;0.10579802;0.118578166;0.11941681;0.09434264;0.05101854;0.037407164;0.063093625;0.098498784;0.109835416;0.09596243;0.07689426;0.06708279;0.07289211;0.09020134;0.10143619;0.097240545;0.09335423;0.095649116;0.110603295;0.12662143;0.121363685;0.08775456;0.04911355;0.019302215;0.004066553;-0.0005136867;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013637352;0.013637352;0.027274704;0.03409338;0.027274704;0.013637352;-0.0013637352;0;0;0;-0.0017552292;0.016301738;0.04631504;0.080914944;0.10079691;0.09960647;0.08760932;0.08783864;0.08552901;0.085104495;0.096686035;0.11680698;0.13424349;0.12737489;0.100442894;0.079041906;0.074284226;0.08429645;0.09592922;0.098828316;0.092977986;0.07485274;0.04842448;0.036020238;0.041280173;0.050393447;0.051716175;0.041871678;0.029887956;0.021658342;0.016854653;0.014556676;0.01687135;0.027029784;0.043041036;0.061176814;0.078708775;0.09320244;0.10338114;0.109864734;0.113511756;0.114586264;0.11342002;0.1098447;0.103732914;0.09502596;0.08485706;0.074924156;0.06578525;0.056927316;0.04742236;0.036565024;0.024759939;0.02003114;0.034875408;0.067098;0.0989259;0.110737965;0.10648267;0.09622143;0.0886966;0.074784644;0.050904617;0.021853162;0.0033805796;0.011439789;0.034844823;0.052183744;0.07392001;0.10741501;0.13600615;0.14156869;0.11092547;0.05957574;0.041435283;0.06811904;0.106329404;0.11959364;0.10835293;0.091848955;0.083817765;0.087943286;0.10025291;0.10590512;0.097536884;0.08693182;0.07959124;0.08371663;0.093417846;0.089837946;0.06506329;0.03646699;0.014360963;0.0030391798;-0.00038327705;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;-0.00083883636;0.006241269;0.035994448;0.08491024;0.13010332;0.14599016;0.11933314;0.07016428;0.028361242;0.006098403;-0.00076332083;0;0;0;0;-0.0012368243;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08411631;0.03610058;0.007739339;-0.0009649681;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;0;-0.00066795194;0.0058056153;0.02163051;0.036561463;0.06746872;0.08166826;0.07469928;0.04962326;0.022443185;-0.002291075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;-0.00083883636;0.006241269;0.035994448;0.08491024;0.13010332;0.14599016;0.11933314;0.07016428;0.028361242;0.006098403;-0.00076332083;0;0;0;0;-0.0012368243;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08411631;0.03610058;0.007739339;-0.0009649681;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;0;-0.00071248197;0.006195254;0.023044338;0.03897583;0.07187997;0.08698403;0.07953219;0.05282386;0.023870928;-0.0024371895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002671808;0.0020006753;0.011353593;0.02663856;0.040676683;0.045603618;0.037265357;0.021178938;0.014388366;0.03919583;0.094470076;0.15846395;0.19593605;0.1865268;0.13494006;0.07558148;0.02971077;0.0042706635;0.016296526;0.06364866;0.11438677;0.1312287;0.1056199;0.051375043;0.011240676;-0.0013812291;0;0;-0.00054151815;0.0047138315;0.017464556;0.031357955;0.035950128;0.028924702;0.014058002;0.0030916631;-0.00037930126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011673255;0.010836725;0.03104068;0.052147962;0.0624535;0.054724347;0.032548342;0.015416966;0.004099952;-0.00047710846;0;0;0;0;0;-0.0013931569;0.012936002;0.0378188;0.054740246;0.052752294;0.033842895;0.0076617254;0.0063423626;0.033325076;0.06911012;0.094416596;0.0913981;0.07353451;0.06579644;0.0732845;0.07514395;0.059788056;0.029132245;0.0055312784;0.006956242;0.02189928;0.039290838;0.051499095;0.052978132;0.04133191;0.029508367;0.017444806;0.010220237;0.008394152;0.010815477;0.016870555;0.028837485;0.04592837;0.06554288;0.08457836;0.1002676;0.11113574;0.11789733;0.12159283;0.12262834;0.12139168;0.117617935;0.11112086;0.10184168;0.091005966;0.080450036;0.070716254;0.061172567;0.050838783;0.03903931;0.026982209;0.016162531;0.007986036;0.0029145614;-0.00017404841;0.0064665372;0.029714318;0.061636694;0.08435279;0.08133745;0.05454114;0.023435572;0.003626026;0.012310036;0.03768203;0.055525888;0.060549837;0.05607933;0.045124922;0.039184928;0.031113839;0.01521022;0.003344531;-0.00041031334;0;0;0;0;0;0;0;-0.0004062238;0.0028040344;0.019217929;0.04887636;0.08178867;0.10114973;0.09630367;0.069667384;0.039024744;0.0153288115;0.0032088943;-0.0004062237;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016847232;0.015637496;0.045791812;0.06631278;0.063937835;0.04104193;0.010412626;-0.001209735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0024009163;0.022291042;0.06519953;0.09438531;0.090971336;0.058371574;0.0147802895;-0.0017181206;0;0;0;0;0;0;0;0;0;0;0;-0.0013514893;0.011010073;0.04999397;0.10199997;0.15662359;0.18928643;0.17581162;0.12832469;0.07267094;0.02362323;0.0015066026;-0.00034510848;0;-0.00090173504;0.00734747;0.03334416;0.06913303;0.09419793;0.094515204;0.073538736;0.048571236;0.03122898;0.01990775;0.010024845;0.002198675;-0.0002699639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009306797;0.006404545;0.044195037;0.11265247;0.18872154;0.23356736;0.2224062;0.16033274;0.094438285;0.04835839;0.02394867;0.037767857;0.08772806;0.13950917;0.15626179;0.12602025;0.061273452;0.013409135;-0.0016476148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004286025;0.03979509;0.116372064;0.16845375;0.1623494;0.10416338;0.026365545;-0.003065157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027942655;0.02594993;0.074625075;0.1215858;0.12945278;0.097483866;0.040882368;0.009881976;-0.00118747;0;-0.0011243857;0.009150941;0.0416802;0.08645746;0.11698065;0.12567516;0.11973039;0.10830283;0.11836109;0.11523507;0.09036832;0.05202232;0.021274269;-0.00222094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011196147;0.0077113463;0.053101223;0.13539289;0.22676921;0.28060344;0.26715058;0.19149381;0.12346943;0.08750128;0.07132353;0.08629672;0.13157725;0.17408313;0.18678534;0.15126327;0.07355264;0.016075376;-0.0019760244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;0;-0.0029872293;0.02774227;0.08104484;0.11728122;0.1129952;0.07247278;0.018313015;-0.0021300244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018108919;0.013500052;0.07746388;0.18258469;0.279562;0.31364056;0.25633398;0.15079199;0.060987722;0.013166077;-0.0016457596;0;0;0;0;-0.0024547232;0.021341063;0.07943897;0.14266339;0.16359255;0.13160044;0.06395083;0.013965762;-0.0017171932;0;0;0;0;-0.0037071332;0.03222868;0.11997529;0.21547017;0.24708655;0.19877134;0.09659698;0.02109615;-0.00259388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018813978;0.015340628;0.069467;0.14398594;0.19695675;0.1898542;0.12725599;0.05465443;0.0119236875;-0.00022784594;0.002865514;0.004381951;0.0049187243;0.0040329457;0.0023858876;0.0009878268;0.00021226035;-0.000026532542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014824822;0.011058316;0.06335709;0.14927426;0.2285583;0.25644714;0.20962743;0.123367004;0.049923837;0.010776293;-0.0013470367;0;0;0;0;-0.0038629887;0.033581283;0.12504338;0.224571;0.2575233;0.2071625;0.100671485;0.021975618;-0.0027024222;0;0;0;0;-0.003028049;0.026322873;0.09801917;0.17603317;0.20186062;0.16238189;0.07890738;0.017222028;-0.0021179644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009373592;0.007636916;0.034666702;0.07190948;0.09841158;0.09489371;0.063631326;0.0273415;0.0058557135;-0.00073029427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016197836;0.014082653;0.052414745;0.09412556;0.10792989;0.086819835;0.04218673;0.009212171;-0.001132735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016847232;0.015637496;0.045791812;0.06631278;0.063937835;0.04104193;0.010412626;-0.001209735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005863133;0.005443808;0.01565976;0.025641931;0.027404578;0.020743616;0.0088021215;0.0021782652;-0.00025975905;0;-0.00048760488;0.0039743134;0.01801689;0.037369683;0.05086454;0.051849764;0.042520154;0.030244028;0.03261442;0.035402007;0.03271155;0.021691738;0.009785495;-0.000999423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00084236165;0.0062787486;0.036047142;0.08491153;0.13000384;0.14585473;0.119222;0.07015165;0.028402802;0.0061303154;-0.0007662894;0;0;0;-0.00036737355;0.0034139764;0.009945061;0.014379521;0.0138414465;0.008868916;0.002230217;-0.00025975905;0;0;0;0;0;0;-0.001719976;0.014950989;0.05568214;0.100025795;0.11472074;0.092302606;0.04486967;0.009802194;-0.0012050966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
