;meta[fps=30]
;meta[frames=127]
;meta[profile=grlt]
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015251568;0.015251568;0.030503135;0.03812892;0.030503135;0.015251568;-0.0015251568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0030684038;0.026674654;0.099314004;0.17837654;0.20456026;0.16456872;0.079983056;0.017469445;-0.002147883;0;0;0;0;0;-0.0002805398;0.0019404002;0.012914849;0.036146212;0.06896937;0.10026292;0.11008181;0.09164634;0.053522613;0.053264342;0.088545926;0.15713714;0.21103568;0.20643423;0.14292686;0.07656955;0.018345669;0.014086365;0.032818705;0.04102338;0.032818705;0.016409352;-0.0016409353;0;-0.0040002903;0.03714555;0.1085793;0.1556291;0.16669111;0.12765302;0.06270213;0.027645785;0.015251568;-0.0047396757;0.027944881;0.10404325;0.1868707;0.21430124;0.17240536;0.08379179;0.018301329;-0.0022501634;0;0;0;0;-0.0007180483;0.0053658807;0.030597763;0.07203676;0.11024546;0.12371025;0.10114461;0.059581306;0.024140894;0.0052322913;-0.00065310864;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015028917;0.015028916;0.030057833;0.03757229;0.030057833;0.015028916;-0.0015028917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0030158025;0.026218778;0.09759861;0.17527892;0.20099507;0.16169028;0.078574516;0.017159684;-0.0021098931;0;0;0;0;0;-0.0002805398;0.001957099;0.0127712395;0.035601836;0.067873925;0.09865148;0.10831174;0.09021024;0.05250603;0.054096684;0.09184413;0.16338342;0.21934795;0.21454242;0.14851168;0.07956049;0.019130882;0.013752388;0.032328874;0.040411092;0.032328874;0.016164437;-0.0016164436;0;-0.0039268155;0.03646387;0.106579155;0.15275319;0.16367233;0.12541167;0.061688323;0.02725355;0.015028916;-0.0046623047;0.027467296;0.10224618;0.18362556;0.2105663;0.16938984;0.082316175;0.017976813;-0.0022103644;0;0;0;0;-0.00070506043;0.0052619777;0.030111644;0.07088084;0.108456835;0.12166929;0.09945062;0.058549702;0.023728993;0.0051432312;-0.0006419762;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.004887181;0.03983219;0.18061419;0.37442932;0.506646;0.5449646;0.4868016;0.39651632;0.3166226;0.28713584;0.31161848;0.41326228;0.5190403;0.5464014;0.46148798;0.31808427;0.17363967;0.06804203;0.0077259755;0.04443364;0.17213492;0.31806755;0.45020702;0.5133025;0.44467413;0.3114808;0.16686551;0.043502215;-0.008694879;0.029634798;0.1344881;0.27728748;0.39124396;0.45293546;0.430431;0.33980554;0.23934883;0.19011614;0.2361977;0.38368982;0.5401072;0.6030196;0.56273586;0.44945368;0.301302;0.16183361;0.0638389;0.0114392955;-0.0015301049;0;0;0;0;0;-0.00027469522;0.0023904329;0.004778638;0.05121382;0.15133147;0.26993775;0.35844445;0.41152158;0.39757985;0.35427523;0.3262871;0.2645097;0.20654391;0.18325114;0.16567177;0.18482926;0.27570325;0.36249158;0.42655507;0.42295083;0.32316032;0.22387242;0.14266849;0.09973392;0.12412871;0.15833054;0.16994923;0.15223737;0.0911643;0.020784434;0.050819267;0.114661366;0.19476847;0.2397999;0.23296307;0.16567619;0.10580284;0.045932826;0.009481579;0.0020673114;0.005388146;0.053816512;0.12704259;0.2018662;0.25793073;0.2782565;0.2636462;0.24521795;0.1963736;0.12871332;0.07315744;0.031641442;0.011651587;0.027482323;0.07593444;0.13324611;0.15310015;0.12322321;0.05993755;0.013114123;-0.0026059404;0.0074142674;0.042537406;0.10027814;0.15354173;0.17225736;0.14077829;0.08280934;0.033482946;0.007228726;-0.0009035907;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.0049962797;0.040711664;0.18473768;0.3830348;0.5183207;0.5578734;0.49890128;0.4066177;0.32747456;0.31051055;0.36135724;0.4970973;0.6290592;0.6616092;0.55883783;0.38517588;0.2103311;0.08249901;0.010707639;0.041311435;0.18346412;0.35390687;0.5201304;0.60898656;0.53961235;0.37709963;0.20201834;0.052660584;-0.009554162;0.027957128;0.12689571;0.2614152;0.37086472;0.43374798;0.4175922;0.3336306;0.23711818;0.19064833;0.24125127;0.3936698;0.5540649;0.61864597;0.5772057;0.46088558;0.30876574;0.16569167;0.06527252;0.011653289;-0.0015610288;0;0;0;0;0;-0.0001636482;0.0014202327;0.001260759;0.044708245;0.1424978;0.2577142;0.34080353;0.38444135;0.3627517;0.32068837;0.2985518;0.24512242;0.19976585;0.19344993;0.19271508;0.21740778;0.2946884;0.3588092;0.4059685;0.39926198;0.30666986;0.21538025;0.14004315;0.09935351;0.11941691;0.1489971;0.1580931;0.14205112;0.08535312;0.01991424;0.047489524;0.10718402;0.19216162;0.25146645;0.26054206;0.19962113;0.13175538;0.056853842;0.011958198;0.0004939133;0.0014843375;0.048851404;0.12267308;0.20794456;0.27057225;0.2904062;0.2762584;0.26247928;0.21501724;0.14731827;0.0795976;0.03584397;0.039364632;0.077580936;0.13004912;0.17099068;0.1656994;0.12185948;0.05993755;0.013114123;-0.0026059404;0.0074142674;0.042537406;0.10027814;0.15354173;0.17225736;0.14077829;0.08280934;0.033482946;0.007228726;-0.0009035907;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011355182;0.01026642;0.031582993;0.06863429;0.10565515;0.12972368;0.12901863;0.10620287;0.06640925;0.03145905;0.008397639;-0.00097595184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018813979;0.017466944;0.05109832;0.073975675;0.07130387;0.0457547;0.011588965;-0.0013470361;0;0;0;0;0;0;0;0;-0.00020873494;0.0014411059;0.009638544;0.026920129;0.051317066;0.074526735;0.08179905;0.06808601;0.042201202;0.01722648;0.002765321;-0.0011722555;0.0064234696;0.029131608;0.060414024;0.082681306;0.07850661;0.06571756;0.047480248;0.034029927;0.037041273;0.06122336;0.085416205;0.11358709;0.118236765;0.09307538;0.060291935;0.030939158;0.019752823;0.021734413;0.028387954;0.022710364;0.011355182;-0.0011355182;0;0;-0.0013581689;0.011811616;0.04391506;0.07884616;0.09039616;0.07194678;0.04099741;0.040442638;0.07624207;0.11827572;0.13271832;0.108484656;0.063785695;0.025782945;0.0055440026;-0.0006939279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001174482;0.010693909;0.032050557;0.068241306;0.103502855;0.12718546;0.12771055;0.107142456;0.06851331;0.033186816;0.008809543;-0.0010241929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018146028;0.01684723;0.049280003;0.07134097;0.06876193;0.04412193;0.01117335;-0.0012987952;0;0;0;0;0;0;0;0;-0.00022042412;0.0015412988;0.010004249;0.027851922;0.053080466;0.07714511;0.08470131;0.07055743;0.04371077;0.017815948;0.0028421357;-0.0012195689;0.006701784;0.03056548;0.06341312;0.08678922;0.0824108;0.06870999;0.049294855;0.035238367;0.037229415;0.0597984;0.08206662;0.11051451;0.11709567;0.09430275;0.06252957;0.032614604;0.020554364;0.022465449;0.02936205;0.023489641;0.0117448205;-0.001174482;0;0;0;0;0;0;0;-0.00094069913;0.0070060743;0.04030163;0.095032856;0.1455931;0.16337919;0.13355884;0.07856042;0.031766683;0.006835376;-0.00085534976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;-0.0012802412;0.010431181;0.04734888;0.09811991;0.13349465;0.13557775;0.10577954;0.068166725;0.045124605;0.04907109;0.07655174;0.118150905;0.15281112;0.16041978;0.13548292;0.09207161;0.062297653;0.062152922;0.07784238;0.10186267;0.12431328;0.1321951;0.14346495;0.15171415;0.13035081;0.0914352;0.047877304;0.02303321;0.028536392;0.043453984;0.041876875;0.025769955;0.016333278;0.03467505;0.062108397;0.088204905;0.10082394;0.11091403;0.1380001;0.1831088;0.22270629;0.24382347;0.22797817;0.18201567;0.121906176;0.065398686;0.025752028;0.0045841304;-0.00061476335;0;0;0;0;0;0;0;-0.0014082652;0.012240218;0.045431864;0.082831055;0.1043558;0.10582168;0.08682819;0.062122315;0.05191517;0.05924307;0.07768318;0.08645291;0.073082104;0.0385861;0.011976748;0.0045595136;0.010991148;0.015999116;0.017560454;0.014571371;0.009009001;0.0025259713;0.012165631;0.02243706;0.03413234;0.04670765;0.060442973;0.06174659;0.10231278;0.14273539;0.15784632;0.13327606;0.07906027;0.015899109;-0.0030937304;0.010267907;0.030020725;0.043453984;0.041876875;0.026621595;0.009247423;0.0007347472;0.037442412;0.09648194;0.13501905;0.12751943;0.08197254;0.020747324;-0.0033527473;0.00818241;0.029604185;0.0606556;0.096613675;0.11865887;0.10851993;0.07698146;0.03800924;0.008277037;-0.001129952;0.00082380755;0.00481482;0.011425688;0.017563425;0.01971386;0.016105063;0.009432966;0.003775784;0.00079412083;-0.00010019281;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;-0.0015028917;0.0122457845;0.055573598;0.11522171;0.15664473;0.16105033;0.12956019;0.089092545;0.05960803;0.045684572;0.042274676;0.050306126;0.061667323;0.06514201;0.05503924;0.036659427;0.03203386;0.050263382;0.07598695;0.09871216;0.104486234;0.09012526;0.07643596;0.06860979;0.053235766;0.037089884;0.018621013;0.017229447;0.03457393;0.05093133;0.049094465;0.03020256;0.01930381;0.041242316;0.07413153;0.1019814;0.11166672;0.118153274;0.14643362;0.19805764;0.24506536;0.26971897;0.25214443;0.20131698;0.1348335;0.07233178;0.028486917;0.0051036486;-0.0006827954;0;0;0;0;0;0;0;-0.0010381086;0.00901735;0.033035792;0.0657749;0.09160236;0.107053764;0.10324589;0.083558;0.06906067;0.070727944;0.084381066;0.090379074;0.07512158;0.038518745;0.012900191;0.0071327984;0.015888905;0.023117814;0.025380502;0.021088911;0.013055121;0.003974871;0.01448899;0.026405808;0.04020514;0.05503924;0.07122148;0.07344131;0.11375704;0.15038121;0.16110814;0.13397072;0.078973435;0.015899109;-0.0032829838;0.012023135;0.0351788;0.05093133;0.049094465;0.031154392;0.011488772;0.0027126272;0.04008639;0.09859712;0.13607663;0.12741368;0.08197254;0.020747324;-0.0037145547;0.011321786;0.041362923;0.08157919;0.12431419;0.1471164;0.130451;0.09059931;0.04486967;0.009802194;-0.0013683737;0.0012060243;0.0070877117;0.016773013;0.025660485;0.028721932;0.02340058;0.013674459;0.0054920493;0.0011874703;-0.00014843378;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008739038;0.008739038;0.017478077;0.021847596;0.017478077;0.008739038;-0.002110728;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08411631;0.03610058;0.007739339;-0.0009649681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017533738;0.015242663;0.056750864;0.10192946;0.116891585;0.09403928;0.04570461;0.009982541;-0.0012273616;0;0;0;0;-0.0004924058;0.0032262076;0.024629055;0.06631405;0.11407594;0.14616705;0.1454701;0.113856785;0.07147336;0.03525742;0.01186888;0.0018936438;-0.00026885062;0;0;0;0;-0.0009429256;0.0094292555;0.018858511;0.023573138;0.018858511;0.0094292555;-0.0009429256;0;-0.00228588;0.021226032;0.062045317;0.08892853;0.09527592;0.0729923;0.035889428;0.015845306;0.008739038;-0.0027107717;0.015968505;0.05945329;0.106783256;0.12245787;0.09851735;0.047881022;0.010457901;-0.0012858076;0;0;0;0;-0.00040819286;0.0030428923;0.017463233;0.041153263;0.063010134;0.07069158;0.05777784;0.03399133;0.013752388;0.002968676;-0.00037108446;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009295664;0.009295664;0.018591328;0.02323916;0.018591328;0.009295664;-0.0021663907;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08411631;0.03610058;0.007739339;-0.0009649681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018644208;0.016207017;0.060356967;0.108387716;0.12428496;0.099971525;0.048574295;0.010596221;-0.0013033411;0;0;0;0;-0.0004924058;0.0032262076;0.024629055;0.06631405;0.114068635;0.14619045;0.14609401;0.115222946;0.07324134;0.036798928;0.0127382595;0.0020339135;-0.00028784553;0;0;0;0;-0.0010041544;0.010041544;0.020083088;0.025103861;0.020083088;0.010041544;-0.0010041544;0;-0.0024287477;0.022548573;0.06596396;0.09456715;0.101343155;0.07765683;0.03819943;0.016852427;0.009295664;-0.0028827693;0.016978782;0.06323111;0.113549046;0.1302033;0.10473208;0.05088736;0.011100804;-0.0013654052;0;0;0;0;-0.0004341688;0.0032358563;0.018583909;0.043758273;0.06699371;0.07516314;0.061444156;0.03616032;0.014650413;0.0031616401;-0.000395205;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0004914218;0.004270121;0.015928267;0.0285788;0.032753494;0.026324462;0.012772194;0.0027672295;-0.0015319955;0.009704386;0.044023756;0.09128802;0.12491655;0.12044127;0.0807573;0.03470487;0.007439077;-0.0009274991;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0004357591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0004357591;0;0;0;0;0;0;0;0;0;0;0;-0.00069276156;0.0069276155;0.013855231;0.01731904;0.013855231;0.0069276155;-0.00069276156;0;0;0;0;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0004357591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
