;meta[fps=30]
;meta[frames=143]
;meta[profile=default]
corner_left_spread;0.025293114;0.073920004;0.10586147;0.112695724;0.10470146;0.07703711;0.060826294;0.043483667;0.015008878;-0.0016131037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015028917;0.015028916;0.030057833;0.03757229;0.030057833;0.015028916;-0.0015028917;0;0;0;-0.0015028917;0.015028916;0.030057833;0.03757229;0.030057833;0.015028916;-0.0048760492;0.03131952;0.091583624;0.1325699;0.12633196;0.095272206;0.059636973;0.05388145;0.054252535;0.034807716;0.008809543;-0.0010241929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.0041291947;0.03659875;0.12757838;0.21646857;0.23619379;0.20200233;0.1872049;0.26365882;0.3792738;0.42648172;0.35756022;0.26459432;0.24126722;0.29657438;0.36604136;0.3859816;0.32600507;0.22471015;0.122663796;0.048059136;0.009206603;-0.0012023135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005051387;0.043913387;0.16349655;0.29365394;0.33675912;0.2709227;0.1316728;0.028759226;-0.0035359708;-0.004188059;0.036406722;0.13556696;0.24350746;0.27926517;0.22467956;0.10920791;0.023854792;-0.0029328656;0;-0.004286025;0.03979509;0.116372064;0.16845375;0.1623494;0.101148464;0.050930586;0.10842537;0.23119308;0.31633314;0.30496904;0.20232688;0.10580818;0.08986225;0.15710692;0.22907619;0.27828133;0.31579933;0.3393776;0.31950226;0.24572754;0.17917903;0.15134306;0.17113392;0.18431392;0.21118042;0.25553983;0.3353193;0.35577255;0.34000862;0.33523923;0.39064753;0.4632031;0.48488167;0.405458;0.32050774;0.29398483;0.3283621;0.40586433;0.44769344;0.4103572;0.38408118;0.41189533;0.45789793;0.47795534;0.3893711;0.26792812;0.2292194;0.26118034;0.3005997;0.28334242;0.24875976;0.24807788;0.29849157;0.36127567;0.38817745;0.39788786;0.46205854;0.51404464;0.4783482;0.35779122;0.19748925;0.15750493;0.27547452;0.4291387;0.47849104;0.41811198;0.339468;0.3364251;0.40844706;0.49361274;0.5247319;0.48921916;0.41256052;0.30760637;0.2201848;0.19862773;0.23281127;0.27079326;0.2536603;0.17062609;0.073263206;0.015692422;-0.0019570997;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;-0.004246087;0.03763909;0.13120203;0.2219625;0.24188288;0.20473056;0.18246116;0.24953127;0.35774368;0.40241137;0.3369218;0.24682888;0.22014748;0.26662806;0.32789084;0.34587663;0.29213434;0.20136663;0.10991982;0.043063413;0.008246422;-0.0010770723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047636107;0.041409127;0.15421118;0.27693844;0.31756383;0.2554471;0.1241233;0.02708156;-0.0033308542;-0.0043043937;0.037417002;0.13934785;0.25024262;0.28694934;0.23081775;0.11215303;0.024467079;-0.0030094017;0;-0.00435282;0.040422224;0.118116155;0.17094001;0.1647058;0.10254708;0.05196999;0.111563556;0.23772989;0.32521132;0.31346762;0.20797218;0.10840945;0.08852479;0.15006188;0.21657225;0.26346803;0.30263442;0.33045018;0.31818694;0.26068562;0.2074399;0.18396322;0.19575256;0.19428493;0.20886485;0.2504393;0.3274931;0.34724706;0.33024934;0.32176155;0.37071848;0.43745154;0.4573064;0.38221988;0.30402112;0.2838935;0.31993172;0.39334127;0.42865774;0.39498687;0.393895;0.46365625;0.54689294;0.57987463;0.4723962;0.31794193;0.2528793;0.27224976;0.30774397;0.28960678;0.2505397;0.24546361;0.2910546;0.34789908;0.36963442;0.38095152;0.45314875;0.51633793;0.48737112;0.36591426;0.20612068;0.18366265;0.3346708;0.51981133;0.5803734;0.49988183;0.38238427;0.34259552;0.3908558;0.46503782;0.4950414;0.46145454;0.38906196;0.29010934;0.20727102;0.1855715;0.21594995;0.25046194;0.23454021;0.15784818;0.067830525;0.014534636;-0.0018123764;0;0;0;0;0;0;0;0;0;0
corner_right_in;0.00843846;0.02471422;0.03493778;0.04182826;0.050014753;0.06391094;0.083801985;0.086412564;0.0629398;0.03192216;0.008397639;-0.00097595184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008858314;0.006103808;0.04198873;0.10705043;0.17932282;0.22186024;0.21119684;0.15267153;0.084003955;0.046115182;0.04398834;0.052680198;0.049923837;0.045910556;0.081607014;0.17148738;0.26397273;0.29498053;0.25335228;0.16509357;0.0860118;0.03517138;0.009798483;-0.0011355182;0;0;0;-0.0014305303;0.014305304;0.028610608;0.03576326;0.028610608;0.014305304;-0.0014305303;-0.0016847232;0.015637496;0.045791812;0.065236636;0.073931135;0.07024627;0.05267914;0.039516773;0.02612434;0.0066053015;-0.0007681447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018813979;0.017466944;0.05109832;0.073975675;0.07130387;0.0457547;0.011588965;-0.0032284344;0.017466944;0.05109832;0.073975675;0.07130387;0.0457547;0.011588965;-0.0032989401;0.01812376;0.05299085;0.07670314;0.073920004;0.047424585;0.012000868;-0.0013952773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0.012023135;0.0351788;0.050054643;0.056598905;0.06023071;0.06844745;0.0870564;0.09030895;0.06600014;0.033545285;0.008809543;-0.0010241929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009669399;0.006677929;0.045702226;0.11635245;0.19475888;0.24082372;0.22921404;0.16573796;0.09131273;0.049720533;0.04653451;0.055326562;0.052335884;0.04910189;0.09075055;0.19201577;0.2954778;0.33028737;0.28263086;0.18286854;0.09386209;0.037434995;0.010002579;-0.001174482;0;0;0;-0.0015028917;0.015028916;0.030057833;0.03757229;0.030057833;0.015028916;-0.0015028917;0;0;0;-0.0011206749;0.010405207;0.03042892;0.044047713;0.042452056;0.027237594;0.006894747;-0.0008015422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018146028;0.01684723;0.049280003;0.07134097;0.06876193;0.04412193;0.01117335;-0.003113398;0.01684723;0.049280003;0.07134097;0.06876193;0.04412193;0.01117335;-0.0036997115;0.022291042;0.06519953;0.09438531;0.090971336;0.058371574;0.0147802895;-0.0017181206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;-0.0005055561;0.0044769472;0.015675161;0.025326276;0.03928624;0.052200906;0.05317644;0.0435192;0.026644414;0.0065797893;0.00066516903;0.010703929;0.02866766;0.050509688;0.06678128;0.070059806;0.059254296;0.040914837;0.022363866;0.008762695;0.0016698799;-0.00021847595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000514323;0.004469712;0.015915811;0.036596343;0.05551979;0.07715957;0.092219666;0.090056606;0.06834261;0.03869297;0.009989591;-0.0014064098;0.0024491572;0.0048983144;0.0061228927;0.0045284913;0.00546162;0.013436076;0.028402876;0.03889262;0.037521087;0.024017105;0.01955972;0.05018345;0.12076321;0.18750453;0.21085708;0.18695344;0.13675667;0.1001041;0.088549875;0.07430037;0.052679144;0.033270497;0.021552578;0.03758157;0.075294875;0.10792433;0.11921643;0.097552516;0.057404906;0.023242872;0.005039328;-0.00062898814;-0.0010965543;0.009535014;0.035465464;0.06373375;0.07311291;0.058032967;0.03471309;0.041205216;0.08153559;0.12602027;0.14138316;0.11504136;0.07245237;0.044165164;0.035878297;0.03360726;0.02588963;0.02974761;0.050549112;0.06853056;0.066368446;0.04078774;0.026185568;0.056232274;0.1032264;0.11836665;0.09439459;0.05234702;0.045018107;0.08106524;0.12602027;0.14138316;0.11555568;0.06798266;0.027504776;0.005937352;-0.0007421689;0;0;0;-0.0006367808;0.0051877596;0.023551984;0.048865136;0.06688425;0.06450189;0.043258797;0.018591331;0.0039809947;-0.00049651106;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;-0.0007364169;0.0065283943;0.022764634;0.037045352;0.05407488;0.06729476;0.0649817;0.051473208;0.031183613;0.007681446;0.0010872772;0.014611448;0.03911415;0.06888812;0.09101401;0.09527777;0.08044367;0.055412177;0.030263787;0.011889543;0.0023155664;-0.00030057837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000746993;0.00649639;0.023380173;0.050168756;0.07283181;0.09296406;0.10220481;0.09439514;0.06952637;0.038555667;0.009989591;-0.0015121689;0.0035067475;0.007013495;0.008766869;0.0064771296;0.007878493;0.019467903;0.041106656;0.056269385;0.05427332;0.035045438;0.026456324;0.055345826;0.1257822;0.1914176;0.21470338;0.19345208;0.14831968;0.11815921;0.112044156;0.09751727;0.07206459;0.04718523;0.02708174;0.033507068;0.0596982;0.080855586;0.08811956;0.07225571;0.04258565;0.017264703;0.0037479533;-0.00046756642;-0.0013025062;0.011321786;0.04217003;0.075756885;0.0868894;0.0695839;0.036429357;0.021532174;0.0323901;0.05107791;0.057341818;0.04614509;0.034069814;0.035286788;0.045793675;0.04951101;0.038809866;0.031542912;0.039470945;0.05040476;0.049094465;0.029417716;0.02612805;0.066632845;0.121344596;0.13915664;0.11162311;0.056851983;0.025990749;0.031841826;0.05107791;0.057341818;0.04689208;0.027573425;0.011138098;0.0023823625;-0.000298723;0;0;0;-0.0007503326;0.0061117588;0.027764535;0.057584133;0.07878493;0.07594614;0.050904617;0.021853162;0.0046756645;-0.0005833448;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;-0.0006545928;0.005610796;0.022443183;0.034228638;0.042711437;0.061243024;0.09360697;0.12916818;0.14599016;0.11933314;0.07016428;0.028361242;0.006098403;-0.00076332083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017205327;0.014952103;0.05573363;0.10017052;0.11492669;0.0925016;0.044997137;0.009839487;-0.0012092713;0;0;0;0;0;0;0;0;0;0;0;-0.0008739038;0.008739038;0.017478077;0.021847596;0.017478077;0.008739038;-0.0008739038;0;0;0;-0.0008739038;0.008739038;0.017478077;0.021847596;0.017478077;0.008739038;-0.0008739038;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.0045902673;0.0028442694;0.02524928;0.06778501;0.11954489;0.15805481;0.16566406;0.13992493;0.09641261;0.050910324;0.03558166;0.0596829;0.099654675;0.11492669;0.0925016;0.044997137;0.009839487;-0.0012092713;0;0;0;0;0;0;0;-0.0015641206;0.013592821;0.050666932;0.0910641;0.1044788;0.084092356;0.04090649;0.008944988;-0.0010993375;0;0;0;-0.00031505062;0.0021307664;0.014640391;0.04461251;0.08904023;0.13562208;0.16905084;0.17916253;0.16703585;0.14082766;0.105872616;0.06819789;0.036042683;0.013572781;0.0022955278;-0.0003150506;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;-0.00070134946;0.0060199164;0.023962775;0.03656647;0.045107715;0.06287951;0.09414467;0.12910974;0.14599016;0.11933314;0.07016428;0.028361242;0.006098403;-0.00076332083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017205327;0.014952103;0.05573363;0.10017052;0.11492669;0.0925016;0.044997137;0.009839487;-0.0012092713;0;0;0;0;0;0;0;0;0;0;0;-0.0009295664;0.009295664;0.018591328;0.02323916;0.018591328;0.009295664;-0.0009295664;0;0;0;-0.0009295664;0.009295664;0.018591328;0.02323916;0.018591328;0.009295664;-0.0009295664;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.0049131103;0.002807161;0.02524928;0.06778501;0.11954489;0.15805481;0.16566406;0.13992493;0.09641261;0.050910324;0.03558166;0.0596829;0.099654675;0.11492669;0.0925016;0.044997137;0.009839487;-0.0012092713;0;0;0;0;0;0;0;-0.0015641206;0.013592821;0.050666932;0.0910641;0.1044788;0.084092356;0.04090649;0.008944988;-0.0010993375;0;0;0;-0.00031505062;0.0021307664;0.014640391;0.04461251;0.08904023;0.13562208;0.16905084;0.17916253;0.16703585;0.14082766;0.105872616;0.06819789;0.036042683;0.013572781;0.0022955278;-0.0003150506;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00034948197;0.0023306748;0.017104339;0.045770213;0.08059794;0.10650016;0.11158853;0.094269484;0.06501796;0.03551238;0.013922026;0.0026813496;-0.00034948197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0004357591;-0.0011641448;0.010124242;0.037641477;0.06758242;0.07748242;0.0623223;0.029437592;0.013468771;0.030148963;0.06415964;0.08723381;0.08906542;0.07341471;0.05437844;0.03960883;0.026989907;0.013410804;0.0029055907;-0.0003581892;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015172051;0.015172051;0.030344103;0.037930127;0.030344103;0.015172051;-0.0015172051;0;0;0;0;-0.0020579281;0.019106606;0.05588531;0.0809017;0.077975444;0.05003278;0.01266882;-0.0014726748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
