;meta[fps=30]
;meta[frames=136]
;meta[profile=mgla]
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008238074;0.008238073;0.016476147;0.020595184;0.015630076;0.0166988;0.016097642;0.020342847;0.024432197;0.03042892;0.030955859;0.03065157;0.019667473;0.0027675466;0.019965457;0.060045168;0.08690426;0.08374076;0.053718176;0.013584656;-0.00238867;0.007510748;0.021968197;0.03180193;0.03065157;0.019667473;0.004979952;-0.0005788916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008238074;0.008238073;0.016476147;0.020595184;0.015630076;0.0166988;0.016097642;0.020342847;0.024432197;0.03042892;0.030955859;0.03065157;0.019667473;0.0027675466;0.019965457;0.060045168;0.08690426;0.08374076;0.053718176;0.013584656;-0.00238867;0.007510748;0.021968197;0.03180193;0.03065157;0.019667473;0.004979952;-0.0005788916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.0043639527;0.04052242;0.11587852;0.19501524;0.23697597;0.21957804;0.19385079;0.2090546;0.22176754;0.24927796;0.30790228;0.38497576;0.47038954;0.49418378;0.43392164;0.37101808;0.32217994;0.26384825;0.18382844;0.091075234;0.019866005;-0.002443591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0033063618;0.026940726;0.12226192;0.25348774;0.34680063;0.33430994;0.2240979;0.09625188;0.01789815;0.022721495;0.073920004;0.106983624;0.09810766;0.11236565;0.1475339;0.23138036;0.3298133;0.38836578;0.34724072;0.2551155;0.19456582;0.19921532;0.26119477;0.37173325;0.47745666;0.5404238;0.5595617;0.4609375;0.269059;0.12858948;0.09204006;0.14685608;0.25483477;0.325326;0.3421695;0.33800036;0.31024137;0.26586157;0.23173143;0.20970906;0.26298046;0.3763942;0.4529927;0.4118981;0.3017829;0.19255385;0.19434284;0.2663399;0.3329581;0.32541874;0.27029416;0.1780797;0.10299447;0.046103526;0.009004361;0.028510414;0.11147561;0.19530357;0.26938498;0.36527506;0.4641631;0.52897334;0.51997274;0.38475698;0.24366887;0.19915543;0.22063898;0.26428074;0.32453558;0.39469832;0.45762867;0.45321277;0.36850718;0.2712145;0.20794457;0.19032733;0.15903378;0.0936116;0.03793039;0.008219521;-0.0010260484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;-0.004024966;0.037378024;0.10664407;0.18163113;0.22405943;0.21160528;0.18869585;0.2005957;0.20846112;0.23277886;0.28871942;0.36309952;0.444338;0.4669215;0.40937552;0.34831256;0.30046925;0.2448191;0.17012262;0.084379025;0.018457739;-0.0022682534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0031193353;0.025415566;0.11535974;0.23916242;0.32581025;0.32827333;0.24590985;0.13938488;0.061503347;0.05706016;0.097483866;0.13184349;0.12264839;0.12948118;0.15554927;0.2332497;0.32535285;0.3746412;0.32876164;0.239794;0.18384393;0.18788633;0.24863225;0.3622639;0.47742528;0.55107635;0.5741449;0.47263426;0.275753;0.13174722;0.102077164;0.16285837;0.27136475;0.33439526;0.34308052;0.33518937;0.3137704;0.2724242;0.23672886;0.21958917;0.2955977;0.4426194;0.5437845;0.49771228;0.36267492;0.23229326;0.22275288;0.28997758;0.3503029;0.33163905;0.27077842;0.17988314;0.1034843;0.046136927;0.008891181;0.02942885;0.11490443;0.20140085;0.27741712;0.37518746;0.47561294;0.5407627;0.53818554;0.40605018;0.26500994;0.2169942;0.23394237;0.26719192;0.3249419;0.39423636;0.46069017;0.46023184;0.37722397;0.27522776;0.2087962;0.19022158;0.15903378;0.0936116;0.03793039;0.008219521;-0.0010260484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013581689;0.011811616;0.040271934;0.10927695;0.22004841;0.31594127;0.32206973;0.24815248;0.13321467;0.050413672;0.024616811;0.022390306;0.01088205;0.0023767957;-0.0021736268;0.017466944;0.05109832;0.073975675;0.07130387;0.0457547;0.011588965;-0.0013470361;0;-0.0018813979;0.017466944;0.049985066;0.085108206;0.09356892;0.07358603;0.03271851;0.021140678;0.02159711;0.027311811;0.032703668;0.040559523;0.041130994;0.040726513;0.02612434;0.0066053015;-0.0007681447;0;0;0;0;0;-0.0010761447;0.009247423;0.034687113;0.07218074;0.14030313;0.2446537;0.330523;0.33581004;0.25347105;0.1241233;0.02708156;-0.0033308542;-0.006000435;0.06000435;0.11407766;0.20508833;0.28095913;0.2929396;0.21844439;0.14396961;0.036398552;-0.0042329594;0;0;0;0;-0.0016619279;0.011458555;0.07872291;0.20053346;0.33579692;0.4153945;0.3954514;0.28593907;0.15998243;0.062768385;0.013120481;-0.0016619276;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0042804587;0.037216056;0.13849984;0.2487286;0.28490376;0.23214668;0.12162847;0.04261533;0.017990172;0.016921448;0.008260339;0.0018146025;-0.0020372532;0.01684723;0.049280003;0.07134097;0.06876193;0.04412193;0.01117335;-0.0012987952;0;-0.0018146028;0.01684723;0.048133355;0.082807474;0.09169494;0.072788194;0.032931883;0.021912534;0.02234299;0.028241375;0.033894848;0.04217374;0.042873234;0.042452056;0.027237594;0.006894747;-0.0008015422;0;0;0;0;0;-0.0011206749;0.009751171;0.03506006;0.07128568;0.13988452;0.24782594;0.3386609;0.3468646;0.26299772;0.12878893;0.028140815;-0.0034594345;-0.005588531;0.05588531;0.10562324;0.19679497;0.27863988;0.29741302;0.22716303;0.14931695;0.037774164;-0.0043921554;0;0;0;0;-0.0015506026;0.010698362;0.07338883;0.18683094;0.31279707;0.38695887;0.36844704;0.266508;0.1491934;0.05856029;0.012242598;-0.0015506021;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;-0.001706617;0.0158466;0.046328027;0.0670568;0.06462155;0.04035171;0.020756977;0.027904157;0.049445234;0.08567546;0.14426073;0.21371377;0.2727544;0.28662482;0.24093987;0.17777999;0.12042783;0.077061474;0.04555682;0.023093604;0.0050486033;-0.0006206387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00094069896;0.00818241;0.030402942;0.054577243;0.062564835;0.050319046;0.023762388;0.011249424;0.021296535;0.0388492;0.05099757;0.05206871;0.049626976;0.080657974;0.13371283;0.1584738;0.13484055;0.1137522;0.11553451;0.14704013;0.19301398;0.22474247;0.2341001;0.2356683;0.19469982;0.114312366;0.048819862;0.013498939;0.017111998;0.050505515;0.083026424;0.10495195;0.11766252;0.11225118;0.096578434;0.07114152;0.04805172;0.055298254;0.092971474;0.12593862;0.12156725;0.08149014;0.033158246;0.025923217;0.03591355;0.045830783;0.038978707;0.024732776;0.00732335;0.008868916;0.005714699;0.0001744095;0.011151087;0.04217003;0.074476644;0.09732059;0.11726119;0.13210753;0.1416058;0.12838036;0.08531973;0.04849331;0.050132018;0.07306058;0.10146745;0.12531891;0.15600851;0.1834363;0.18507832;0.16049492;0.13598758;0.12421122;0.12199305;0.10114461;0.059581306;0.024140894;0.0052322913;-0.00065310864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;-0.001706617;0.0158466;0.046328027;0.0670568;0.06462155;0.040162455;0.022512207;0.033062227;0.05692258;0.09289305;0.14889929;0.21489754;0.2726171;0.28648373;0.24214497;0.18255584;0.12913208;0.08714754;0.053730886;0.027127199;0.005900242;-0.00072639773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013025062;0.011321786;0.04217003;0.075756885;0.0868894;0.06991231;0.033570156;0.011054605;0.012599244;0.023384443;0.036041014;0.04513592;0.055273946;0.093165375;0.14521551;0.1639382;0.13653827;0.11356294;0.115622275;0.14637887;0.18932186;0.21611527;0.220893;0.22082028;0.18252139;0.106989205;0.04686444;0.015236171;0.016473548;0.040575296;0.06253422;0.08127861;0.101422936;0.10876206;0.10222448;0.07917679;0.046762202;0.030897226;0.038836394;0.050909072;0.049339384;0.033099245;0.012874775;0.016692119;0.026893971;0.033759404;0.030369546;0.022766028;0.011883978;0.012802412;0.008238073;0.0007069155;0.011995303;0.0456072;0.08037688;0.106120855;0.13106607;0.15188669;0.16561867;0.15097663;0.100454405;0.05599107;0.054980796;0.07900758;0.108199865;0.1330922;0.16696851;0.19877227;0.2030379;0.1797208;0.15556692;0.14541127;0.1439594;0.119222;0.07015165;0.028402802;0.0061303154;-0.0007662894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011243857;0.009150941;0.0416802;0.08645746;0.11831655;0.11406392;0.07646937;0.03281871;0.007035762;-0.0008772437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00085720496;0.00857205;0.0171441;0.021430125;0.016270196;0.017311087;0.016620873;0.021016367;0.02519663;0.03130097;0.031781524;0.031467956;0.020186989;0.0028202408;0.020632295;0.062045317;0.08980244;0.086536884;0.05551423;0.014041834;-0.0024640004;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011243857;0.009150941;0.0416802;0.08645746;0.11831655;0.11406392;0.07646937;0.03281871;0.007035762;-0.0008772437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00091286766;0.009128677;0.018257353;0.022821693;0.017327785;0.018424341;0.01767846;0.022359692;0.026755184;0.0331935;0.03367405;0.033360485;0.021411568;0.0030002163;0.02191773;0.06596396;0.095496714;0.09204748;0.059065506;0.014960268;-0.0026183715;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;-0.0007046893;0.0065459292;0.019103423;0.027636511;0.026617883;0.01706617;0.0043049497;-0.0009195073;0.002813032;0.020281645;0.054244015;0.09552369;0.12624268;0.13223088;0.11174585;0.07704087;0.042107567;0.01655149;0.0032250152;-0.00041854347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019656871;0.017085254;0.06364866;0.11438677;0.1312287;0.1056199;0.051375043;0.011240676;-0.0013812291;0;-0.0015553738;0.014440484;0.04051605;0.07715798;0.1040941;0.1206989;0.11918169;0.10495193;0.07247118;0.0384788;0.010056014;-0.0028928677;0.016008582;0.04678844;0.0677176;0.065252535;0.041858315;0.010585446;-0.0012309399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013883858;0.012070845;0.044926923;0.08067905;0.09251133;0.074417;0.036160056;0.007896146;-0.0009709158;0;0;-0.002571615;0.02571615;0.0514323;0.064290375;0.0514323;0.02571615;-0.0032729646;0.007013495;0.01402699;0.017533738;0.01402699;0.007013495;-0.0007013495;0;-0.0007170259;0.0049564755;0.033854257;0.08610309;0.14405815;0.17812368;0.16956984;0.122672774;0.06871044;0.02700979;0.00566941;-0.0007170257;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;-0.00048474222;0.0039504585;0.017920198;0.037124768;0.050764345;0.04891317;0.03276972;0.014065161;0.0030153266;-0.0003759616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00071566284;0.006221495;0.023163619;0.041603867;0.047710855;0.038383383;0.018654943;0.0040745065;-0.00050096394;0;0;0;0;0;0;0;0;-0.00083334954;0.0077386997;0.022614943;0.03272964;0.03153687;0.0202294;0.005114603;-0.0005947953;-0.0001335904;0.0013359038;0.0015553737;0.013044147;0.03881755;0.06627037;0.07434305;0.059788056;0.030404536;0.009176387;0.012932821;0.025875187;0.039608914;0.048117984;0.049361646;0.038340442;0.026307764;0.009885689;0.017057583;0.02889369;0.036362033;0.03047133;0.01828916;0.0032720892;0.01030618;0.022487158;0.0353112;0.039449718;0.031817175;0.015045855;0.006807383;0.015025816;0.032031152;0.04384627;0.041552644;0.035228416;0.032217547;0.03157091;0.02755906;0.01698904;0.012239106;0.028337862;0.051234297;0.0640709;0.07406872;0.08499768;0.09955346;0.10541475;0.08669538;0.05106969;0.020692196;0.0044848206;-0.00055980746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
