;meta[language=ru]
; id      |key(hex)|key(str)| text
2116723336|00000000||Я возвращаюсь в Новиград.
2116723337|00000000||Ты пойдёшь со мной?
2116723338|00000000||Чувства - не моя сильная сторона. Тем не менее, я чувствую, что мне необходимо задержаться здесь подольше.
2116723339|00000000||Я понимаю.
2116723340|00000000||Если оттуда, где она сейчас, Глазок видит нас, то она наверняка рада, что ты здесь.
2116723341|00000000||Увидимся, Геральт.
2116723306|00000000||Да, помню. Память о ней вернулась ко мне вскоре после амнезии.
2116723313|00000000||Я не смог ответить взаимностью на её чувства. Но, несомненно, она повлияла на меня.
2116723314|00000000||Она не заслужила такой ужасной участи.
2116723302|00000000||Вот... Это здесь.
2116723303|00000000||Что здесь?
2116723304|00000000||Здесь покоится Эсси.
2116723305|00000000||Ты помнишь Глазок?
2116723601|00000000||Лютик и Эсси долгое время были друзьями.
2116723640|00000000||Лютик и Эсси долгое время были друзьями.
2116723600|00000000||Я встретил её в Бремервоорде.
2116737584|00000000||Я пойду с тобой, чтобы найти эту книгу.
2116737588|00000000||Я пойду с тобой, чтобы найти эту книгу.
2116737586|00000000||Я отправлюсь искать Шъееназ и князя.
2116737602|00000000||Хорошо, найду Шъееназ и князя.
2116737604|00000000||В свою очередь…
2116738015|00000000||Присоединяйся ко мне, когда закончишь с этой жемчужиной.
2116738009|00000000||Я думаю, ты готов.
2116738011|00000000||Позволю тебе самому туда добраться.
2116738013|00000000||Не предлагаю перенести тебя туда. Я знаю, что ты этого не любишь.
2116737606|00000000||Я отправлюсь к Маргарите.
2116737608|00000000||Как бывшая ректоресса Аретузы, она лучше всех поможет в поисках подходящей книги.
2116737610|00000000||После недавних событий она уехала в Туссент.
2116737590|00000000||Я наделась на такой ответ.
2116723617|00000000||Я встретил её, когда помогал князю Агловалю Бремервоордскому.
2116723618|00000000||Я подарил Эсси небесно-голубую жемчужину…
2116723619|00000000||Избавь меня, пожалуйста, от подробностей твоего знакомства с этим бардом.
2116723620|00000000||Хоть я и сильная чародейка, убить демона не под силу даже мне.
2116723621|00000000||Я предпочитаю развиваться по другим направлениям, а не в истреблении демонов.
2116723622|00000000||Если ты понимаешь, что я имею в виду…
2116723623|00000000||Я не могу гарантировать, что найду способ убить демона.
2116723624|00000000||Однако я смогу придумать, как заставить его не причинять вред кому-либо в течение нескольких столетий.
2116723625|00000000||Но мне понадобится немного времени, чтобы изучить этот вопрос.
2116723626|00000000||Вероятно, мне понадобятся некоторые древние книги.
2116723627|00000000||Чем я могу тебе помочь?
2116723628|00000000||Я мало что знаю о демонах…
2116723629|00000000||но некромантия мне не чужда.
2116723630|00000000||И хотя я пока точно не знаю, как это сделать…
2116723631|00000000||…я думаю, что нам понадобится предмет, который связывает умершую и тебя.
2116723632|00000000||Та жемчужина, которую ты дал ей, могла бы пригодиться…
2116723633|00000000||Я слышала, что князь Бремервоордский и его спутница Шъееназ…
2116723634|00000000||...в настоящее время находятся в Новиграде в районе Храмового Острова.
2116723635|00000000||Мне кажется, что это могло бы стать зацепкой к тому, чтобы узнать, как заполучить одну из таких жемчужин.
2116723641|00000000||Я не могу представить, чтобы Лютик был для девушки просто другом.
2116723642|00000000||Да, удивительно, но у него к ней была настоящая братская любовь.
2116723602|00000000||Какой сюрприз!
2116723603|00000000||Ты пришёл как раз вовремя.
2116723604|00000000||Я собирала свои вещи для отъезда со Скеллиге.
2116723605|00000000||Прежде чем ты уедешь…
2116723606|00000000||…я хотел бы попросить тебя о помощи.
2116723607|00000000||Какого рода помощи?
2116723608|00000000||Помоги мне убить демона.
2116723609|00000000||Демона?
2116723610|00000000||Ты становишься амбициозным.
2116723611|00000000||Мне это нравится.
2116723612|00000000||Но с чего ты взял эту безумную идею?
2116723613|00000000||Этот демон убил дорогую нам с Лютиком подругу…
2116723614|00000000||...которую звали Эсси Давен.
2116723615|00000000||Я слышала о ней.
2116723616|00000000||Но я не знала, что вы были друзьями.
2116736163|00000000||Не задерживайся.
2116737868|00000000||Мы ещё не испытали эту новую кровать.
2116737870|00000000||Это хороший повод вернуться.
2116737563|00000000||Находиться с тобой в Каэр Морхене по-прежнему так приятно.
2116723555|00000000||Отправляйся, попроси Йеннифэр о помощи, а затем возвращайся обратно ко мне.
2116742930|00000000||
2116737939|00000000||
2116743188|00000000||
2116737750|00000000||И где мы собираемся его найти?
2116737762|00000000||И где мы собираемся его найти?
2116737752|00000000||У меня есть идея, где его найти, но мне она не нравится.
2116737764|00000000||У меня есть идея, где его найти, но мне она не нравится.
2116737754|00000000||В кострище Храма Вечного Огня.
2116738052|00000000||Когда подойдёшь к нему, ты поймёшь, о чём написано в книге.
2116737756|00000000||Ведьма! Схватить её!
2116737758|00000000||Беги! Я их задержу.
2116738054|00000000||Сделай, как я сказала. А потом найти меня за храмом.
2116737738|00000000||Я нашёл это.
2116737740|00000000||Дай-ка взглянуть.
2116737742|00000000||То, что надо, это она.
2116737744|00000000||Так и должно быть, что текст нельзя разобрать?
2116737746|00000000||Как ты и предполагал, это особая книга.
2116737748|00000000||Её текст будет видно только после контакта со чёртовым священным пламенем.
2116737726|00000000||Пожалуйста, поторопись и найти эту книгу.
2116737728|00000000||Отправляйся в Оксенфурт. Я присоединюсь к тебе там.
2116737730|00000000||Тссс. Я здесь скрываюсь.
2116737898|00000000||Так сказала мне Филиппа.
2116737900|00000000||Что это значит?
2116737894|00000000||Что это значит?
2116737902|00000000||Что придёт моя очередь.
2116737892|00000000||Ясновиденье Фипиппы уже не то, что раньше.
2116737896|00000000||Забудь.
2116739399|00000000||Если ищешь Йен, то она уже на пути на Скеллиге.
2116723915|00000000||Главное – это настоящее и будущее.
2116723916|00000000||Да, это необыкновенное время.
2116723922|00000000||Это необыкновенное время.
2116723923|00000000||Точно так же, как моё будущее рядом с тобой.
2116723924|00000000||Я вижу, тут новая кровать.
2116723925|00000000||Да. Эскель был так добр поставить её для меня.
2116723926|00000000||Она тебе нравится?
2116723927|00000000||Нравится, а ещё она наводит меня на некоторые мысли. Но меня сюда привело не это.
2116723928|00000000||Один демон повлёк смерть дорогой для меня и Лютика подруги.
2116723929|00000000||Я бы хотел найти способ, чтобы не дать этому злу снова причинять вред.
2116723930|00000000||К сожалению, я не смогу тебе помочь.
2116723931|00000000||Для меня это слишком сильные сущности.
2116723932|00000000||Должна признать, что человек, который тебе, скорее всего, сможет помочь – это Йеннифэр.
2116723933|00000000||Её познания в некромантии здесь будут уместны.
2116723934|00000000||Спасибо, Трисс. Я навещу Йен.
2116723935|00000000||Я думаю, она всё ещё на Скеллиге.
2116723936|00000000||И не беспокойся, даже если я посещаю Йеннифэр, моё сердце остаётся с тобой.
2116723937|00000000||А моё – с тобой.
2116723919|00000000||Нет, я не ностальгирую.
2116723920|00000000||Я живу моментом.
2116723921|00000000||И моё настоящее, как и моё будущее, рядом с тобой.
2116723917|00000000||Я не думала, что ты ко мне присоединишься.
2116723918|00000000||Ты будешь скучать по времени, проведённому нами в Каэр Морхене?
2116723530|00000000||Мне кажется, пришло время опробовать эту новую кровать.
2116723546|00000000||Мне кажется, пришло время опробовать эту новую кровать.
2116723547|00000000||Интересная мысль…
2116723531|00000000||Прости, но я сейчас не настроен.
2116723540|00000000||Прости, но я сейчас не настроен.
2116723541|00000000||Кроме того, мне пора возвращаться на Путь.
2116723542|00000000||Следуй Пути, и возвращайся ко мне поскорее.
2116723543|00000000||Так и будет.
2116723544|00000000||Я люблю тебя, Трисс.
2116723533|00000000||Ты в порядке?
2116723534|00000000||Несколько новых шрамов. Ничего серьёзного.
2116723535|00000000||Я полагаю, ты смог отомстить за свою подругу.
2116723536|00000000||Да, она отомщена.
2116723537|00000000||И это напомнило мне о том, как важно быть с той, кого любишь.
2116723538|00000000||Шрамы… романтика…
2116723539|00000000||Остановись… а то я за себя не ручаюсь.
2116732501|00000000||Я должен спросить совета у Трисс насчёт того, как избавить мир от этого дьявольского отродья.
2116732503|00000000||Она говорила мне, что ей нужно отправиться в Каэр Морхен.
2116732505|00000000||Мне нужно навестить её.
2116732507|00000000||Я должен попросить у Йен совета о том, как избавить мир от этой мерзкой твари.
2116732509|00000000||Она должна быть в своих апартаментах на Скеллиге.
2116736161|00000000||Я вернусь к Трисс, когда разделаюсь с этим дьявольским отродьем.
2116736165|00000000||Я не хочу рисковать и будить её.
2116736167|00000000||А то она будет в плохом настроении.
2116736169|00000000||Я подожду до утра.
2116736228|00000000||Йен здесь больше нет.
2116737997|00000000||Йен здесь больше нет.
2116736230|00000000||Должно быть, она отправилась на поиски информации, чтобы помочь мне.
2116736232|00000000||Я должен отправиться за жемчужиной, которую она просила меня найти.
2116736238|00000000||Уже поздно.
2116736240|00000000||Я должен дождаться рассвета, чтобы поискать Агловаля и Шъееназ.
2116736242|00000000||Агловалю и Шъееназ наверняка вернулись в свои апартаменты из-за позднего времени.
2116736244|00000000||Я должен подождать до утра.
2116736246|00000000||Шъееназ и Агловаль - не ночные совы.
2116736248|00000000||Я должен подождать до завтра, чтобы найти их.
2116736236|00000000||Ночью у меня нет шансов найти Агловаля и Шъееназ.
2116736250|00000000||Насколько я помню…
2116736252|00000000||...у Шъееназ были волосы цвета морской волны.
2116736254|00000000||Это должно помочь мне узнать ее.
2116736973|00000000||Я здесь не погостить. Мне нужно поговорить с Трисс.
2116736979|00000000||Здесь я закончил. Теперь нужно присоединиться к Йен.
2116737555|00000000||Мне также нужно вернуться в Каэр Морхен, чтобы рассказать Трисс о результате.
2116737557|00000000||Я должен соблюдать кодекс.
2116737559|00000000||Я вернусь к Трисс позже.
2116737716|00000000||Эта выглядит многообещающе.
2116737718|00000000||Я должен показать её Маргарите.
2116737720|00000000||Судя по названию, это точно не та книга.
2116737722|00000000||Красивая обложка, но не та.
2116737724|00000000||Эта книга, очевидно, древняя, но не та, которую я ищу.
2116737860|00000000||Я подожду, прежде чем рассказать всю эту историю Лютику.
2116737862|00000000||Он уже достаточно настрадался из-за случившегося с Присциллой.
2116737864|00000000||Я должен вернуться в Туссент, чтобы поблагодарить Маргариту за помощь.
2116737866|00000000||Я также должен вернуться на Скеллиге, чтобы рассказать Йен о результате.
2116737999|00000000||Должно быть она узнала, что у нас получилось.
2116738001|00000000||И покинула Скеллиге, как и планировала.
2116738029|00000000||Мне нужно пойти и заполучить жемчужину прямо сейчас.
2116738048|00000000||Йен не будет ждать меня всю ночь.
2116738363|00000000||Больно! Я должен оставаться в центре иллюзии.
2116737714|00000000||Кажется, эта не та, что я ищу.
2116736215|00000000||Иди и найди эту жемчужину.
2116736219|00000000||Так чего же ты ждешь?
2116736221|00000000||Ты хочешь отомстить за этого барда или нет?
2116737991|00000000||Мне нужно кое-что закончить перед отъездом.
2116738361|00000000||Прости Геральт. Мне правда нужно собирать вещи.
2116723570|00000000||Дай мне минуту, и я буду в твоём распоряжении.
2116737547|00000000||Теперь, Глазок...
2116737549|00000000||…я надеюсь, ты покоишься с миром.
2116737551|00000000||Определённо, Геральт.
2116737553|00000000||Теперь она знает, что тоже была для тебя важна.
2116737541|00000000||Я возвращаюсь на свой Путь.
2116737545|00000000||До встречи, Цири.
2116723236|00000000||До встречи, Цири.
2116723230|00000000||Я надеюсь, что теперь ты покоишься с миром, Эсси.
2116737533|00000000||Я надеюсь, что теперь ты покоишься с миром, Эсси.
2116723231|00000000||Я постараюсь найти в своей памяти все воспоминания о тебе.
2116737535|00000000||Я постараюсь найти в своей памяти все воспоминания о тебе.
2116723232|00000000||Даже если ты ещё не всё о ней вспомнил…
2116723233|00000000||...она знает, что ты только что сделал для неё.
2116738309|00000000||Я люблю Йен.
2116738303|00000000||Я хочу пройти квест сейчас и задать триггер начала. [НЕ БЕСПОКОЙТЕСЬ: это не окажет влияние на прохождение]
2116738351|00000000||Спасибо за установку квеста "Небольшая дань уважения Эсси Давен". Как вы хотите проходить квест?
2116738301|00000000||Я хочу играть в процессе прохождения моей игры [выборы, которые вы сделали, будут влиять на квест] [ПРЕДУПРЕЖДЕНИЕ: квест может быть очень коротким]
2116738355|00000000||Ваш романтический интерес?
2116738311|00000000||Я люблю Трисс.
2116738313|00000000||Я одинокий волк.
2116738347|00000000||У меня одна из хороших концовок.
2116738349|00000000||У меня плохая концовка. [ПРЕДУПРЕЖДЕНИЕ: квест может быть очень коротким]
2116738305|00000000||У меня плохая концовка.
2116738307|00000000||У меня хорошая концовка. [ПРЕДУПРЕЖДЕНИЕ: квест может быть очень коротким]
2116738359|00000000||Как для вас закончилось дополнение "Каменные сердца"?
2116738357|00000000||Как закончился основной квест?
2116723750|00000000||Отомсти за эту бедную девушку.
2116723751|00000000||Из вас получилась бы очень милая пара.
2116737969|00000000||Как насчёт путешествия на море?
2116737971|00000000||Прямо сейчас?
2116738343|00000000||Прямо так?
2116723801|00000000||Ты не знаешь, с чем собираешься сражаться.
2116723837|00000000||Ты не знаешь, с чем собираешься сражаться.
2116723800|00000000||Это слишком опасно.
2116723825|00000000||Это слишком опасно.
2116738031|00000000||Нет. Мне нужно подготовиться.
2116738035|00000000||Нет.
2116738037|00000000||Мне нужно подготовиться.
2116738033|00000000||Тогда идём.
2116738039|00000000||Тогда идём.
2116738041|00000000||Возвращайтесь ко мне невредимыми.
2116723826|00000000||Я иду один.
2116723827|00000000||Об этом не может быть и речи.
2116723828|00000000||Даже когда он ослаблен...
2116723829|00000000||...лучше сражаться с ним вдвоём.
2116723830|00000000||Мне это не нравится, но, думаю, у меня нет выбора.
2116723831|00000000||Точно.
2116723832|00000000||Ладно…
2116723833|00000000||Ты готова?
2116723834|00000000||Я была готова с той самой минуты, как пришла сюда.
2116723838|00000000||Раньше я уже сталкивалась с некоторыми очень могущественными существами.
2116723802|00000000||Цири?
2116723803|00000000||Йеннифэр рассказала мне о твоей просьбе.
2116723804|00000000||Именно тогда я вспомнила небольшой томик Эсси Давен в красивом переплёте под названием "Голубая жемчужина".
2116723805|00000000||Я прочла его в детстве, когда училась с Йеннифэр в храме Мелитэле.
2116723806|00000000||Эта книга наполнила меня эмоциями…
2116723807|00000000||...и теперь я понимаю почему.
2116723808|00000000||Я не хотела бы прерывать вас…
2116723809|00000000||...но знайте, что мои исследования принесли свои плоды.
2116723810|00000000||Моя интуиция не подвела.
2116723811|00000000||Объект, связывающий тебя с умершей, действительно пригодится.
2116723812|00000000||Как я и боялась…
2116723813|00000000||...это не позволит тебе уничтожить эту тварь…
2116723814|00000000||...но это поможет отправить его туда, откуда он пришел…
2116723815|00000000||...и довольно на долго.
2116723816|00000000||Ты можешь дать мне одну из таких жемчужин?
2116723817|00000000||Тебе нужно будет положить её на могилу своей подруги.
2116723818|00000000||Это вызовет и ослабит демона.
2116723819|00000000||Все, что вам затем нужно будет сделать, это использовать свои навыки в бою.
2116723820|00000000||Что ты имеешь в виду под "вам"?
2116723821|00000000||Я иду с тобой.
2116723822|00000000||Я не знала Эсси Давен...
2116723823|00000000||...но теперь я узнала, что скрывалось за этими утонченными балладами…
2116723824|00000000||…и я сразу же захотела помочь тебе уничтожить этого демона.
2116737647|00000000||Что здесь делал этот грифон?
2116737649|00000000||Должно быть, тоже наслаждался видом.
2116738050|00000000||Я скучала по твоему чувству юмора.
2116737653|00000000||Давай не будем здесь торчать. Присоединимся к Маргарите.
2116737655|00000000||И какая причина снова заставляет меня идти?
2116737657|00000000||Что ты имеешь в виду?
2116737732|00000000||Лютик тоже просил меня следовать за ним.
2116737734|00000000||Я надеялась, что идти рядом со мной тебе будет приятнее.
2116737947|00000000||Мы можем пойти быстрее, если хочешь.
2116737736|00000000||Мне нужно кое-что обсудить с Маргаритой.
2116737941|00000000||Никогда не думал, что ты в такой форме.
2116737943|00000000||Не знаю, стоит ли мне воспринимать это как комплимент.
2116737945|00000000||Ты будешь удивлён.
2116738023|00000000||Ты смог найти одну из таких жемчужин?
2116738025|00000000||Конечно, иначе меня бы здесь не было.
2116738027|00000000||Отлично.
2116737651|00000000||Рита в беде!
2116738233|00000000||Сработало!
2116738235|00000000||Будь начеку.
2116738237|00000000||Что за…
2116738239|00000000||В конце концов, похоже, что именно я принял решение о нашей следующей встрече.
2116738241|00000000||И она будет последней.
2116738243|00000000||Вижу, ты пришёл не один.
2116738245|00000000||Досадно…
2116738247|00000000||Когда-нибудь я мог бы её использовать.
2116738249|00000000||Но вы не оставили мне выбора, кроме как убить вас двоих прямо сейчас.
2116738251|00000000||Это мы ещё посмотрим…
2116738227|00000000||Здесь покоится Эсси.
2116738229|00000000||Я положу жемчужину на её могилу.
2116738231|00000000||Да, давай покончим с этим.
2116738043|00000000||Теперь я готов.
2116732385|00000000||К чему такая загадочность?
2116732387|00000000||Скоро узнаешь.
2116732389|00000000||Ещё далеко?
2116732391|00000000||Почти пришли.
2116738253|00000000||Это просто иллюзия.
2116738255|00000000||Разве ты не узнаёшь берег Бремервоорда?
2116738061|00000000||Я любуюсь этим прекрасным пламенем.
2116738065|00000000||Я любуюсь этим прекрасным пламенем.
2116738067|00000000||Нельзя безнаказанно насмехаться над Пламенем Вечного Огня.
2116738069|00000000||Стража!
2116738063|00000000||Ничего особенного. Иди своей дорогой.
2116738071|00000000||Ничего особенного. Иди своей дорогой.
2116738073|00000000||Ну ладно.
2116738059|00000000||Что ты делаешь?
2116738057|00000000||Что ты делаешь?
2116738225|00000000||Ох!
2116737659|00000000||Рита!
2116737661|00000000||Йенна!
2116737663|00000000||Геральт?
2116737665|00000000||Ты в порядке?
2116737667|00000000||После всего, что произошло, я приехала сюда в поисках тишины и покоя.
2116737669|00000000||А теперь меня атакуют бандиты.
2116737671|00000000||Неужели это никогда не кончится?
2116737673|00000000||Но скажите мне, что привело вас сюда?
2116737675|00000000||Геральт попросил меня помочь ему встретиться с одним дьявольским отродьем.
2116737677|00000000||Что за вздорная идея!
2116737679|00000000||Это существо виновно в смерти той, кого он любил.
2116737681|00000000||Я подумала, что ты могла бы порекомендовать книгу, которая сможет нам помочь.
2116737683|00000000||Действительно, я знаю книгу, которая вам нужна.
2116737685|00000000||Но я боюсь, что её уничтожили.
2116737687|00000000||В последний раз я её видела в руках охотников за колдуньями.
2116737689|00000000||Но всё ещё есть шанс, что она где-то среди того, что осталось от Оксенфуртской академии.
2116737691|00000000||Хорошо, я этим займусь.
2116737693|00000000||Я могу дать тебе краткое описание, достаточное, чтобы её узнать.
2116737695|00000000||Это последнее место, куда мне хотелось бы вернуться… но для тебя, Геральт, я это сделаю.
2116737697|00000000||Я телепортируюсь и скроюсь от глаз за статуей напротив Академии.
2116737699|00000000||Когда ты решишь, что нашёл нужную книгу, найди меня там, и я смогу её осмотреть.
2116737701|00000000||Чародейке достаточно опасно путешествовать в Оксенфурт… так что отправляйтесь вдвоём…
2116737703|00000000||Буду ждать вашего возвращения.
2116738075|00000000||Удалось ли тебе раскрыть содержание книги?
2116738077|00000000||Ещё нет.
2116738079|00000000||Как только сделаешь это, возвращайся ко мне.
2116738081|00000000||Сам понимаешь, я не могу пойти с тобой из-за всех этих фанатиков.
2116738083|00000000||Я притаюсь здесь и буду ждать тебя.
2116723101|00000000||Ты какой-то странный.
2116723100|00000000||Хорошо, веди.
2116723114|00000000||Хорошо, веди.
2116723115|00000000||Идём.
2116723112|00000000||Это не похоже на тебя - просить сходить куда-то с тобой. Видимо, у тебя есть веская причина.
2116723113|00000000||Это так, Геральт.
2116723102|00000000||Лютик?
2116723103|00000000||Что ты здесь делаешь? Так далеко от Новиграда.
2116723104|00000000||Привет, Геральт.
2116723105|00000000||Полагаю, ты здесь, чтобы завоевать очередное женское сердце?
2116723106|00000000||Не совсем…
2116723107|00000000||Да, дело в женщине.	..
2116723108|00000000||...но это не то, о чём ты думаешь.
2116723109|00000000||Ты меня заинтриговал, Лютик.
2116723110|00000000||Я бы хотел, чтобы ты сходил со мной кое-куда неподалёку отсюда.
2116723111|00000000||Я расскажу подробнее, когда мы придём.
2116737937|00000000||Вот.
2116738085|00000000||Мы с Йеннифэр изучим её.
2116738087|00000000||Найди её прямо на Скеллиге, когда будешь готов.
2116738089|00000000||К тому времени мы наверняка успеем её изучить.
2116723210|00000000||Нет! Невозможно!
